case_id,activity,resource,timestamp,activity_duration,prefix_index,timesincelastevent,elapsed_time,remaining_time,open_cases,case_start_time,case_complete_time,scenario,method,l,simulation_run,process
1426,MOULDING,MOULDING_MACHINE_4,5189.558071471638,27.338641566494516,1,0.0,0.0,88.23492674697536,5,5189.558071471638,5277.792998218613,experiment,FIFO,0.28,0,variant_14
1426,ASSEMBLY_1,LINE_ASSEMBLY1_4,5196.976103815712,7.418032344074163,2,7.418032344074163,7.418032344074163,80.8168944029012,7,5189.558071471638,5277.792998218613,experiment,FIFO,0.28,0,variant_14
1426,ASSEMBLY_2,ASSEMBLY2_LINE_1,5218.769926665115,1.1111480324125296,3,21.793822849403114,29.211855193477277,59.023071553498085,9,5189.558071471638,5277.792998218613,experiment,FIFO,0.28,0,variant_14
1426,SORTING,SORTING_ROBOT_1,5275.313280637372,11.920582224491227,4,56.54335397225714,85.75520916573441,2.4797175812409478,19,5189.558071471638,5277.792998218613,experiment,FIFO,0.28,0,variant_14
1426,PACKAGING,PACKAGING_LINE_2,5277.792998218613,2.4797175812409478,5,2.4797175812409478,88.23492674697536,0.0,17,5189.558071471638,5277.792998218613,experiment,FIFO,0.28,0,variant_14
1428,MOULDING,MOULDING_MACHINE_3,5179.903869882371,4.935648947942354,1,0.0,0.0,104.87297453043266,2,5179.903869882371,5284.776844412803,experiment,FIFO,0.28,0,variant_1
1428,ASSEMBLY_1,LINE_ASSEMBLY1_5,5189.924545353329,10.02067547095885,2,10.02067547095885,10.02067547095885,94.85229905947381,5,5179.903869882371,5284.776844412803,experiment,FIFO,0.28,0,variant_1
1428,ASSEMBLY_2,ASSEMBLY2_LINE_2,5220.519747857504,5.712018084943338,3,30.595202504174267,40.61587797513312,64.25709655529954,9,5179.903869882371,5284.776844412803,experiment,FIFO,0.28,0,variant_1
1428,SORTING,SORTING_ROBOT_1,5275.375708240868,0.0624276034959621,4,54.85596038336462,95.47183835849773,9.401136171934922,19,5179.903869882371,5284.776844412803,experiment,FIFO,0.28,0,variant_1
1428,PACKAGING,PACKAGING_LINE_3,5284.776844412803,9.401136171934922,5,9.401136171934922,104.87297453043266,0.0,17,5179.903869882371,5284.776844412803,experiment,FIFO,0.28,0,variant_1
1430,MOULDING,MOULDING_MACHINE_2,5179.474318767443,2.382611423337039,1,0.0,0.0,103.63810357761213,1,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1430,ASSEMBLY_1,LINE_ASSEMBLY1_2,5199.524691725594,20.050372958150547,2,20.050372958150547,20.050372958150547,83.58773061946158,7,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1430,ASSEMBLY_2,ASSEMBLY2_LINE_1,5226.367851662746,7.597924997630798,3,26.84315993715245,46.893532895303,56.74457068230913,10,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1430,ASSEMBLY_2,ASSEMBLY2_LINE_1,5237.665960151674,7.732212788388097,4,11.298108488927937,58.191641384230934,45.446462193381194,11,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1430,SORTING,SORTING_ROBOT_1,5280.871248898184,0.4813276359491283,5,43.20528874650972,101.39693013074066,2.2411734468714712,18,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1430,PACKAGING,PACKAGING_LINE_1,5283.112422345055,1.7063511852502415,6,2.2411734468714712,103.63810357761213,0.0,17,5179.474318767443,5283.112422345055,experiment,FIFO,0.28,0,variant_6
1431,MOULDING,MOULDING_MACHINE_5,5181.724461890501,2.1571816564974142,1,0.0,0.0,80.80475092092456,3,5181.724461890501,5262.529212811425,experiment,FIFO,0.28,0,variant_5
1431,ASSEMBLY_1,LINE_ASSEMBLY1_1,5186.337108809761,4.612646919260442,2,4.612646919260442,4.612646919260442,76.19210400166412,4,5181.724461890501,5262.529212811425,experiment,FIFO,0.28,0,variant_5
1431,ASSEMBLY_2,ASSEMBLY2_LINE_2,5214.80772977256,0.12291701743106387,3,28.47062096279933,33.08326788205977,47.72148303886479,8,5181.724461890501,5262.529212811425,experiment,FIFO,0.28,0,variant_5
1431,SORTING,SORTING_ROBOT_1,5257.700558437837,2.3967693590202543,4,42.892828665276284,75.97609654733606,4.828654373588506,17,5181.724461890501,5262.529212811425,experiment,FIFO,0.28,0,variant_5
1431,PACKAGING,PACKAGING_LINE_2,5262.529212811425,4.470357162112123,5,4.828654373588506,80.80475092092456,0.0,16,5181.724461890501,5262.529212811425,experiment,FIFO,0.28,0,variant_5
1432,MOULDING,MOULDING_MACHINE_1,5185.957298370941,0.9312241209790955,1,0.0,0.0,79.7083619516643,4,5185.957298370941,5265.665660322606,experiment,FIFO,0.28,0,variant_1
1432,ASSEMBLY_1,LINE_ASSEMBLY1_3,5192.7911272713145,6.833828900373192,2,6.833828900373192,6.833828900373192,72.87453305129111,6,5185.957298370941,5265.665660322606,experiment,FIFO,0.28,0,variant_1
1432,ASSEMBLY_2,ASSEMBLY2_LINE_1,5217.658778632703,0.8538460531844976,3,24.867651361388198,31.70148026176139,48.00688168990291,8,5185.957298370941,5265.665660322606,experiment,FIFO,0.28,0,variant_1
1432,SORTING,SORTING_ROBOT_1,5263.392698412881,5.374638593107193,4,45.73391978017844,77.43540004193983,2.272961909724472,16,5185.957298370941,5265.665660322606,experiment,FIFO,0.28,0,variant_1
1432,PACKAGING,PACKAGING_LINE_1,5265.665660322606,2.272961909724472,5,2.272961909724472,79.7083619516643,0.0,17,5185.957298370941,5265.665660322606,experiment,FIFO,0.28,0,variant_1
1433,MOULDING,MOULDING_MACHINE_2,5191.7123624355545,3.5728615606813037,1,0.0,0.0,85.42218525278622,6,5191.7123624355545,5277.134547688341,experiment,FIFO,0.28,0,variant_7
1433,ASSEMBLY_1,LINE_ASSEMBLY1_1,5208.842521472927,17.130159037372323,2,17.130159037372323,17.130159037372323,68.2920262154139,7,5191.7123624355545,5277.134547688341,experiment,FIFO,0.28,0,variant_7
1433,ASSEMBLY_2,ASSEMBLY2_LINE_1,5228.854125461802,2.4862737990561072,3,20.011603988875322,37.141763026247645,48.280422226538576,10,5191.7123624355545,5277.134547688341,experiment,FIFO,0.28,0,variant_7
1433,SORTING,SORTING_ROBOT_1,5275.4306689146215,0.05496067375315761,4,46.57654345281935,83.718306479067,1.7038787737192251,19,5191.7123624355545,5277.134547688341,experiment,FIFO,0.28,0,variant_7
1433,PACKAGING,PACKAGING_LINE_1,5277.134547688341,1.7038787737192251,5,1.7038787737192251,85.42218525278622,0.0,18,5191.7123624355545,5277.134547688341,experiment,FIFO,0.28,0,variant_7
1434,MOULDING,MOULDING_MACHINE_3,5193.661639193156,3.322760434058182,1,0.0,0.0,85.94154028241792,7,5193.661639193156,5279.603179475574,experiment,FIFO,0.28,0,variant_5
1434,ASSEMBLY_1,LINE_ASSEMBLY1_5,5199.617176989903,5.955537796747194,2,5.955537796747194,5.955537796747194,79.98600248567072,7,5193.661639193156,5279.603179475574,experiment,FIFO,0.28,0,variant_5
1434,ASSEMBLY_2,ASSEMBLY2_LINE_2,5233.451683833116,12.93193597561185,3,33.834506843212694,39.79004463995989,46.15149564245803,11,5193.661639193156,5279.603179475574,experiment,FIFO,0.28,0,variant_5
1434,SORTING,SORTING_ROBOT_1,5278.422903359236,1.3538830590432553,4,44.971219526120876,84.76126416608076,1.1802761163371542,17,5193.661639193156,5279.603179475574,experiment,FIFO,0.28,0,variant_5
1434,PACKAGING,PACKAGING_LINE_2,5279.603179475574,1.1802761163371542,5,1.1802761163371542,85.94154028241792,0.0,18,5193.661639193156,5279.603179475574,experiment,FIFO,0.28,0,variant_5
1435,MOULDING,MOULDING_MACHINE_5,5209.469744142168,2.0347828773983565,1,0.0,0.0,71.93632701763727,8,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1435,MOULDING,MOULDING_MACHINE_4,5209.61656860005,0.146824457882758,2,0.146824457882758,0.146824457882758,71.78950255975451,8,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1435,ASSEMBLY_1,LINE_ASSEMBLY1_3,5216.067517855768,6.450949255717205,3,6.450949255717205,6.597773713599963,65.3385533040373,8,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1435,ASSEMBLY_2,ASSEMBLY2_LINE_1,5229.933747363286,1.0796219014837334,4,13.866229507518256,20.46400322111822,51.47232379651905,10,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1435,SORTING,SORTING_ROBOT_1,5277.069020300193,1.6383513855716956,5,47.13527293690731,67.59927615802553,4.337050859611736,19,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1435,PACKAGING,PACKAGING_LINE_1,5281.406071159805,4.2715234714642065,6,4.337050859611736,71.93632701763727,0.0,17,5209.469744142168,5281.406071159805,experiment,FIFO,0.28,0,variant_1
1436,MOULDING,MOULDING_MACHINE_1,5217.930108722424,8.933954071546395,1,0.0,0.0,74.58180683225237,9,5217.930108722424,5292.511915554676,experiment,FIFO,0.28,0,variant_16
1436,ASSEMBLY_1,LINE_ASSEMBLY1_4,5237.091000086081,19.160891363657356,2,19.160891363657356,19.160891363657356,55.42091546859501,11,5217.930108722424,5292.511915554676,experiment,FIFO,0.28,0,variant_16
1436,ASSEMBLY_2,ASSEMBLY2_LINE_2,5238.363599484999,1.2725993989179187,3,1.2725993989179187,20.433490762575275,54.148316069677094,11,5217.930108722424,5292.511915554676,experiment,FIFO,0.28,0,variant_16
1436,SORTING,SORTING_ROBOT_1,5284.723108113865,3.851859215681543,4,46.359508628866024,66.7929993914413,7.78880744081107,18,5217.930108722424,5292.511915554676,experiment,FIFO,0.28,0,variant_16
1436,PACKAGING,PACKAGING_LINE_1,5292.511915554676,7.78880744081107,5,7.78880744081107,74.58180683225237,0.0,14,5217.930108722424,5292.511915554676,experiment,FIFO,0.28,0,variant_16
1437,MOULDING,MOULDING_MACHINE_2,5224.5319060364845,9.535662615630827,1,0.0,0.0,59.52245598660829,10,5224.5319060364845,5284.054362023093,experiment,FIFO,0.28,0,variant_6
1437,ASSEMBLY_1,LINE_ASSEMBLY1_2,5228.746665174896,4.214759138411864,2,4.214759138411864,4.214759138411864,55.30769684819643,10,5224.5319060364845,5284.054362023093,experiment,FIFO,0.28,0,variant_6
