case_id,activity,resource,timestamp,activity_duration,prefix_index,timesincelastevent,elapsed_time,remaining_time,open_cases,case_start_time,case_complete_time,scenario,method,l,simulation_run,process
1415,MOULDING,MOULDING_MACHINE_5,4898.458855432146,11.559141960264242,1,0.0,0.0,179.75837522955317,2,4898.458855432146,5078.217230661699,experiment,FIFO,0.28,0,variant_1
1415,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,4921.785486125415,23.32663069326918,2,23.32663069326918,23.32663069326918,156.431744536284,6,4898.458855432146,5078.217230661699,experiment,FIFO,0.28,0,variant_1
1415,ASSEMBLY_2,ASSEMBLY2_LINE_2,5037.5682238146255,0.86049729025126,3,115.78273768921008,139.10936838247926,40.649006847073906,40,4898.458855432146,5078.217230661699,experiment,FIFO,0.28,0,variant_1
1415,SORTING,SORTING_ROBOT_1,5068.948038777524,1.5745898190471053,4,31.37981496289831,170.48918334537757,9.269191884175598,47,4898.458855432146,5078.217230661699,experiment,FIFO,0.28,0,variant_1
1415,PACKAGING,PACKAGING_LINE_2,5078.217230661699,9.269191884175598,5,9.269191884175598,179.75837522955317,0.0,45,4898.458855432146,5078.217230661699,experiment,FIFO,0.28,0,variant_1
1416,MOULDING,MOULDING_MACHINE_4,4893.216840770876,2.1044316101406366,1,0.0,0.0,180.14484461075517,1,4893.216840770876,5073.361685381631,experiment,FIFO,0.28,0,variant_2
1416,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,4926.7019707347845,29.23555492383548,2,33.48512996390855,33.48512996390855,146.65971464684662,10,4893.216840770876,5073.361685381631,experiment,FIFO,0.28,0,variant_2
1416,ASSEMBLY_2,ASSEMBLY2_LINE_2,5038.671299752648,1.103075938022812,3,111.96932901786386,145.4544589817724,34.69038562898277,40,4893.216840770876,5073.361685381631,experiment,FIFO,0.28,0,variant_2
1416,SORTING,SORTING_ROBOT_1,5069.543731181839,0.595692404314832,4,30.87243142919033,176.32689041096273,3.817954199792439,47,4893.216840770876,5073.361685381631,experiment,FIFO,0.28,0,variant_2
1416,PACKAGING,PACKAGING_LINE_3,5073.361685381631,0.9675676417900831,5,3.817954199792439,180.14484461075517,0.0,47,4893.216840770876,5073.361685381631,experiment,FIFO,0.28,0,variant_2
1417,MOULDING,MOULDING_MACHINE_3,4912.076918637439,10.702760927188137,1,0.0,0.0,170.51334934023998,5,4912.076918637439,5082.590267977679,experiment,FIFO,0.28,0,variant_4
1417,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,4929.171558267378,2.469587532593323,2,17.094639629938683,17.094639629938683,153.4187097103013,10,4912.076918637439,5082.590267977679,experiment,FIFO,0.28,0,variant_4
1417,ASSEMBLY_2,ASSEMBLY2_LINE_1,5046.77861244919,4.541047163555959,3,117.6070541818126,134.70169381175128,35.8116555284887,41,4912.076918637439,5082.590267977679,experiment,FIFO,0.28,0,variant_4
1417,SORTING,SORTING_ROBOT_1,5079.648606970243,5.101511273282085,4,32.86999452105283,167.57168833280411,2.9416610074358687,45,4912.076918637439,5082.590267977679,experiment,FIFO,0.28,0,variant_4
