case_id,activity,resource,timestamp,activity_duration,prefix_index,timesincelastevent,elapsed_time,remaining_time,open_cases,case_start_time,case_complete_time,scenario,method,l,simulation_run,process
1406,MOULDING,MOULDING_MACHINE_4,5233.745238794686,4.360941102747347,1,0.0,0.0,53.013254877517284,2,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,ASSEMBLY_1,LINE_ASSEMBLY1_2,5234.828044388783,1.0828055940974082,2,1.0828055940974082,1.0828055940974082,51.930449283419875,2,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,ASSEMBLY_2,ASSEMBLY2_LINE_2,5237.998766469298,3.170722080514679,3,3.170722080514679,4.253527674612087,48.7597272029052,3,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,SORTING,SORTING_ROBOT_1,5284.289467679788,2.037633277837813,4,46.290701210489715,50.5442288851018,2.4690259924154816,19,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,PACKAGING,PACKAGING_LINE_3,5284.943872779228,0.6544050994398276,5,0.6544050994398276,51.19863398454163,1.814620892975654,20,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,INSPECTION_1,INSPECTION_1_LINE_1,5285.880494851285,0.9366220720576166,6,0.9366220720576166,52.135256056599246,0.8779988209180374,20,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,INSPECTION_2,INSPECTION_2_LINE_2,5286.091636657003,0.21114180571748875,7,0.21114180571748875,52.346397862316735,0.6668570152005486,20,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1406,INSPECTION_3,INSPECTION_3_LINE_2,5286.758493672203,0.6668570152005486,8,0.6668570152005486,53.013254877517284,0.0,19,5233.745238794686,5286.758493672203,experiment,FIFO,0.28,0,variant_10
1407,MOULDING,MOULDING_MACHINE_3,5233.278578263456,2.0099035224293402,1,0.0,0.0,75.20823108708191,1,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,ASSEMBLY_1,LINE_ASSEMBLY1_5,5239.4239835576645,6.145405294208103,2,6.145405294208103,6.145405294208103,69.06282579287381,3,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,ASSEMBLY_2,ASSEMBLY2_LINE_1,5254.063273644993,14.639290087328845,3,14.639290087328845,20.78469538153695,54.423535705544964,8,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,SORTING,SORTING_ROBOT_1,5298.112069484005,0.4505571510844675,4,44.04879583901129,64.83349122054824,10.374739866533673,21,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,PACKAGING,PACKAGING_LINE_1,5302.820956363478,4.708886879473539,5,4.708886879473539,69.54237810002178,5.665852987060134,22,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,INSPECTION_1,INSPECTION_1_LINE_2,5304.416802411089,1.5958460476103937,6,1.5958460476103937,71.13822414763217,4.0700069394497405,21,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
1407,INSPECTION_2,INSPECTION_2_LINE_1,5306.203898951923,1.787096540834682,7,1.787096540834682,72.92532068846685,2.2829103986150585,22,5233.278578263456,5308.486809350538,experiment,FIFO,0.28,0,variant_18
