case_id,cycle_time_minutes
903,8.166666666666667e-10
904,9.5e-10
905,9e-10
906,8.333333333333332e-10
907,7.666666666666667e-10
908,9.833333333333332e-10
909,7.666666666666667e-10
910,9.166666666666667e-10
911,7e-10
912,8.833333333333333e-10
913,7.5e-10
914,6.333333333333334e-10
915,6.499999999999999e-10
916,9.166666666666667e-10
917,6.333333333333334e-10
918,5.166666666666666e-10
919,8.666666666666667e-10
920,6.333333333333334e-10
921,8.833333333333333e-10
922,9e-10
923,1.3499999999999999e-09
924,9.833333333333332e-10
925,1.5833333333333334e-09
926,1.5333333333333334e-09
927,1.1333333333333333e-09
928,1.7166666666666665e-09
929,1.7166666666666665e-09
930,1.3166666666666667e-09
931,2.0333333333333333e-09
932,3e-10
933,1.9166666666666665e-09
934,1.2833333333333335e-09
935,1.5333333333333334e-09
936,1.3333333333333333e-09
937,1.1833333333333334e-09
938,9e-10
939,9.666666666666666e-10
940,1.55e-09
941,9e-10
942,1.6e-09
943,5.666666666666667e-10
944,9.5e-10
945,9.833333333333332e-10
946,1.2999999999999999e-09
947,1.1333333333333333e-09
948,7e-10
949,1.15e-09
950,1.5166666666666666e-09
951,1.7166666666666665e-09
952,9.333333333333332e-10
953,9.5e-10
954,1.3166666666666667e-09
955,9e-10
956,1.5166666666666666e-09
957,1.45e-09
958,1.2833333333333335e-09
959,1.95e-09
960,1.75e-09
961,7.5e-10
962,1.4333333333333333e-09
963,1.1e-09
964,1.6666666666666665e-09
965,5.333333333333334e-10
966,1.3499999999999999e-09
967,7e-10
968,8.666666666666667e-10
969,1.5833333333333334e-09
970,8.166666666666667e-10
971,1.2166666666666668e-09
972,8.333333333333332e-10
973,8e-10
974,7.333333333333333e-10
975,5.333333333333334e-10
976,1.1333333333333333e-09
977,6.333333333333334e-10
978,1.1166666666666667e-09
979,6.666666666666666e-10
980,7.166666666666667e-10
981,5.666666666666667e-10
982,1.0166666666666667e-09
983,1.4833333333333334e-09
984,4.5e-10
985,9.5e-10
986,4.5e-10
987,8.833333333333333e-10
988,1.1166666666666667e-09
989,1.2999999999999999e-09
990,5.166666666666666e-10
991,5.166666666666666e-10
992,1.4e-09
993,1.2666666666666668e-09
994,1.0333333333333333e-09
995,1.3499999999999999e-09
996,1.5333333333333334e-09
997,1.5666666666666666e-09
998,8e-10
999,9.166666666666667e-10
1000,6.333333333333334e-10
1001,9.166666666666667e-10
1002,1.45e-09
1003,6.666666666666666e-10
1004,6.333333333333334e-10
1005,6e-10
1006,1.0833333333333333e-09
1007,2.016666666666667e-09
1008,1.1e-09
1009,1.4666666666666666e-09
1010,1.4166666666666665e-09
1011,1.3666666666666667e-09
1012,1.3833333333333333e-09
1013,3.8333333333333335e-10
1014,2.8333333333333334e-10
1015,1.7e-09
1016,1.7e-09
1017,2.116666666666667e-09
1018,1.5833333333333334e-09
1019,1.3666666666666667e-09
1020,6.833333333333334e-10
1021,5.5e-10
1022,5.5e-10
1023,9.666666666666666e-10
1024,1.4166666666666665e-09
1025,1.0833333333333333e-09
1026,8.166666666666667e-10
1027,1.75e-09
1028,1.2333333333333334e-09
1029,2.4e-09
1030,1.9e-09
1031,9.833333333333332e-10
1032,1.2166666666666668e-09
1033,1.1833333333333334e-09
1034,1.15e-09
1035,1.3499999999999999e-09
1036,1.2333333333333334e-09
1037,1.0333333333333333e-09
1038,6.666666666666666e-10
1039,1.4333333333333333e-09
1040,7.333333333333333e-10
1041,1.8666666666666664e-09
1042,2.383333333333333e-09
1043,2.1833333333333334e-09
1044,1.5333333333333334e-09
1045,1.9833333333333333e-09
1046,2.7500000000000002e-09
1047,2.5999999999999997e-09
1048,2.0333333333333333e-09
1049,2.5999999999999997e-09
1050,2.6833333333333334e-09
1051,2.05e-09
1052,2.45e-09
1053,9.166666666666667e-10
1054,1.0833333333333333e-09
1055,9.666666666666666e-10
1056,2.3666666666666668e-09
1057,1.1166666666666667e-09
1058,2.4e-09
1059,2.5833333333333333e-09
1060,1.1833333333333334e-09
1061,2.5333333333333337e-09
1062,2.55e-09
1063,9.333333333333332e-10
1064,7.666666666666667e-10
1065,9e-10
1066,2.9666666666666668e-09
1067,2.6166666666666665e-09
1068,2.6333333333333333e-09
1069,2.55e-09
1070,2.2e-09
1071,2.6333333333333333e-09
1072,2.5833333333333333e-09
1073,8.833333333333333e-10
1074,7.5e-10
1075,2.7500000000000002e-09
1076,9.166666666666667e-10
1077,9.166666666666667e-10
1078,1.2333333333333334e-09
1079,2.4166666666666664e-09
1080,1.1666666666666668e-09
1081,1.0333333333333333e-09
1082,3.333333333333333e-10
1083,2.2e-09
1084,2.6166666666666665e-09
1085,1.15e-09
1086,2.4e-09
1087,2.35e-09
1088,3.2333333333333333e-09
1089,2.2e-09
1090,1.0833333333333333e-09
1091,2.5999999999999997e-09
1092,2.4833333333333332e-09
1093,2.35e-09
1094,1.2166666666666668e-09
1095,2.7333333333333334e-09
1096,8.833333333333333e-10
1097,2.7500000000000002e-09
1098,6.499999999999999e-10
1099,1.6666666666666665e-09
1100,2.1666666666666666e-09
1101,1.55e-09
1102,8.5e-10
1103,2.566666666666667e-09
1104,2.5166666666666665e-09
1105,3.3e-09
1106,4.5e-10
1107,1.55e-09
1108,3.5666666666666668e-09
1109,1.3166666666666667e-09
1110,1.3666666666666667e-09
1111,3.65e-09
1112,5.833333333333334e-10
1113,5.5e-10
1114,1.0833333333333333e-09
1115,1.0333333333333333e-09
1116,3.033333333333333e-09
1117,1.7666666666666666e-09
1118,3.8666666666666665e-09
1119,2.5833333333333333e-09
1120,2.9e-09
