case_id,cycle_time_minutes
104,2.2e-09
105,2.2333333333333335e-09
106,2.283333333333333e-09
107,2.0833333333333334e-09
108,2.25e-09
109,2.3e-09
110,2.1333333333333334e-09
111,1.9166666666666665e-09
112,2.283333333333333e-09
113,2.1500000000000002e-09
114,2.2e-09
115,2.2333333333333335e-09
116,2.2e-09
117,1.9999999999999997e-09
118,2.9e-09
119,1.85e-09
120,2.5999999999999997e-09
121,1.7833333333333334e-09
122,2.0666666666666666e-09
123,2.3e-09
124,2.1333333333333334e-09
125,1.6666666666666665e-09
126,3.1e-09
127,1.8166666666666666e-09
128,2.4333333333333336e-09
129,2.7166666666666666e-09
130,2.2333333333333335e-09
131,1.6666666666666665e-09
132,2.4166666666666664e-09
133,1.3666666666666667e-09
134,2.2333333333333335e-09
135,1.7666666666666666e-09
136,1.4666666666666666e-09
137,2.7166666666666666e-09
138,1.5333333333333334e-09
139,1.8166666666666666e-09
140,1.5e-09
141,1.7833333333333334e-09
142,1.8833333333333332e-09
143,1.2999999999999999e-09
144,1.2833333333333335e-09
145,1.4833333333333334e-09
146,2.0833333333333334e-09
147,1.15e-09
148,1.4166666666666665e-09
149,1.3166666666666667e-09
150,1.4666666666666666e-09
151,1.3833333333333333e-09
152,1.85e-09
153,1.2833333333333335e-09
154,1.25e-09
155,1.3499999999999999e-09
156,1.3166666666666667e-09
157,1.2999999999999999e-09
158,1.6e-09
159,1.8833333333333332e-09
160,1.3833333333333333e-09
161,2.016666666666667e-09
162,1.5333333333333334e-09
163,1.1833333333333334e-09
164,1.5e-09
165,1.5166666666666666e-09
166,1.6166666666666667e-09
167,1.6666666666666665e-09
168,1.65e-09
169,1.7833333333333334e-09
170,9.5e-10
171,1.3833333333333333e-09
172,1.4833333333333334e-09
173,8.666666666666667e-10
174,1.0833333333333333e-09
175,9.5e-10
176,9.999999999999999e-10
177,1.0166666666666667e-09
178,9.666666666666666e-10
179,1.2666666666666668e-09
180,9.5e-10
181,1.0166666666666667e-09
182,1.1666666666666668e-09
183,9.666666666666666e-10
184,1.1333333333333333e-09
185,1.15e-09
186,1.25e-09
187,1.2833333333333335e-09
188,9e-10
189,7.333333333333333e-10
190,1.9166666666666665e-09
191,8.5e-10
192,8.666666666666667e-10
193,1.75e-09
194,5.833333333333334e-10
195,1.3833333333333333e-09
196,1.6666666666666665e-09
197,9.833333333333332e-10
198,9.5e-10
199,7.666666666666667e-10
200,9.833333333333332e-10
201,8.666666666666667e-10
202,9e-10
203,2.116666666666667e-09
204,2.4e-09
205,6.833333333333334e-10
206,7.333333333333333e-10
207,2.1500000000000002e-09
208,9.333333333333332e-10
209,9.5e-10
210,4.5e-10
211,1.1333333333333333e-09
212,1.0166666666666667e-09
213,9.166666666666667e-10
214,1.1833333333333334e-09
215,1.2333333333333334e-09
216,1.6e-09
217,1.4166666666666665e-09
218,1.3833333333333333e-09
219,1.1166666666666667e-09
220,4.5e-10
221,1.5166666666666666e-09
222,1.2e-09
223,1.2666666666666668e-09
224,1.4833333333333334e-09
225,1.0499999999999999e-09
226,1.5e-09
227,8.666666666666667e-10
228,1.65e-09
229,1.7e-09
230,8.166666666666667e-10
231,3.0833333333333332e-09
232,9.999999999999999e-10
233,1.4833333333333334e-09
234,8.333333333333332e-10
235,1.25e-09
236,1.2166666666666668e-09
237,1.8333333333333334e-09
238,1.4166666666666665e-09
239,1.2666666666666668e-09
240,1.55e-09
241,1.4333333333333333e-09
242,1.3666666666666667e-09
243,1.65e-09
244,1.25e-09
245,1.5166666666666666e-09
246,1.8166666666666666e-09
247,1.2833333333333335e-09
248,1.4833333333333334e-09
249,1.1833333333333334e-09
250,1.6666666666666665e-09
251,1.5666666666666666e-09
252,1.2e-09
253,1.8833333333333332e-09
254,2.0333333333333333e-09
255,1.4333333333333333e-09
256,1.3666666666666667e-09
257,1.2666666666666668e-09
258,1.8166666666666666e-09
259,2.1500000000000002e-09
260,1.8833333333333332e-09
261,1.65e-09
262,2.05e-09
263,1.5333333333333334e-09
264,1.6666666666666665e-09
265,1.8666666666666664e-09
266,1.6833333333333333e-09
267,1.5666666666666666e-09
268,1.4833333333333334e-09
269,1.3833333333333333e-09
270,1.7333333333333333e-09
271,1.6833333333333333e-09
272,1.8e-09
273,1.75e-09
274,1.6e-09
275,1.7333333333333333e-09
276,1.55e-09
277,1.4666666666666666e-09
278,1.3666666666666667e-09
279,1.45e-09
280,1.2666666666666668e-09
281,1.1333333333333333e-09
282,1.0499999999999999e-09
283,9.833333333333332e-10
284,1.15e-09
285,1.0833333333333333e-09
286,1.25e-09
287,1.0833333333333333e-09
288,7.5e-10
289,7.833333333333333e-10
290,8e-10
291,8.833333333333333e-10
292,8e-10
293,9e-10
294,2.0666666666666666e-09
295,1.2166666666666668e-09
296,6.333333333333334e-10
297,4.833333333333333e-10
298,1.5666666666666666e-09
299,1.2166666666666668e-09
300,5.5e-10
301,1.4166666666666665e-09
302,1.2833333333333335e-09
303,6.166666666666667e-10
304,1.4166666666666665e-09
305,1.1333333333333333e-09
306,9.166666666666667e-10
307,1.1166666666666667e-09
308,7.5e-10
309,1.0833333333333333e-09
310,9e-10
311,9.666666666666666e-10
312,1.9666666666666665e-09
313,1.5166666666666666e-09
314,9.833333333333332e-10
315,1.1333333333333333e-09
316,8e-10
317,7.166666666666667e-10
318,1.1e-09
319,9.5e-10
320,6e-10
321,1.5833333333333334e-09
322,5.333333333333334e-10
323,1.6666666666666665e-09
324,1.55e-09
325,1.4833333333333334e-09
326,4.999999999999999e-10
327,1.3333333333333333e-09
328,1.4666666666666666e-09
329,1.0666666666666667e-09
330,1.3499999999999999e-09
331,1.0666666666666667e-09
332,1.0666666666666667e-09
333,1.0166666666666667e-09
334,1.1333333333333333e-09
335,1.0499999999999999e-09
336,7.833333333333333e-10
337,9.166666666666667e-10
338,9.166666666666667e-10
339,8.5e-10
340,8e-10
341,7.166666666666667e-10
342,8.5e-10
343,7.333333333333333e-10
344,8.166666666666667e-10
345,8e-10
346,1.9333333333333333e-09
347,9.5e-10
348,7.666666666666667e-10
349,9.333333333333332e-10
350,7.5e-10
351,5.666666666666667e-10
352,1.5666666666666666e-09
353,6.499999999999999e-10
354,1.8666666666666664e-09
355,1.2833333333333335e-09
356,1.7666666666666666e-09
357,8.333333333333332e-10
358,5.666666666666667e-10
359,8e-10
360,1.2666666666666668e-09
361,5.666666666666667e-10
362,1.6833333333333333e-09
363,8.333333333333332e-10
364,1.5333333333333334e-09
365,7.833333333333333e-10
366,1.8e-09
367,8e-10
368,6.833333333333334e-10
369,1.75e-09
370,6.499999999999999e-10
371,1.2666666666666668e-09
372,1.3666666666666667e-09
373,7.333333333333333e-10
374,1.4833333333333334e-09
375,1.5166666666666666e-09
376,1.2166666666666668e-09
377,1.5e-09
378,1.4166666666666665e-09
379,1.1833333333333334e-09
380,1.2166666666666668e-09
381,1.0166666666666667e-09
382,1.25e-09
383,7e-10
384,8.833333333333333e-10
385,9.166666666666667e-10
386,1.55e-09
387,9.833333333333332e-10
388,1.3499999999999999e-09
389,5.333333333333334e-10
390,7e-10
391,5.666666666666667e-10
392,1.1833333333333334e-09
393,1.1333333333333333e-09
394,1.45e-09
395,1.2666666666666668e-09
396,6.499999999999999e-10
397,7.833333333333333e-10
398,1.1333333333333333e-09
399,9.666666666666666e-10
400,1.4666666666666666e-09
401,1.55e-09
402,7.666666666666667e-10
403,1.3666666666666667e-09
404,1.3833333333333333e-09
405,1.5666666666666666e-09
406,9.999999999999999e-10
407,1.5166666666666666e-09
408,1.4166666666666665e-09
409,1.2666666666666668e-09
410,1.3666666666666667e-09
411,1.4e-09
412,8.833333333333333e-10
413,1.0166666666666667e-09
414,1.3499999999999999e-09
415,1.4e-09
416,1.2166666666666668e-09
417,1.2166666666666668e-09
418,1.3166666666666667e-09
419,1.7833333333333334e-09
420,1.2666666666666668e-09
421,9.999999999999999e-10
422,1.2166666666666668e-09
423,1.2e-09
424,9.999999999999999e-10
425,9.833333333333332e-10
426,9.5e-10
427,8.833333333333333e-10
428,7.166666666666667e-10
429,6.499999999999999e-10
430,7.666666666666667e-10
431,6.499999999999999e-10
432,1.15e-09
433,7.166666666666667e-10
434,7.5e-10
435,1.1166666666666667e-09
436,9.833333333333332e-10
437,1.0833333333333333e-09
438,8.333333333333332e-10
439,9.333333333333332e-10
440,1.2e-09
441,6.833333333333334e-10
442,9.166666666666667e-10
443,6.499999999999999e-10
444,2.8333333333333334e-10
445,1.0166666666666667e-09
446,8.333333333333332e-10
447,7.833333333333333e-10
448,7e-10
449,1.1e-09
450,5.833333333333334e-10
451,7.333333333333333e-10
452,5.166666666666666e-10
453,5.833333333333334e-10
454,6.499999999999999e-10
455,6.333333333333334e-10
456,6.166666666666667e-10
457,7.666666666666667e-10
458,8e-10
459,1.3666666666666667e-09
460,6e-10
461,7.166666666666667e-10
462,7.833333333333333e-10
463,1.15e-09
464,9.333333333333332e-10
465,1.0166666666666667e-09
466,9.5e-10
467,1.1333333333333333e-09
468,8.5e-10
469,9.666666666666666e-10
470,1.2e-09
471,1.65e-09
472,9.833333333333332e-10
473,9e-10
474,1.0499999999999999e-09
475,1.0333333333333333e-09
476,8e-10
477,9.333333333333332e-10
478,9.999999999999999e-10
479,1.0166666666666667e-09
480,1.1666666666666668e-09
481,1.65e-09
482,1.5e-09
483,8.166666666666667e-10
484,1.6833333333333333e-09
485,1.3666666666666667e-09
486,1.3333333333333333e-09
487,1.0833333333333333e-09
488,1.25e-09
489,1.6166666666666667e-09
490,9.666666666666666e-10
491,9.999999999999999e-10
492,1.4833333333333334e-09
493,1.0166666666666667e-09
494,1.4333333333333333e-09
495,3.5e-10
496,1.5833333333333334e-09
497,1.3833333333333333e-09
498,1.8166666666666666e-09
499,1.8333333333333334e-09
500,6e-10
501,1.6833333333333333e-09
502,1.95e-09
503,8.166666666666667e-10
504,1.7e-09
505,9.333333333333332e-10
506,2.05e-09
507,1.0833333333333333e-09
508,1.25e-09
509,7.333333333333333e-10
510,8e-10
511,6e-10
512,9.166666666666667e-10
513,2.05e-09
514,1.75e-09
515,1.55e-09
516,9e-10
517,6.833333333333334e-10
518,8.666666666666667e-10
519,1.9833333333333333e-09
520,1.8e-09
521,1.85e-09
522,7.666666666666667e-10
523,1.7333333333333333e-09
524,2.0999999999999998e-09
525,8.5e-10
526,7.166666666666667e-10
527,1.7666666666666666e-09
528,7.666666666666667e-10
529,2.116666666666667e-09
530,1.9166666666666665e-09
531,7.833333333333333e-10
532,2.383333333333333e-09
533,4.5e-10
534,8.666666666666667e-10
535,1.8e-09
536,2.7833333333333334e-09
537,8.333333333333332e-10
538,7.333333333333333e-10
539,2.4833333333333332e-09
540,2.6833333333333334e-09
541,1.2666666666666668e-09
542,7.166666666666667e-10
543,2.45e-09
544,2.0833333333333334e-09
545,7.5e-10
546,9.166666666666667e-10
547,2.3166666666666663e-09
548,5.5e-10
549,2.216666666666667e-09
550,2.1500000000000002e-09
551,4.166666666666667e-09
552,1.6833333333333333e-09
553,2.116666666666667e-09
554,2.65e-09
555,2.4333333333333336e-09
556,3.7e-09
557,1.2999999999999999e-09
558,2.8500000000000003e-09
559,1.1666666666666668e-09
560,1.2166666666666668e-09
561,4.5e-10
562,2.0666666666666666e-09
563,3.066666666666667e-09
564,3.15e-09
565,1.4333333333333333e-09
566,3.3166666666666666e-09
567,1.7333333333333333e-09
568,1.1666666666666668e-09
569,2.3666666666666668e-09
570,1.7166666666666665e-09
571,2.5999999999999997e-09
572,2.9500000000000004e-09
573,2.9e-09
574,4.1e-09
575,2.566666666666667e-09
576,1.5833333333333334e-09
577,2.4e-09
578,1.3499999999999999e-09
579,9.666666666666666e-10
580,3.25e-09
581,1.5333333333333334e-09
582,2.9666666666666668e-09
583,2.8833333333333335e-09
584,1.6166666666666667e-09
585,3.0166666666666664e-09
586,1.7e-09
587,3.05e-09
588,1.75e-09
589,2.6833333333333334e-09
590,2.9500000000000004e-09
591,2.7500000000000002e-09
592,1.3833333333333333e-09
593,2.6166666666666665e-09
594,1.3833333333333333e-09
595,3.533333333333333e-09
596,1.7833333333333334e-09
597,3.4833333333333335e-09
598,9.166666666666667e-10
599,1.1166666666666667e-09
600,3.633333333333333e-09
601,1.1333333333333333e-09
602,8.333333333333332e-10
603,3.5666666666666668e-09
604,1.1666666666666668e-09
605,3.033333333333333e-09
606,1.0499999999999999e-09
607,3.0166666666666664e-09
608,2.9e-09
609,1.1166666666666667e-09
610,1.25e-09
611,1.1166666666666667e-09
612,2.933333333333333e-09
613,1.2999999999999999e-09
614,9e-10
615,6.666666666666666e-10
616,1.7833333333333334e-09
617,1.7666666666666666e-09
618,7.833333333333333e-10
619,1.7833333333333334e-09
620,3e-09
621,5.166666666666666e-10
622,6.833333333333334e-10
623,9.999999999999999e-10
624,1.75e-09
625,1.95e-09
626,1.0333333333333333e-09
627,1.9e-09
628,1.65e-09
629,1.9666666666666665e-09
630,1.65e-09
631,1.6333333333333335e-09
632,1.5666666666666666e-09
633,1.4333333333333333e-09
634,1.5333333333333334e-09
635,1.8166666666666666e-09
636,1.25e-09
637,2.0666666666666666e-09
638,1.4e-09
639,1.5333333333333334e-09
640,1.4666666666666666e-09
641,1.5833333333333334e-09
642,1.55e-09
643,1.45e-09
644,1.9333333333333333e-09
645,1.6166666666666667e-09
646,1.4833333333333334e-09
647,1.8666666666666664e-09
648,1.2999999999999999e-09
649,1.45e-09
650,1.2666666666666668e-09
651,1.15e-09
652,1.5666666666666666e-09
653,1.1833333333333334e-09
654,1.3166666666666667e-09
655,1.1833333333333334e-09
656,1.2e-09
657,1.0333333333333333e-09
658,2.9e-09
659,1.0833333333333333e-09
660,1.5166666666666666e-09
661,1.1166666666666667e-09
662,1.6e-09
663,9e-10
664,2.0666666666666666e-09
665,8.166666666666667e-10
666,8.833333333333333e-10
667,1.0166666666666667e-09
668,1.0666666666666667e-09
669,1.7e-09
670,7.166666666666667e-10
671,1.5166666666666666e-09
672,1.65e-09
673,1.3499999999999999e-09
674,1.4166666666666665e-09
675,1.6666666666666665e-09
676,1.0499999999999999e-09
677,1.65e-09
678,8.666666666666667e-10
679,1.2333333333333334e-09
680,1.95e-09
681,1.1666666666666668e-09
682,1.1e-09
683,1.5166666666666666e-09
684,1.2833333333333335e-09
685,9.333333333333332e-10
686,1.3666666666666667e-09
687,1.3833333333333333e-09
688,1.4e-09
689,1.2666666666666668e-09
690,1.2e-09
691,1.0833333333333333e-09
692,1.55e-09
693,1.1e-09
694,9.166666666666667e-10
695,1.3333333333333333e-09
696,1.0499999999999999e-09
697,1.0666666666666667e-09
698,1.1166666666666667e-09
699,1.0333333333333333e-09
700,1.2833333333333335e-09
701,9.166666666666667e-10
702,7.666666666666667e-10
703,6e-10
704,1.1166666666666667e-09
705,7.666666666666667e-10
706,1.2e-09
707,7e-10
708,8.666666666666667e-10
709,9.333333333333332e-10
710,9.166666666666667e-10
711,9.5e-10
712,1.4333333333333333e-09
713,9e-10
714,8.333333333333332e-10
715,1.1333333333333333e-09
716,1.0833333333333333e-09
717,5.666666666666667e-10
718,7.666666666666667e-10
719,1.1e-09
720,9.5e-10
721,1.4166666666666665e-09
722,1.85e-09
723,1.2333333333333334e-09
724,6.833333333333334e-10
725,8.833333333333333e-10
726,1.2166666666666668e-09
727,1.15e-09
728,1.2166666666666668e-09
729,1.2e-09
730,1.0499999999999999e-09
731,1.8166666666666666e-09
732,1.0499999999999999e-09
733,1.7e-09
734,1.0666666666666667e-09
735,7.833333333333333e-10
736,1.0499999999999999e-09
737,1.2666666666666668e-09
738,1.2166666666666668e-09
739,7.833333333333333e-10
740,1.4e-09
741,1.65e-09
742,1.95e-09
743,2.0333333333333333e-09
744,7.833333333333333e-10
745,1.6833333333333333e-09
746,1.8666666666666664e-09
747,1.4333333333333333e-09
748,1.4833333333333334e-09
749,1.0166666666666667e-09
750,1.15e-09
751,1.3333333333333333e-09
752,1.4166666666666665e-09
753,1.2166666666666668e-09
754,1.4833333333333334e-09
755,1.1833333333333334e-09
756,2.116666666666667e-09
757,9.999999999999999e-10
758,1.25e-09
759,1.4166666666666665e-09
760,1.1666666666666668e-09
761,1.2e-09
762,1.2166666666666668e-09
763,1.25e-09
764,9e-10
765,8.833333333333333e-10
766,1.3166666666666667e-09
767,1.0833333333333333e-09
768,8.666666666666667e-10
769,1.0333333333333333e-09
770,7.833333333333333e-10
771,1.1833333333333334e-09
772,1.0166666666666667e-09
773,1.1e-09
774,9.333333333333332e-10
775,1.5166666666666666e-09
776,8.833333333333333e-10
777,7.166666666666667e-10
778,1.25e-09
779,9.5e-10
780,9.999999999999999e-10
781,9.833333333333332e-10
782,1.0333333333333333e-09
783,1.0333333333333333e-09
784,1.4e-09
785,8.833333333333333e-10
786,1.45e-09
787,9.833333333333332e-10
788,1.4333333333333333e-09
789,8.5e-10
790,1.7333333333333333e-09
791,9.666666666666666e-10
792,8.333333333333332e-10
793,8.333333333333332e-10
794,8.333333333333332e-10
795,1.0833333333333333e-09
796,8.5e-10
797,1.5333333333333334e-09
798,1.0833333333333333e-09
799,1.0333333333333333e-09
800,8.166666666666667e-10
801,9.333333333333332e-10
802,1.0833333333333333e-09
803,1.2e-09
804,1.1333333333333333e-09
805,7e-10
806,1.2166666666666668e-09
807,1.5166666666666666e-09
808,1.25e-09
809,1.1833333333333334e-09
810,7.833333333333333e-10
811,1.7166666666666665e-09
812,1.5166666666666666e-09
813,1.2166666666666668e-09
814,9e-10
815,1.0833333333333333e-09
816,6.333333333333334e-10
817,1.2666666666666668e-09
818,1.7e-09
819,1.3166666666666667e-09
820,9.999999999999999e-10
821,1.0833333333333333e-09
822,1.0499999999999999e-09
823,9e-10
824,1.5833333333333334e-09
825,8.333333333333332e-10
826,1.4666666666666666e-09
827,1.0333333333333333e-09
828,1.6e-09
829,1.5833333333333334e-09
830,8.166666666666667e-10
831,1.4833333333333334e-09
832,1.3666666666666667e-09
833,1.5e-09
834,1.6833333333333333e-09
835,1.7333333333333333e-09
836,1.7e-09
837,1.15e-09
838,1.0166666666666667e-09
839,1.2666666666666668e-09
840,1.1666666666666668e-09
841,7.666666666666667e-10
842,1.1e-09
843,7.666666666666667e-10
844,1.0499999999999999e-09
845,6.833333333333334e-10
846,1.0666666666666667e-09
847,1.1833333333333334e-09
848,8.166666666666667e-10
849,8.666666666666667e-10
850,8.166666666666667e-10
851,6.666666666666666e-10
852,1.1666666666666668e-09
853,1.65e-09
854,1.2666666666666668e-09
855,1.8e-09
856,1.1166666666666667e-09
857,1.25e-09
858,6e-10
859,1.0499999999999999e-09
860,1.0833333333333333e-09
861,1.1166666666666667e-09
862,8.666666666666667e-10
863,1.3833333333333333e-09
864,1.3833333333333333e-09
865,1.0333333333333333e-09
866,1.2333333333333334e-09
867,1.4333333333333333e-09
868,1.4833333333333334e-09
869,1.3833333333333333e-09
870,9.999999999999999e-10
871,9.833333333333332e-10
872,7.666666666666667e-10
873,1.0166666666666667e-09
874,7.666666666666667e-10
875,8.166666666666667e-10
876,7.666666666666667e-10
877,7e-10
878,6.833333333333334e-10
879,6.833333333333334e-10
880,4.3333333333333334e-10
881,6e-10
882,4.166666666666666e-10
883,8e-10
884,3.8333333333333335e-10
885,5.833333333333334e-10
886,6.166666666666667e-10
887,6.833333333333334e-10
888,4e-10
889,5.333333333333334e-10
890,4.5e-10
891,5.666666666666667e-10
892,7.5e-10
893,3.5e-10
894,9.999999999999999e-10
895,7.666666666666667e-10
896,6.333333333333334e-10
897,5.5e-10
898,2.666666666666667e-10
899,1.2e-09
900,1.45e-09
901,1.1166666666666667e-09
902,1.3333333333333333e-09
903,1.6e-09
904,1.4e-09
905,1.4e-09
906,2.8333333333333334e-10
907,2.6833333333333334e-09
908,1.1666666666666668e-09
909,7.666666666666667e-10
910,7.666666666666667e-10
911,1.3666666666666667e-09
912,1.55e-09
913,1.2666666666666668e-09
914,7e-10
915,1.1166666666666667e-09
916,1.3166666666666667e-09
917,2.05e-09
918,1.7333333333333333e-09
919,6.166666666666667e-10
920,7.333333333333333e-10
921,1.0333333333333333e-09
922,1.1666666666666668e-09
923,2.25e-09
924,1.65e-09
925,8.166666666666667e-10
926,2.4333333333333336e-09
927,2.65e-09
928,1.5166666666666666e-09
929,8.5e-10
930,2.3666666666666668e-09
931,5.833333333333334e-10
932,1.5333333333333334e-09
933,9e-10
934,1.95e-09
935,9.833333333333332e-10
936,6.666666666666666e-10
937,1.75e-09
938,1.0166666666666667e-09
939,8.833333333333333e-10
940,7.5e-10
941,8.666666666666667e-10
942,1.0333333333333333e-09
943,1.9e-09
944,3.5e-10
945,1.2999999999999999e-09
946,1.3666666666666667e-09
947,8.5e-10
948,1.5333333333333334e-09
949,1.3333333333333333e-09
950,8.666666666666667e-10
951,9.666666666666666e-10
952,8.5e-10
953,6.833333333333334e-10
954,1.0333333333333333e-09
955,8.333333333333332e-10
956,7.166666666666667e-10
957,9.666666666666666e-10
958,9.333333333333332e-10
959,9e-10
960,9.5e-10
961,7.833333333333333e-10
962,5.5e-10
963,6.166666666666667e-10
964,6.833333333333334e-10
965,1.0333333333333333e-09
966,6.833333333333334e-10
967,6.333333333333334e-10
968,1.0166666666666667e-09
969,4.833333333333333e-10
970,1.2333333333333334e-09
971,4.666666666666666e-10
972,8e-10
973,4.3333333333333334e-10
974,6.833333333333334e-10
975,1.1666666666666668e-09
976,1.8166666666666666e-09
977,1.4666666666666666e-09
978,8.666666666666667e-10
979,6e-10
980,1.7166666666666665e-09
981,1.7166666666666665e-09
982,9.999999999999999e-10
983,5.666666666666667e-10
984,8e-10
985,8.333333333333332e-10
986,1.6e-09
987,1.6333333333333335e-09
988,1.3499999999999999e-09
989,1.5333333333333334e-09
990,1.4166666666666665e-09
991,5.5e-10
992,1.6666666666666665e-09
993,1.5e-09
994,1.4833333333333334e-09
995,7.333333333333333e-10
996,6.833333333333334e-10
997,1.6333333333333335e-09
998,1.7833333333333334e-09
999,9.999999999999999e-10
1000,9.833333333333332e-10
1001,9.833333333333332e-10
1002,8.833333333333333e-10
1003,1.3833333333333333e-09
1004,3.166666666666667e-10
1005,8.166666666666667e-10
1006,1.9333333333333333e-09
1007,1.3666666666666667e-09
1008,7.166666666666667e-10
1009,8.5e-10
1010,1.4333333333333333e-09
1011,1.6666666666666665e-09
1012,2.5166666666666665e-09
1013,1.7e-09
1014,1.7833333333333334e-09
1015,1.6666666666666665e-09
1016,1.9333333333333333e-09
1017,4.383333333333334e-09
1018,2.0999999999999998e-09
1019,1.9833333333333333e-09
1020,6e-10
1021,1.4666666666666666e-09
1022,2.0999999999999998e-09
1023,2.466666666666667e-09
1024,2.4166666666666664e-09
1025,4.999999999999999e-10
1026,6.333333333333334e-10
1027,2.0833333333333334e-09
1028,6.333333333333334e-10
1029,2.1500000000000002e-09
1030,2.7166666666666666e-09
1031,2.55e-09
1032,2.5833333333333333e-09
1033,3.5e-10
1034,2.45e-09
1035,2.3e-09
1036,2.2666666666666667e-09
1037,1.0166666666666667e-09
1038,1.1166666666666667e-09
1039,2.4333333333333336e-09
1040,8.166666666666667e-10
1041,2.5e-09
1042,2.3333333333333335e-09
1043,4.1999999999999996e-09
1044,2.8500000000000003e-09
1045,6.333333333333334e-10
1046,1.2999999999999999e-09
1047,3.2166666666666665e-09
1048,3.7166666666666664e-09
1049,6.333333333333334e-10
1050,1.4e-09
1051,2.3333333333333335e-09
1052,3.2e-09
1053,9e-10
1054,2.5833333333333333e-09
1055,7.166666666666667e-10
1056,6.333333333333334e-10
1057,2.9166666666666667e-09
1058,7e-10
1059,3.3500000000000002e-09
1060,2.7166666666666666e-09
1061,1.0166666666666667e-09
1062,2.3333333333333335e-09
1063,2.2666666666666667e-09
1064,5.333333333333334e-10
1065,2.1333333333333334e-09
1066,2.6666666666666666e-09
1067,1.15e-09
1068,7.833333333333333e-10
1069,2.8166666666666667e-09
1070,1.7333333333333333e-09
1071,3e-09
1072,1.3833333333333333e-09
1073,2.833333333333333e-09
1074,2.6333333333333333e-09
1075,1.3333333333333333e-09
1076,1.6666666666666665e-09
1077,8.666666666666667e-10
1078,1.4333333333333333e-09
1079,1.7833333333333334e-09
1080,2.8e-09
1081,2.1833333333333334e-09
1082,2.65e-09
1083,1.6e-09
1084,2.0333333333333333e-09
1085,1.5e-09
1086,1.7e-09
1087,2.1500000000000002e-09
1088,1.5333333333333334e-09
1089,2.4833333333333332e-09
1090,1.5333333333333334e-09
1091,1.7333333333333333e-09
1092,2.9500000000000004e-09
1093,1.9666666666666665e-09
1094,1.7e-09
1095,1.45e-09
1096,1.4333333333333333e-09
1097,1.8166666666666666e-09
1098,1.5166666666666666e-09
1099,1.2833333333333335e-09
1100,1.9999999999999997e-09
1101,1.5166666666666666e-09
1102,1.5e-09
1103,1.6e-09
1104,2.6833333333333334e-09
1105,2.8e-09
1106,1.2e-09
1107,1.65e-09
1108,1.4333333333333333e-09
1109,1.5833333333333334e-09
1110,1.4333333333333333e-09
1111,1.6666666666666665e-09
1112,2.016666666666667e-09
1113,1.65e-09
1114,2.0333333333333333e-09
1115,1.4166666666666665e-09
1116,1.4e-09
1117,1.7166666666666665e-09
1118,1.8e-09
1119,1.5833333333333334e-09
1120,1.2333333333333334e-09
