case_id,cycle_time_minutes
141,1.4833333333333334e-09
142,1.8333333333333334e-09
143,1.9166666666666665e-09
144,1.4333333333333333e-09
145,2.216666666666667e-09
146,1.5666666666666666e-09
147,3.733333333333333e-09
148,1.9e-09
149,1.2e-09
150,1.6666666666666665e-09
151,1.9833333333333333e-09
152,3.55e-09
153,1.5333333333333334e-09
154,1.1166666666666667e-09
155,1.75e-09
156,2.5166666666666665e-09
157,2.6666666666666666e-09
158,2.55e-09
159,2.7500000000000002e-09
160,2.5333333333333337e-09
161,3.1e-09
162,1.8333333333333334e-09
163,1.8166666666666666e-09
164,1.55e-09
165,1.2833333333333335e-09
166,2.983333333333333e-09
167,3.333333333333333e-09
168,3.633333333333333e-09
169,3.266666666666667e-09
170,2.833333333333333e-09
171,3.066666666666667e-09
172,3.1166666666666665e-09
173,1.1666666666666668e-09
174,3.3166666666666666e-09
175,3.066666666666667e-09
176,1.3333333333333333e-09
177,1.55e-09
178,2.1833333333333334e-09
179,3.3500000000000002e-09
180,2.933333333333333e-09
181,3.25e-09
182,3.1e-09
183,3.816666666666667e-09
184,1.4e-09
185,2.933333333333333e-09
186,4.283333333333333e-09
187,1.7666666666666666e-09
188,3.883333333333333e-09
189,3.1333333333333333e-09
190,1.6333333333333335e-09
191,4.216666666666666e-09
192,1.45e-09
193,3.65e-09
194,1.5166666666666666e-09
195,1.9833333333333333e-09
196,2.2333333333333335e-09
197,1.6833333333333333e-09
198,3.066666666666667e-09
199,1.7833333333333334e-09
200,1.9166666666666665e-09
201,1.6166666666666667e-09
202,1.6666666666666665e-09
203,1.8e-09
204,3.3500000000000002e-09
205,1.7333333333333333e-09
206,1.8e-09
207,3.15e-09
208,1.7833333333333334e-09
209,1.8166666666666666e-09
210,2.8666666666666667e-09
211,1.5333333333333334e-09
212,2.6999999999999998e-09
213,1.4833333333333334e-09
214,3.8e-09
215,2.7500000000000002e-09
216,3.3e-09
217,3.8666666666666665e-09
218,1.25e-09
219,3.066666666666667e-09
220,2.7500000000000002e-09
221,1.5666666666666666e-09
222,4.65e-09
223,3.5833333333333336e-09
224,3.4e-09
225,3.45e-09
226,2.5166666666666665e-09
227,1.4333333333333333e-09
228,1.7166666666666665e-09
229,2.4833333333333332e-09
230,1.7e-09
231,2.7833333333333334e-09
232,6.9e-09
233,3.7166666666666664e-09
234,4.65e-09
235,2.3e-09
236,3.8666666666666665e-09
237,3.666666666666667e-09
238,3.6833333333333336e-09
239,2.283333333333333e-09
240,3.4833333333333335e-09
241,3.7666666666666665e-09
242,4.016666666666667e-09
243,3.6e-09
244,3.8e-09
245,4.35e-09
246,4.366666666666667e-09
247,1.6833333333333333e-09
248,1.6333333333333335e-09
249,1.5166666666666666e-09
250,1.7333333333333333e-09
251,3.633333333333333e-09
252,1.5666666666666666e-09
253,3.6e-09
254,2.0833333333333334e-09
255,2.05e-09
256,3.9999999999999994e-09
257,4.633333333333333e-09
258,1.7e-09
259,2.3166666666666663e-09
260,4.133333333333333e-09
261,2.5166666666666665e-09
262,4.05e-09
263,5e-09
264,3.9999999999999994e-09
265,1.6666666666666665e-09
266,1.8166666666666666e-09
267,4.116666666666666e-09
268,2.016666666666667e-09
269,3.916666666666667e-09
270,1.8666666666666664e-09
271,3.816666666666667e-09
272,4.1999999999999996e-09
273,2.45e-09
274,2.2666666666666667e-09
275,1.6e-09
276,3.95e-09
277,1.85e-09
278,2.9e-09
279,4.266666666666667e-09
280,3.933333333333333e-09
281,1.7833333333333334e-09
282,3.666666666666667e-09
283,3.883333333333333e-09
284,4.983333333333333e-09
285,1.7833333333333334e-09
286,2.05e-09
287,1.7833333333333334e-09
288,1.6e-09
289,3.8e-09
290,1.9833333333333333e-09
291,1.6166666666666667e-09
292,2.5833333333333333e-09
293,6.366666666666667e-09
294,3.7e-09
295,3.533333333333333e-09
296,2.7166666666666666e-09
297,2.0666666666666666e-09
298,1.5666666666666666e-09
299,3.633333333333333e-09
300,1.8166666666666666e-09
301,3.5833333333333336e-09
302,1.75e-09
303,4.9500000000000005e-09
304,2.283333333333333e-09
305,1.7666666666666666e-09
306,2.2e-09
307,1.9666666666666665e-09
308,2.983333333333333e-09
309,3.1333333333333333e-09
310,3.2166666666666665e-09
311,3.2833333333333334e-09
312,1.7666666666666666e-09
313,3.2166666666666665e-09
314,2.833333333333333e-09
315,3.5e-09
316,3.1166666666666665e-09
317,1.75e-09
318,3.2166666666666665e-09
319,3.2166666666666665e-09
320,1.55e-09
321,1.7e-09
322,3.1333333333333333e-09
323,2.9500000000000004e-09
324,3.1333333333333333e-09
325,1.5666666666666666e-09
326,3.1833333333333333e-09
327,3.2166666666666665e-09
328,3.033333333333333e-09
329,3.2333333333333333e-09
330,1.2666666666666668e-09
331,1.9166666666666665e-09
332,1.85e-09
333,2.7833333333333334e-09
334,2.7833333333333334e-09
335,2.9e-09
336,1.9e-09
337,1.6e-09
338,1.3666666666666667e-09
339,3.2166666666666665e-09
340,2.9e-09
341,2.5333333333333337e-09
342,1.8e-09
343,2.5166666666666665e-09
344,1.8666666666666664e-09
345,3.3166666666666666e-09
346,1.8666666666666664e-09
347,2.8500000000000003e-09
348,2.35e-09
349,2.7666666666666666e-09
350,3e-09
351,1.6166666666666667e-09
352,3.1166666666666665e-09
353,2.7666666666666666e-09
354,1.4333333333333333e-09
355,1.4833333333333334e-09
356,1.65e-09
357,2.4166666666666664e-09
358,1.6e-09
359,2.2666666666666667e-09
360,2.1500000000000002e-09
361,3.1e-09
362,1.6166666666666667e-09
363,2.1500000000000002e-09
364,1.3333333333333333e-09
365,2.5999999999999997e-09
366,1.2333333333333334e-09
367,2.1500000000000002e-09
368,1.3333333333333333e-09
369,2.3e-09
370,2.3666666666666668e-09
371,2.5999999999999997e-09
372,2.7333333333333334e-09
373,1.2666666666666668e-09
374,1.8e-09
375,2.5166666666666665e-09
376,1.55e-09
377,1.4e-09
378,1.1666666666666668e-09
379,1.2166666666666668e-09
380,1.4833333333333334e-09
381,9.833333333333332e-10
382,2.3166666666666663e-09
383,2.0833333333333334e-09
384,1.9833333333333333e-09
385,1.1833333333333334e-09
386,2.05e-09
387,1.1333333333333333e-09
388,2.6999999999999998e-09
389,2.466666666666667e-09
390,1.3333333333333333e-09
391,1.6833333333333333e-09
392,1.3333333333333333e-09
393,1.0833333333333333e-09
394,2.1833333333333334e-09
395,2.2666666666666667e-09
396,2.7500000000000002e-09
397,2.0999999999999998e-09
398,2.65e-09
399,1.9999999999999997e-09
400,2.5999999999999997e-09
401,1.2833333333333335e-09
402,1.3166666666666667e-09
403,1.2166666666666668e-09
404,2.383333333333333e-09
405,2.0333333333333333e-09
406,1.3833333333333333e-09
407,3.15e-09
408,2.65e-09
409,1.4666666666666666e-09
410,1.45e-09
411,1.3166666666666667e-09
412,2.3666666666666668e-09
413,1.5666666666666666e-09
414,1.9333333333333333e-09
415,1.8333333333333334e-09
416,2.5333333333333337e-09
417,1.0833333333333333e-09
418,1.1e-09
419,3.3833333333333334e-09
420,1.6666666666666665e-09
421,2.6333333333333333e-09
422,2.4e-09
423,1.5833333333333334e-09
424,8.333333333333332e-10
425,2.283333333333333e-09
426,1.9333333333333333e-09
427,2.1333333333333334e-09
428,1.95e-09
429,1.6666666666666665e-09
430,1.8833333333333332e-09
431,1.55e-09
432,2.4e-09
433,1.8166666666666666e-09
434,1.8333333333333334e-09
435,1.95e-09
436,2.5999999999999997e-09
437,2.3e-09
438,1.95e-09
439,2.3333333333333335e-09
440,1.5e-09
441,1.4333333333333333e-09
442,2.566666666666667e-09
443,2.1666666666666666e-09
444,1.85e-09
445,1.5333333333333334e-09
446,2.0833333333333334e-09
447,2.2333333333333335e-09
448,2.6999999999999998e-09
449,2.0333333333333333e-09
450,1.4833333333333334e-09
451,1.0166666666666667e-09
452,1.5166666666666666e-09
453,2.45e-09
454,1.9166666666666665e-09
455,1.2166666666666668e-09
456,2.5999999999999997e-09
457,2.0999999999999998e-09
458,2.7166666666666666e-09
459,2.7500000000000002e-09
460,2.833333333333333e-09
461,2.6833333333333334e-09
462,1.4666666666666666e-09
463,2.8e-09
464,1.8833333333333332e-09
465,3.15e-09
466,1.4833333333333334e-09
467,2.6999999999999998e-09
468,2.7500000000000002e-09
469,1.45e-09
470,1.2999999999999999e-09
471,2.3666666666666668e-09
472,1.5e-09
473,2.6999999999999998e-09
474,2.1333333333333334e-09
475,2.6833333333333334e-09
476,2.466666666666667e-09
477,2.6333333333333333e-09
478,1.8833333333333332e-09
479,2.4e-09
480,1.2999999999999999e-09
481,2.216666666666667e-09
482,1.9999999999999997e-09
483,2.0833333333333334e-09
484,2.4833333333333332e-09
485,2.1833333333333334e-09
486,2.2666666666666667e-09
487,1.8666666666666664e-09
488,2.3e-09
489,1.65e-09
490,1.75e-09
491,2.0833333333333334e-09
492,1.25e-09
493,2.25e-09
494,1.8666666666666664e-09
495,1.5e-09
496,1.5166666666666666e-09
497,1.5e-09
498,1.75e-09
499,2.1666666666666666e-09
500,1.8833333333333332e-09
501,1.4166666666666665e-09
502,1.85e-09
503,2.6833333333333334e-09
504,2.1833333333333334e-09
505,1.6833333333333333e-09
506,1.9999999999999997e-09
507,1.8166666666666666e-09
508,1.6833333333333333e-09
509,2.116666666666667e-09
510,2.0333333333333333e-09
511,2.25e-09
512,1.9999999999999997e-09
513,1.7333333333333333e-09
514,2.3166666666666663e-09
515,2.0666666666666666e-09
516,2.2e-09
517,2.35e-09
518,1.8333333333333334e-09
519,2.0666666666666666e-09
520,1.7833333333333334e-09
521,2.6999999999999998e-09
522,2.283333333333333e-09
523,3.1166666666666665e-09
524,2.4e-09
525,2.216666666666667e-09
526,3.033333333333333e-09
527,1.5e-09
528,2.3333333333333335e-09
529,1.3333333333333333e-09
530,2.216666666666667e-09
531,2.8166666666666667e-09
532,3.1833333333333333e-09
533,2.35e-09
534,2.8e-09
535,1.8166666666666666e-09
536,2.35e-09
537,1.6166666666666667e-09
538,2.8666666666666667e-09
539,2.1666666666666666e-09
540,2.2333333333333335e-09
541,2.0833333333333334e-09
542,3e-09
543,2.0833333333333334e-09
544,2.7333333333333334e-09
545,2.65e-09
546,2.55e-09
547,2.4333333333333336e-09
548,3.05e-09
549,2.0999999999999998e-09
550,1.8666666666666664e-09
551,2.6166666666666665e-09
552,4.066666666666667e-09
553,2.25e-09
554,3.1333333333333333e-09
555,2.5333333333333337e-09
556,2.016666666666667e-09
557,2.35e-09
558,2.9500000000000004e-09
559,1.85e-09
560,2.9166666666666667e-09
561,2.5833333333333333e-09
562,2.1333333333333334e-09
563,1.7833333333333334e-09
564,2.116666666666667e-09
565,1.5e-09
566,2.1333333333333334e-09
567,1.7333333333333333e-09
568,2.35e-09
569,1.9833333333333333e-09
570,2.55e-09
571,2.0999999999999998e-09
572,2.8666666666666667e-09
573,2.5833333333333333e-09
574,2.05e-09
575,2.5999999999999997e-09
576,3.05e-09
577,1.6166666666666667e-09
578,3e-09
579,3.0833333333333332e-09
580,2.5999999999999997e-09
581,1.5333333333333334e-09
582,2.6999999999999998e-09
583,1.7e-09
584,1.45e-09
585,1.6333333333333335e-09
586,2.3e-09
587,2.1333333333333334e-09
588,1.5333333333333334e-09
589,1.7e-09
590,1.9666666666666665e-09
591,2.4e-09
592,1.4166666666666665e-09
593,2.383333333333333e-09
594,2.3666666666666668e-09
595,1.8e-09
596,2.35e-09
597,2.45e-09
598,1.4833333333333334e-09
599,2.216666666666667e-09
600,2.45e-09
601,2.466666666666667e-09
602,2.6833333333333334e-09
603,1.6333333333333335e-09
604,2.5833333333333333e-09
605,2.45e-09
606,1.6333333333333335e-09
607,2.5e-09
608,1.2999999999999999e-09
609,1.7666666666666666e-09
610,1.65e-09
611,1.55e-09
612,2.5833333333333333e-09
613,3.2333333333333333e-09
614,2.5166666666666665e-09
615,2.6166666666666665e-09
616,1.5333333333333334e-09
617,2.8500000000000003e-09
618,2.466666666666667e-09
619,2.3166666666666663e-09
620,1.3666666666666667e-09
621,2.4e-09
622,2.116666666666667e-09
623,1.6e-09
624,1.25e-09
625,1.9833333333333333e-09
626,1.1833333333333334e-09
627,2.566666666666667e-09
628,2.6666666666666666e-09
629,2.383333333333333e-09
630,2.5333333333333337e-09
631,2.5e-09
632,2.1833333333333334e-09
633,1.1666666666666668e-09
634,1.9333333333333333e-09
635,9.999999999999999e-10
636,8.333333333333332e-10
637,1.95e-09
638,9.833333333333332e-10
639,1.2833333333333335e-09
640,1.7333333333333333e-09
641,1.6833333333333333e-09
642,1.65e-09
643,5.333333333333334e-10
644,1.1333333333333333e-09
645,1.5833333333333334e-09
646,1.2e-09
647,2.1333333333333334e-09
648,1.2999999999999999e-09
649,9.833333333333332e-10
650,8.166666666666667e-10
651,1.5166666666666666e-09
652,1.3166666666666667e-09
653,1.5666666666666666e-09
654,1.0166666666666667e-09
655,1.4666666666666666e-09
656,9.166666666666667e-10
657,1.7666666666666666e-09
658,1.6333333333333335e-09
659,1.3499999999999999e-09
660,1.7e-09
661,7.5e-10
662,7.666666666666667e-10
663,1.3333333333333333e-09
664,8.833333333333333e-10
665,1.0499999999999999e-09
666,1.9833333333333333e-09
667,1.9999999999999997e-09
668,1.7833333333333334e-09
669,1.3499999999999999e-09
670,1.4e-09
671,1.1166666666666667e-09
672,1.0333333333333333e-09
673,9.999999999999999e-10
674,1.0499999999999999e-09
675,9.666666666666666e-10
676,1.0333333333333333e-09
677,1.2666666666666668e-09
678,8.5e-10
679,9.833333333333332e-10
680,3.55e-09
681,1.1666666666666668e-09
682,1.0333333333333333e-09
683,1.3499999999999999e-09
684,1.4666666666666666e-09
685,1.5333333333333334e-09
686,2.05e-09
687,9.833333333333332e-10
688,2.5e-09
689,1.0333333333333333e-09
690,1.7166666666666665e-09
691,1.1e-09
692,1.0499999999999999e-09
693,2.1500000000000002e-09
694,3.5e-09
695,7.833333333333333e-10
696,3.8333333333333335e-10
697,2.0833333333333334e-09
698,1.9333333333333333e-09
699,6e-10
700,6e-10
701,1.75e-09
702,6.666666666666666e-10
703,1.8333333333333332e-10
704,1.7166666666666665e-09
705,6.666666666666666e-10
706,1.3499999999999999e-09
707,3e-10
708,6.333333333333334e-10
709,1.8166666666666666e-09
710,6.166666666666667e-10
711,1.95e-09
712,3.333333333333333e-10
713,2.0666666666666666e-09
714,1.8833333333333332e-09
715,7.166666666666667e-10
716,2.05e-09
717,2.2e-09
718,2.45e-09
719,2.45e-09
720,2.2e-09
721,4.3333333333333334e-10
722,6.833333333333334e-10
723,1.9833333333333333e-09
724,9.166666666666667e-10
725,1.6333333333333335e-09
726,2.35e-09
727,1.6666666666666666e-10
728,1.8833333333333332e-09
729,7.5e-10
730,2.666666666666667e-10
731,6.499999999999999e-10
732,1.3666666666666667e-09
733,1.2833333333333335e-09
734,1.2833333333333335e-09
735,1.6666666666666665e-09
736,1.1e-09
737,1.0499999999999999e-09
738,8.5e-10
739,9.666666666666666e-10
740,2.4333333333333336e-09
741,1.3166666666666667e-09
742,1.8666666666666664e-09
743,1.7833333333333334e-09
744,1.75e-09
745,1.9e-09
746,1.3833333333333333e-09
747,1.5e-09
748,1.5666666666666666e-09
749,7.166666666666667e-10
750,2.2666666666666667e-09
751,2.1666666666666666e-09
752,1.6333333333333335e-09
753,1.15e-09
754,2.3166666666666663e-09
755,2.3e-09
756,6.666666666666666e-10
757,4.3333333333333334e-10
758,4.5e-10
759,1.15e-09
760,2.2666666666666667e-09
761,2.05e-09
762,2.0833333333333334e-09
763,2.016666666666667e-09
764,1.9333333333333333e-09
765,2.3333333333333335e-09
766,2.4e-09
767,9e-10
768,1.95e-09
769,2.7166666666666666e-09
770,9.166666666666667e-10
771,2.55e-09
772,2.4833333333333332e-09
773,9.5e-10
774,1.3666666666666667e-09
775,1.9833333333333333e-09
776,8.5e-10
777,1.3333333333333333e-09
778,2.4e-09
779,2.0666666666666666e-09
780,2.0666666666666666e-09
781,2.3166666666666663e-09
782,2.3e-09
783,6.333333333333334e-10
784,9.166666666666667e-10
785,1.1166666666666667e-09
786,1.0666666666666667e-09
787,2.0999999999999998e-09
788,2.05e-09
789,1.1166666666666667e-09
790,8e-10
791,2.6666666666666666e-09
792,2.2e-09
793,9.5e-10
794,2.0333333333333333e-09
795,2.6666666666666666e-09
796,1.8666666666666664e-09
797,2.8e-09
798,7.333333333333333e-10
799,2.833333333333333e-09
800,2.6833333333333334e-09
801,3.066666666666667e-09
802,3.433333333333333e-09
803,1.0666666666666667e-09
804,2.5166666666666665e-09
805,8.833333333333333e-10
806,6.166666666666667e-10
807,1.25e-09
808,2.833333333333333e-09
809,2.4e-09
810,5.666666666666667e-10
811,2.5166666666666665e-09
812,2.6999999999999998e-09
813,2.4e-09
814,2.3333333333333335e-09
815,1.5666666666666666e-09
816,1.4166666666666665e-09
817,1.15e-09
818,4.999999999999999e-10
819,2.0666666666666666e-09
820,1.0499999999999999e-09
821,8.666666666666667e-10
822,2.0999999999999998e-09
823,1.1166666666666667e-09
824,1.7833333333333334e-09
825,1.0499999999999999e-09
826,1.3166666666666667e-09
827,8.833333333333333e-10
828,1.9333333333333333e-09
829,1.15e-09
830,1.3333333333333333e-09
831,1.3499999999999999e-09
832,1.3833333333333333e-09
833,6.499999999999999e-10
834,9.666666666666666e-10
835,9.333333333333332e-10
836,7.333333333333333e-10
837,8.333333333333332e-10
838,8.833333333333333e-10
839,1.0166666666666667e-09
840,1.2999999999999999e-09
841,1.2666666666666668e-09
842,1.1e-09
843,5.333333333333334e-10
844,1.3666666666666667e-09
845,1.5e-09
846,4.833333333333333e-10
847,1.0499999999999999e-09
848,1.6166666666666667e-09
849,1.2999999999999999e-09
850,1.25e-09
851,1.0333333333333333e-09
852,1.0333333333333333e-09
853,5.333333333333334e-10
854,1.4666666666666666e-09
855,1.2999999999999999e-09
856,1.3666666666666667e-09
857,1.7333333333333333e-09
858,1.4666666666666666e-09
859,1.25e-09
860,3e-10
861,1.5333333333333334e-09
862,1.0833333333333333e-09
863,1.4333333333333333e-09
864,1.3833333333333333e-09
865,5.5e-10
866,1.4166666666666665e-09
867,1.1666666666666668e-09
868,9.333333333333332e-10
869,1.25e-09
870,1.0499999999999999e-09
871,1.2999999999999999e-09
872,1.45e-09
873,1.6e-09
874,1.2e-09
875,1.1333333333333333e-09
876,1.2e-09
877,9.999999999999999e-10
878,6.666666666666666e-10
879,9e-10
880,4.999999999999999e-10
881,9.5e-10
882,8.166666666666667e-10
883,8.666666666666667e-10
884,7.333333333333333e-10
885,6e-10
886,7.333333333333333e-10
887,8e-10
888,7e-10
889,9.666666666666666e-10
890,1.4666666666666666e-09
891,5.5e-10
892,1.3333333333333333e-09
893,8.666666666666667e-10
894,8.666666666666667e-10
895,5.666666666666667e-10
896,3.8333333333333335e-10
897,9.666666666666666e-10
898,2.383333333333333e-09
899,2.55e-09
900,3.3500000000000002e-09
901,1.65e-09
902,7.166666666666667e-10
903,9.999999999999999e-10
904,7.333333333333333e-10
905,8e-10
906,1.9666666666666665e-09
907,5.333333333333334e-10
908,1.8333333333333334e-09
909,1.5333333333333334e-09
910,2.45e-09
911,2.4e-09
912,4.5e-10
913,1.1166666666666667e-09
914,1.3166666666666667e-09
915,2.1666666666666666e-09
916,3.5e-10
917,1.5166666666666666e-09
918,1.4333333333333333e-09
919,6.499999999999999e-10
920,8.166666666666667e-10
921,1.15e-09
922,7.666666666666667e-10
923,7.166666666666667e-10
924,2.466666666666667e-09
925,2.0833333333333334e-09
926,1.25e-09
927,2.25e-09
928,1.2e-09
929,2.6333333333333333e-09
930,1.15e-09
931,2.016666666666667e-09
932,2.016666666666667e-09
933,1.8666666666666664e-09
934,2.1833333333333334e-09
935,2.05e-09
936,2.0999999999999998e-09
937,1.6833333333333333e-09
938,2.1333333333333334e-09
939,9.5e-10
940,9.833333333333332e-10
941,1.4333333333333333e-09
942,1.7666666666666666e-09
943,2.0666666666666666e-09
944,1.3166666666666667e-09
945,1.2e-09
946,1.3666666666666667e-09
947,1.6666666666666665e-09
948,2.7666666666666666e-09
949,1.0666666666666667e-09
950,2.0666666666666666e-09
951,1.5333333333333334e-09
952,1.5333333333333334e-09
953,1.85e-09
954,1.4666666666666666e-09
955,2.2666666666666667e-09
956,7.5e-10
957,1.4833333333333334e-09
958,9.666666666666666e-10
959,2.0666666666666666e-09
960,1.9666666666666665e-09
961,2.7500000000000002e-09
962,1.9e-09
963,1.4666666666666666e-09
964,1.1e-09
965,1.25e-09
966,1.8333333333333334e-09
967,2.116666666666667e-09
968,2.466666666666667e-09
969,1.2e-09
970,1.2999999999999999e-09
971,1.5166666666666666e-09
972,2.25e-09
973,2.7500000000000002e-09
974,1.4833333333333334e-09
975,1.8166666666666666e-09
976,2.016666666666667e-09
977,1.2e-09
978,1.15e-09
979,2.3166666666666663e-09
980,2.3666666666666668e-09
981,1.1166666666666667e-09
982,1.5333333333333334e-09
983,2.0666666666666666e-09
984,1.9333333333333333e-09
985,1.3666666666666667e-09
986,9.999999999999999e-10
987,2.016666666666667e-09
988,1.2666666666666668e-09
989,1.6166666666666667e-09
990,1.6666666666666665e-09
991,9.999999999999999e-10
992,1.5666666666666666e-09
993,1.2166666666666668e-09
994,1.25e-09
995,1.4666666666666666e-09
996,8.166666666666667e-10
997,1.7833333333333334e-09
998,1.2999999999999999e-09
999,9.5e-10
1000,8.666666666666667e-10
1001,1.6e-09
1002,9.666666666666666e-10
1003,7.333333333333333e-10
1004,1.2833333333333335e-09
1005,7e-10
1006,1.1833333333333334e-09
1007,1.8833333333333332e-09
1008,1.3333333333333333e-09
1009,3.166666666666667e-10
1010,1.6166666666666667e-09
1011,9.833333333333332e-10
1012,2.0833333333333334e-09
1013,1.7333333333333333e-09
1014,1.3666666666666667e-09
1015,7.5e-10
1016,9.5e-10
1017,1.25e-09
1018,1.1166666666666667e-09
1019,1.6333333333333335e-09
1020,1.0333333333333333e-09
1021,1.5e-09
1022,1.5e-09
1023,1.15e-09
1024,1.1833333333333334e-09
1025,1.3499999999999999e-09
1026,1.65e-09
1027,1.65e-09
1028,1.8333333333333334e-09
1029,1.0166666666666667e-09
1030,6.666666666666666e-10
1031,1.1666666666666668e-09
1032,8.833333333333333e-10
1033,2.45e-09
1034,1.1833333333333334e-09
1035,1.1833333333333334e-09
1036,8.666666666666667e-10
1037,1.3666666666666667e-09
1038,4.833333333333333e-10
1039,7e-10
1040,1.2833333333333335e-09
1041,1.5833333333333334e-09
1042,1.4166666666666665e-09
1043,9.333333333333332e-10
1044,1.5833333333333334e-09
1045,8.666666666666667e-10
1046,1.6333333333333335e-09
1047,1.5e-09
1048,9.833333333333332e-10
1049,2.4e-09
1050,1.4833333333333334e-09
1051,9.999999999999999e-10
1052,1.3166666666666667e-09
1053,8.833333333333333e-10
1054,1.4e-09
1055,1.4166666666666665e-09
1056,1.3666666666666667e-09
1057,8.833333333333333e-10
1058,1.4e-09
1059,4.5e-10
1060,1.2999999999999999e-09
1061,7.166666666666667e-10
1062,1.4e-09
1063,1.2999999999999999e-09
1064,5.5e-10
1065,1.2166666666666668e-09
1066,1.3333333333333333e-09
1067,8.833333333333333e-10
1068,1.4333333333333333e-09
1069,1.3833333333333333e-09
1070,1.45e-09
1071,1.2166666666666668e-09
1072,1.9166666666666665e-09
1073,6.666666666666666e-10
1074,1.3333333333333333e-09
1075,8.333333333333332e-10
1076,2.8333333333333334e-10
1077,1.8333333333333334e-09
1078,1.95e-09
1079,1.0499999999999999e-09
1080,1.1666666666666668e-09
1081,1.9e-09
1082,1.2666666666666668e-09
1083,6.833333333333334e-10
1084,1.4666666666666666e-09
1085,1.6e-09
1086,1.3333333333333333e-09
1087,1.4166666666666665e-09
1088,1.4166666666666665e-09
1089,1.4e-09
1090,1.1333333333333333e-09
1091,1.4333333333333333e-09
1092,1.5e-09
1093,1.5e-09
1094,1.1333333333333333e-09
1095,1.1833333333333334e-09
1096,1.3833333333333333e-09
1097,8.833333333333333e-10
1098,7e-10
1099,8.5e-10
1100,9.166666666666667e-10
1101,8.666666666666667e-10
1102,9.999999999999999e-10
1103,1.0333333333333333e-09
1104,7e-10
1105,9.833333333333332e-10
1106,8.333333333333332e-10
1107,7.166666666666667e-10
1108,7.833333333333333e-10
1109,1.1833333333333334e-09
1110,9e-10
1111,9.999999999999999e-10
1112,7.5e-10
1113,9e-10
