method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,10769.984055893046,variant_5,0.28,running,2980,ASSEMBLY_1,LINE_ASSEMBLY1_2,10778.98820599664,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10770.044043438991,variant_6,0.28,gateway,2978,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10770.044043438991,variant_6,0.28,queued,2978,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},10770.044043438991,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10770.044043438991,variant_6,0.28,running,2978,ASSEMBLY_1,LINE_ASSEMBLY1_1,10772.134549733217,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.425899568692,variant_5,0.28,gateway,2967,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.425899568692,variant_5,0.28,queued,2967,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10771.425899568692,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.425899568692,variant_6,0.28,running,2970,ASSEMBLY_2,ASSEMBLY2_LINE_2,10781.24054538529,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.425899568692,variant_5,0.28,running,2967,SORTING,SORTING_ROBOT_1,10772.45588753335,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.71236579402,variant_3,0.28,gateway,2966,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10771.71236579402,variant_3,0.28,COMPLETE,2966,END,,,47.37548862659605,,,0,experiment,pooled,6,C1,5,0.97,strong_all,16
FIFO,6,0,10772.047981494252,variant_6,0.28,queued,2971,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10772.047981494252,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.047981494252,variant_6,0.28,running,2974,ASSEMBLY_2,ASSEMBLY2_LINE_1,10772.428227470316,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.047981494252,variant_6,0.28,gateway,2971,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.134549733217,variant_6,0.28,gateway,2978,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.134549733217,variant_6,0.28,queued,2978,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},10772.134549733217,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.428227470316,variant_6,0.28,gateway,2974,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.428227470316,variant_6,0.28,queued,2974,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},10772.428227470316,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.428227470316,variant_6,0.28,running,2977,ASSEMBLY_2,ASSEMBLY2_LINE_1,10773.313538214989,,,,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.45588753335,variant_5,0.28,gateway,2967,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,strong_all,15
FIFO,6,0,10772.45588753335,variant_5,0.28,queued,2967,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},10772.45588753335,0,experiment,pooled,6,C1,5,0.97,strong_all,15
