method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,5123.506444957473,variant_5,0.28,START,1393,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5124.826173485144,variant_4,0.28,START,1394,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,24
FIFO,6,0,5124.826173485144,variant_4,0.28,queued,1394,MOULDING,,,,{},5124.826173485144,0,experiment,pooled,6,C1,5,0.97,identical,24
FIFO,6,0,5124.826173485144,variant_4,0.28,running,1394,MOULDING,MOULDING_MACHINE_5,5125.318976228291,,,,0,experiment,pooled,6,C1,5,0.97,identical,24
FIFO,6,0,5125.318976228291,variant_4,0.28,gateway,1394,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5125.318976228291,variant_4,0.28,queued,1394,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5125.318976228291,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5125.8792710635935,variant_4,0.28,gateway,1392,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5125.8792710635935,variant_4,0.28,queued,1392,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5125.8792710635935,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.263933807725,variant_6,0.28,gateway,1389,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.263933807725,variant_6,0.28,queued,1389,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5126.263933807725,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.263933807725,variant_6,0.28,running,1390,ASSEMBLY_1,LINE_ASSEMBLY1_5,5126.85121348396,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.85121348396,variant_4,0.28,running,1394,ASSEMBLY_1,LINE_ASSEMBLY1_5,5134.157396528997,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5126.85121348396,variant_6,0.28,gateway,1390,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5126.85121348396,variant_6,0.28,queued,1390,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5126.85121348396,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5126.945893469338,variant_2,0.28,START,1395,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.945893469338,variant_2,0.28,queued,1395,MOULDING,,,,{},5126.945893469338,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5126.945893469338,variant_2,0.28,running,1395,MOULDING,MOULDING_MACHINE_3,5127.520727237982,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5127.520727237982,variant_2,0.28,gateway,1395,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5127.520727237982,variant_2,0.28,queued,1395,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5127.520727237982,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.223728039788,variant_3,0.28,gateway,1385,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.223728039788,variant_3,0.28,queued,1385,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5128.223728039788,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.223728039788,variant_4,0.28,running,1392,ASSEMBLY_1,LINE_ASSEMBLY1_2,5139.390444227803,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.73514529909,variant_1,0.28,queued,1388,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5128.73514529909,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.73514529909,variant_1,0.28,gateway,1388,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5128.73514529909,variant_2,0.28,running,1395,ASSEMBLY_1,LINE_ASSEMBLY1_4,5143.2528290008295,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5129.904736540058,variant_1,0.28,queued,1391,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5129.904736540058,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5129.904736540058,variant_1,0.28,gateway,1391,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5132.240501435131,variant_2,0.28,START,1396,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5132.240501435131,variant_2,0.28,queued,1396,MOULDING,,,,{},5132.240501435131,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5132.240501435131,variant_2,0.28,running,1396,MOULDING,MOULDING_MACHINE_2,5133.481775235683,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5133.481775235683,variant_2,0.28,running,1396,ASSEMBLY_1,LINE_ASSEMBLY1_3,5138.846036972717,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5133.481775235683,variant_2,0.28,queued,1396,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5133.481775235683,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5133.481775235683,variant_2,0.28,gateway,1396,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5134.157396528997,variant_4,0.28,gateway,1394,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5134.157396528997,variant_4,0.28,queued,1394,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5134.157396528997,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5134.780532784851,variant_5,0.28,gateway,1393,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5134.780532784851,variant_5,0.28,queued,1393,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5134.780532784851,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5134.780532784851,variant_5,0.28,running,1393,ASSEMBLY_1,LINE_ASSEMBLY1_1,5138.838167770967,,,,0,experiment,pooled,6,C1,5,0.97,identical,23
FIFO,6,0,5138.268201384067,variant_4,0.28,running,1384,ASSEMBLY_2,ASSEMBLY2_LINE_2,5150.766206157446,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5138.838167770967,variant_5,0.28,gateway,1393,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5138.838167770967,variant_5,0.28,queued,1393,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5138.838167770967,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5138.846036972717,variant_2,0.28,gateway,1396,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5138.846036972717,variant_2,0.28,queued,1396,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5138.846036972717,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5139.390444227803,variant_4,0.28,gateway,1392,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5139.390444227803,variant_4,0.28,queued,1392,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5139.390444227803,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5141.709417188546,variant_4,0.28,running,1387,ASSEMBLY_2,ASSEMBLY2_LINE_1,5144.393001699157,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5143.2528290008295,variant_2,0.28,queued,1395,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5143.2528290008295,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5143.2528290008295,variant_2,0.28,gateway,1395,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5144.393001699157,variant_6,0.28,running,1386,ASSEMBLY_2,ASSEMBLY2_LINE_1,5147.916741028814,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5144.393001699157,variant_4,0.28,gateway,1387,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5144.393001699157,variant_4,0.28,queued,1387,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5144.393001699157,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5145.926756608496,variant_4,0.28,START,1397,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5145.926756608496,variant_4,0.28,queued,1397,MOULDING,,,,{},5145.926756608496,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5145.926756608496,variant_4,0.28,running,1397,MOULDING,MOULDING_MACHINE_5,5149.99400976484,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5146.867606603035,variant_6,0.28,START,1398,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5146.867606603035,variant_6,0.28,queued,1398,MOULDING,,,,{},5146.867606603035,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5146.867606603035,variant_6,0.28,running,1398,MOULDING,MOULDING_MACHINE_1,5149.086327948792,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5147.916741028814,variant_6,0.28,running,1389,ASSEMBLY_2,ASSEMBLY2_LINE_1,5148.683884968221,,,,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5147.916741028814,variant_6,0.28,gateway,1386,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5147.916741028814,variant_6,0.28,queued,1386,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5147.916741028814,0,experiment,pooled,6,C1,5,0.97,identical,22
FIFO,6,0,5148.683884968221,variant_6,0.28,gateway,1389,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5148.683884968221,variant_6,0.28,queued,1389,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5148.683884968221,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5148.683884968221,variant_6,0.28,running,1390,ASSEMBLY_2,ASSEMBLY2_LINE_1,5149.476122139441,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.086327948792,variant_6,0.28,gateway,1398,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5149.086327948792,variant_6,0.28,queued,1398,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5149.086327948792,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5149.086327948792,variant_6,0.28,running,1398,ASSEMBLY_1,LINE_ASSEMBLY1_5,5149.260879904492,,,,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5149.260879904492,variant_6,0.28,queued,1398,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5149.260879904492,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5149.260879904492,variant_6,0.28,gateway,1398,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5149.281887376794,variant_2,0.28,queued,1399,MOULDING,,,,{},5149.281887376794,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.281887376794,variant_2,0.28,running,1399,MOULDING,MOULDING_MACHINE_3,5155.282832084495,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.281887376794,variant_2,0.28,START,1399,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.476122139441,variant_6,0.28,gateway,1390,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.476122139441,variant_6,0.28,queued,1390,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5149.476122139441,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.476122139441,variant_3,0.28,running,1385,ASSEMBLY_2,ASSEMBLY2_LINE_1,5152.849982982163,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.99400976484,variant_4,0.28,gateway,1397,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.99400976484,variant_4,0.28,queued,1397,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5149.99400976484,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5149.99400976484,variant_4,0.28,running,1397,ASSEMBLY_1,LINE_ASSEMBLY1_1,5161.079742042358,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5150.766206157446,variant_4,0.28,gateway,1384,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5150.766206157446,variant_4,0.28,queued,1384,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5150.766206157446,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5150.766206157446,variant_1,0.28,running,1388,ASSEMBLY_2,ASSEMBLY2_LINE_2,5154.561297153212,,,,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5151.015133442346,variant_4,0.28,running,1387,SORTING,SORTING_ROBOT_1,5151.409154098659,,,,0,experiment,pooled,6,C1,5,0.97,identical,20
FIFO,6,0,5151.078812003094,variant_1,0.28,START,1400,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.078812003094,variant_1,0.28,queued,1400,MOULDING,,,,{},5151.078812003094,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.078812003094,variant_1,0.28,running,1400,MOULDING,MOULDING_MACHINE_2,5157.811181176004,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.409154098659,variant_4,0.28,gateway,1387,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.409154098659,variant_4,0.28,queued,1387,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5151.409154098659,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.409154098659,variant_6,0.28,running,1386,SORTING,SORTING_ROBOT_1,5153.165909816476,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.720869189996,variant_4,0.28,running,1387,PACKAGING,PACKAGING_LINE_2,5157.175474068205,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.923917031051,variant_3,0.28,queued,1401,MOULDING,,,,{},5151.923917031051,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.923917031051,variant_3,0.28,START,1401,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5151.923917031051,variant_3,0.28,running,1401,MOULDING,MOULDING_MACHINE_4,5156.054166862424,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
FIFO,6,0,5152.849982982163,variant_1,0.28,running,1391,ASSEMBLY_2,ASSEMBLY2_LINE_1,5155.029967324952,,,,0,experiment,pooled,6,C1,5,0.97,identical,21
