method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,11641.854228634376,variant_6,0.28,running,3211,MOULDING,MOULDING_MACHINE_5,11644.173409632109,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.854228634376,variant_6,0.28,START,3211,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.854228634376,variant_6,0.28,queued,3211,MOULDING,,,,{},11641.854228634376,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.997331874025,variant_6,0.28,running,3194,SORTING,SORTING_ROBOT_1,11642.079680113822,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.997331874025,variant_5,0.28,running,3191,PACKAGING,PACKAGING_LINE_2,11645.10358373076,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.997331874025,variant_5,0.28,gateway,3191,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11641.997331874025,variant_5,0.28,queued,3191,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},11641.997331874025,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.079680113822,variant_6,0.28,gateway,3194,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.079680113822,variant_6,0.28,queued,3194,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},11642.079680113822,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.079680113822,variant_6,0.28,running,3194,PACKAGING,PACKAGING_LINE_1,11642.90112483036,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.079680113822,variant_6,0.28,running,3188,SORTING,SORTING_ROBOT_1,11643.613384594895,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.783619904178,variant_5,0.28,gateway,3208,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.783619904178,variant_5,0.28,queued,3208,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},11642.783619904178,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.783619904178,variant_5,0.28,running,3208,ASSEMBLY_2,ASSEMBLY2_LINE_1,11648.869844467885,,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.90112483036,variant_6,0.28,gateway,3194,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11642.90112483036,variant_6,0.28,COMPLETE,3194,END,,,71.51772143056951,,,0,experiment,pooled,6,C1,5,0.99,identical,23
FIFO,6,0,11643.613384594895,variant_6,0.28,gateway,3188,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,identical,22
FIFO,6,0,11643.613384594895,variant_6,0.28,queued,3188,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},11643.613384594895,0,experiment,pooled,6,C1,5,0.99,identical,22
