method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,6,0,23194.75320126412,variant_4,0.28,running,6582,SORTING,SORTING_ROBOT_1,23194.97446437222,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.75320126412,variant_4,0.28,running,6583,PACKAGING,PACKAGING_LINE_1,23202.59616039347,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.75320126412,variant_4,0.28,queued,6583,PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_5'}",23194.75320126412,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.75320126412,variant_4,0.28,gateway,6583,QC_AFTER_SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.76780491126,variant_5,0.28,gateway,6613,QC_AFTER_A1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.76780491126,variant_5,0.28,queued,6613,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",23194.76780491126,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.76780491126,variant_2,0.28,running,6614,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,23219.740558790967,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.82260988352,variant_1,0.28,gateway,6581,QC_AFTER_PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.82260988352,variant_1,0.28,COMPLETE,6581,END,,,104.8610101184895,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23194.97446437222,variant_4,0.28,running,6586,SORTING,SORTING_ROBOT_1,23198.268020854983,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23194.97446437222,variant_4,0.28,running,6582,PACKAGING,PACKAGING_LINE_2,23203.084707888866,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23194.97446437222,variant_4,0.28,gateway,6582,QC_AFTER_SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23194.97446437222,variant_4,0.28,queued,6582,PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_1'}",23194.97446437222,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23196.027065589973,variant_2,0.28,gateway,6608,QC_AFTER_A1_1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23196.027065589973,variant_2,0.28,queued,6608,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",23196.027065589973,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23196.027065589973,variant_3,0.28,running,6617,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,23197.1244887188,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23196.38085015548,variant_5,0.28,running,6619,MOULDING,MOULDING_MACHINE_3,23215.29954050591,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23196.38085015548,variant_5,0.28,START,6619,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23196.38085015548,variant_5,0.28,queued,6619,MOULDING,,,,{},23196.38085015548,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23196.45020383149,variant_2,0.28,queued,6606,SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",23196.45020383149,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23196.45020383149,variant_2,0.28,gateway,6606,QC_AFTER_A2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23197.1244887188,variant_3,0.28,gateway,6617,QC_AFTER_A1_1,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23197.1244887188,variant_3,0.28,queued,6617,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_1'}",23197.1244887188,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23197.1244887188,variant_2,0.28,running,6612,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,23205.48819537319,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23197.6645043465,variant_6,0.28,START,6620,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23197.6645043465,variant_6,0.28,queued,6620,MOULDING,,,,{},23197.6645043465,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23197.6645043465,variant_6,0.28,running,6620,MOULDING,MOULDING_MACHINE_2,23204.67087170231,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23197.82164184969,variant_2,0.28,gateway,6609,QC_AFTER_A1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23197.82164184969,variant_2,0.28,queued,6609,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_2'}",23197.82164184969,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.22763262161,variant_2,0.28,gateway,6607,QC_AFTER_A1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.22763262161,variant_2,0.28,queued,6607,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_5'}",23198.22763262161,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.268020854983,variant_4,0.28,gateway,6586,QC_AFTER_SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.268020854983,variant_4,0.28,queued,6586,PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_1'}",23198.268020854983,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.268020854983,variant_4,0.28,running,6586,PACKAGING,PACKAGING_LINE_3,23199.77500095331,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23198.268020854983,variant_6,0.28,running,6569,SORTING,SORTING_ROBOT_1,23201.35417473021,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23199.055456102084,variant_4,0.28,queued,6618,ASSEMBLY_1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_5'}",23199.055456102084,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23199.055456102084,variant_4,0.28,gateway,6618,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23199.055456102084,variant_4,0.28,gateway,6618,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23199.77500095331,variant_4,0.28,COMPLETE,6586,END,,,101.02662929542204,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23199.77500095331,variant_4,0.28,gateway,6586,QC_AFTER_PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23200.96568864905,variant_3,0.28,gateway,6616,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23200.96568864905,variant_3,0.28,queued,6616,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",23200.96568864905,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23201.35417473021,variant_6,0.28,gateway,6569,QC_AFTER_SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23201.35417473021,variant_6,0.28,queued,6569,PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",23201.35417473021,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23201.35417473021,variant_6,0.28,running,6569,PACKAGING,PACKAGING_LINE_3,23225.33711964705,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23201.69280825249,variant_2,0.28,running,6599,ASSEMBLY_2,ASSEMBLY2_LINE_1,23209.44828616433,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23201.842608611856,variant_4,0.28,START,6621,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23201.842608611856,variant_4,0.28,queued,6621,MOULDING,,,,{},23201.842608611856,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23201.842608611856,variant_4,0.28,running,6621,MOULDING,MOULDING_MACHINE_1,23206.647695056385,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23202.579843502,variant_4,0.28,running,6580,SORTING,SORTING_ROBOT_1,23202.945910438204,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23202.59616039347,variant_4,0.28,COMPLETE,6583,END,,,109.53976544755642,,,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23202.59616039347,variant_4,0.28,gateway,6583,QC_AFTER_PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,41
FIFO,6,0,23202.945910438204,variant_3,0.28,running,6588,SORTING,SORTING_ROBOT_1,23211.69093495522,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23202.945910438204,variant_4,0.28,queued,6580,PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_5'}",23202.945910438204,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23202.945910438204,variant_4,0.28,gateway,6580,QC_AFTER_SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23203.084707888866,variant_4,0.28,gateway,6582,QC_AFTER_PACKAGING,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23203.084707888866,variant_4,0.28,running,6580,PACKAGING,PACKAGING_LINE_2,23206.2282018672,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23203.084707888866,variant_4,0.28,COMPLETE,6582,END,,,112.25985457795832,,,0,experiment,hybrid30,6,C1,5,0.97,identical,40
FIFO,6,0,23203.684600112832,variant_1,0.28,gateway,6601,QC_AFTER_A2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23203.684600112832,variant_1,0.28,queued,6601,SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_1'}",23203.684600112832,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23203.684600112832,variant_5,0.28,running,6602,ASSEMBLY_2,ASSEMBLY2_LINE_2,23209.737332967925,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23204.67087170231,variant_6,0.28,gateway,6620,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23204.67087170231,variant_6,0.28,gateway,6620,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23204.67087170231,variant_6,0.28,queued,6620,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",23204.67087170231,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23204.67087170231,variant_6,0.28,running,6620,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,23213.7049092792,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23205.48819537319,variant_2,0.28,gateway,6612,QC_AFTER_A1_1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23205.48819537319,variant_2,0.28,queued,6612,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_1'}",23205.48819537319,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23205.99698464902,variant_2,0.28,queued,6622,MOULDING,,,,{},23205.99698464902,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23205.99698464902,variant_2,0.28,running,6622,MOULDING,MOULDING_MACHINE_5,23211.53552404333,,,,0,experiment,hybrid30,6,C1,5,0.97,identical,39
FIFO,6,0,23205.99698464902,variant_2,0.28,START,6622,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,identical,39
