method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,18,0,5104.807021366752,variant_17,0.28,running,1412,MOULDING,MOULDING_MACHINE_4,5104.875155860774,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5104.807021366752,variant_17,0.28,START,1412,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5104.807021366752,variant_17,0.28,queued,1412,MOULDING,,,,{},5104.807021366752,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5104.875155860774,variant_17,0.28,gateway,1412,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5104.875155860774,variant_17,0.28,queued,1412,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5104.875155860774,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5110.5126837956495,variant_10,0.28,running,1413,MOULDING,MOULDING_MACHINE_5,5115.4124282006205,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5110.5126837956495,variant_10,0.28,START,1413,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5110.5126837956495,variant_10,0.28,queued,1413,MOULDING,,,,{},5110.5126837956495,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5110.527158401718,variant_7,0.28,START,1414,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5110.527158401718,variant_7,0.28,queued,1414,MOULDING,,,,{},5110.527158401718,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5110.527158401718,variant_7,0.28,running,1414,MOULDING,MOULDING_MACHINE_3,5114.0118812733335,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5110.568225988768,variant_2,0.28,START,1415,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5110.568225988768,variant_2,0.28,queued,1415,MOULDING,,,,{},5110.568225988768,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5110.568225988768,variant_2,0.28,running,1415,MOULDING,MOULDING_MACHINE_1,5116.350941464671,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5110.960886875596,variant_17,0.28,running,1412,ASSEMBLY_1,LINE_ASSEMBLY1_3,5122.962581187947,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5114.0118812733335,variant_7,0.28,gateway,1414,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5114.0118812733335,variant_7,0.28,queued,1414,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5114.0118812733335,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5115.4124282006205,variant_10,0.28,gateway,1413,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5115.4124282006205,variant_10,0.28,queued,1413,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5115.4124282006205,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5116.350941464671,variant_2,0.28,gateway,1415,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5116.350941464671,variant_2,0.28,queued,1415,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5116.350941464671,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5117.471266024571,variant_7,0.28,START,1416,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5117.471266024571,variant_7,0.28,queued,1416,MOULDING,,,,{},5117.471266024571,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5117.471266024571,variant_7,0.28,running,1416,MOULDING,MOULDING_MACHINE_4,5121.3367343145965,,,,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5118.939632069768,variant_7,0.28,running,1414,ASSEMBLY_1,LINE_ASSEMBLY1_1,5136.976912383985,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5119.188475496089,variant_7,0.28,START,1417,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5119.188475496089,variant_7,0.28,queued,1417,MOULDING,,,,{},5119.188475496089,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5119.188475496089,variant_7,0.28,running,1417,MOULDING,MOULDING_MACHINE_2,5123.3456136574005,,,,0,experiment,pooled,18,C1,5,0.97,identical,30
FIFO,18,0,5121.3367343145965,variant_7,0.28,gateway,1416,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5121.3367343145965,variant_7,0.28,queued,1416,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5121.3367343145965,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5122.962581187947,variant_17,0.28,gateway,1412,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5122.962581187947,variant_17,0.28,queued,1412,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5122.962581187947,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5122.962581187947,variant_10,0.28,running,1413,ASSEMBLY_1,LINE_ASSEMBLY1_3,5141.290485988411,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.3456136574005,variant_7,0.28,queued,1417,MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5123.3456136574005,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.3456136574005,variant_7,0.28,running,1417,MOULDING,MOULDING_MACHINE_3,5123.374255178107,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.3456136574005,variant_7,0.28,gateway,1417,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.374255178107,variant_7,0.28,gateway,1417,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.374255178107,variant_7,0.28,queued,1417,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5123.374255178107,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.596077987573,variant_2,0.28,running,1415,ASSEMBLY_1,LINE_ASSEMBLY1_5,5130.494059378004,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5123.786560978627,variant_18,0.28,running,1418,MOULDING,MOULDING_MACHINE_5,5124.435148506368,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5123.786560978627,variant_18,0.28,START,1418,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5123.786560978627,variant_18,0.28,queued,1418,MOULDING,,,,{},5123.786560978627,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5124.435148506368,variant_18,0.28,queued,1418,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5124.435148506368,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5124.435148506368,variant_18,0.28,gateway,1418,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5124.554281161517,variant_7,0.28,running,1416,ASSEMBLY_1,LINE_ASSEMBLY1_4,5125.778124374447,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5125.778124374447,variant_7,0.28,gateway,1416,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5125.778124374447,variant_7,0.28,queued,1416,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5125.778124374447,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5125.778124374447,variant_7,0.28,running,1417,ASSEMBLY_1,LINE_ASSEMBLY1_4,5164.65972626195,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5129.743035247997,variant_17,0.28,running,1412,ASSEMBLY_2,ASSEMBLY2_LINE_2,5175.803715049584,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5130.494059378004,variant_2,0.28,gateway,1415,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5130.494059378004,variant_2,0.28,queued,1415,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5130.494059378004,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5130.494059378004,variant_18,0.28,running,1418,ASSEMBLY_1,LINE_ASSEMBLY1_5,5136.63463983953,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5134.882626517936,variant_15,0.28,START,1419,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5134.882626517936,variant_15,0.28,queued,1419,MOULDING,,,,{},5134.882626517936,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5134.882626517936,variant_15,0.28,running,1419,MOULDING,MOULDING_MACHINE_1,5144.674300228172,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5136.63463983953,variant_18,0.28,gateway,1418,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5136.63463983953,variant_18,0.28,queued,1418,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5136.63463983953,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5136.976912383985,variant_7,0.28,gateway,1414,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5136.976912383985,variant_7,0.28,queued,1414,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5136.976912383985,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5141.290485988411,variant_10,0.28,gateway,1413,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,25
FIFO,18,0,5141.290485988411,variant_10,0.28,queued,1413,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5141.290485988411,0,experiment,pooled,18,C1,5,0.97,identical,25
FIFO,18,0,5142.2583471111375,variant_1,0.28,START,1420,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,26
FIFO,18,0,5142.2583471111375,variant_1,0.28,queued,1420,MOULDING,,,,{},5142.2583471111375,0,experiment,pooled,18,C1,5,0.97,identical,26
FIFO,18,0,5142.2583471111375,variant_1,0.28,running,1420,MOULDING,MOULDING_MACHINE_4,5145.607270784123,,,,0,experiment,pooled,18,C1,5,0.97,identical,26
FIFO,18,0,5143.230817337902,variant_8,0.28,running,1421,MOULDING,MOULDING_MACHINE_2,5145.141439327683,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5143.230817337902,variant_8,0.28,START,1421,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5143.230817337902,variant_8,0.28,queued,1421,MOULDING,,,,{},5143.230817337902,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5144.674300228172,variant_15,0.28,queued,1419,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5144.674300228172,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5144.674300228172,variant_15,0.28,running,1419,ASSEMBLY_1,LINE_ASSEMBLY1_5,5149.338120286488,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5144.674300228172,variant_15,0.28,gateway,1419,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.141439327683,variant_8,0.28,queued,1421,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5145.141439327683,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.141439327683,variant_8,0.28,running,1421,ASSEMBLY_1,LINE_ASSEMBLY1_1,5176.020805589207,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.141439327683,variant_8,0.28,gateway,1421,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.607270784123,variant_1,0.28,queued,1420,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5145.607270784123,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.607270784123,variant_1,0.28,running,1420,ASSEMBLY_1,LINE_ASSEMBLY1_3,5149.52462458211,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5145.607270784123,variant_1,0.28,gateway,1420,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5147.118094197035,variant_7,0.28,START,1422,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5147.118094197035,variant_7,0.28,queued,1422,MOULDING,,,,{},5147.118094197035,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5147.118094197035,variant_7,0.28,running,1422,MOULDING,MOULDING_MACHINE_3,5152.493414772264,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5149.338120286488,variant_15,0.28,gateway,1419,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5149.338120286488,variant_15,0.28,queued,1419,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5149.338120286488,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5149.52462458211,variant_1,0.28,gateway,1420,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5149.52462458211,variant_1,0.28,queued,1420,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5149.52462458211,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5149.924215274087,variant_15,0.28,START,1423,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5149.924215274087,variant_15,0.28,queued,1423,MOULDING,,,,{},5149.924215274087,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5149.924215274087,variant_15,0.28,running,1423,MOULDING,MOULDING_MACHINE_5,5152.057820404856,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5150.713274887607,variant_7,0.28,running,1416,ASSEMBLY_2,ASSEMBLY2_LINE_1,5151.452562312163,,,,0,experiment,pooled,18,C1,5,0.97,identical,29
FIFO,18,0,5151.452562312163,variant_7,0.28,gateway,1416,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5151.452562312163,variant_7,0.28,queued,1416,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5151.452562312163,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5151.452562312163,variant_2,0.28,running,1415,ASSEMBLY_2,ASSEMBLY2_LINE_1,5159.365751092836,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.057820404856,variant_15,0.28,gateway,1423,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.057820404856,variant_15,0.28,queued,1423,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5152.057820404856,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.057820404856,variant_15,0.28,running,1423,ASSEMBLY_1,LINE_ASSEMBLY1_2,5155.142841692895,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.493414772264,variant_7,0.28,gateway,1422,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.493414772264,variant_7,0.28,queued,1422,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5152.493414772264,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5152.493414772264,variant_7,0.28,running,1422,ASSEMBLY_1,LINE_ASSEMBLY1_5,5155.149913876498,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5155.142841692895,variant_15,0.28,queued,1423,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5155.142841692895,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5155.142841692895,variant_15,0.28,gateway,1423,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5155.149913876498,variant_7,0.28,queued,1422,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5155.149913876498,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5155.149913876498,variant_7,0.28,gateway,1422,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5155.832784324232,variant_3,0.28,START,1424,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5155.832784324232,variant_3,0.28,queued,1424,MOULDING,,,,{},5155.832784324232,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5155.832784324232,variant_3,0.28,running,1424,MOULDING,MOULDING_MACHINE_1,5159.037731589835,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5159.037731589835,variant_3,0.28,gateway,1424,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5159.037731589835,variant_3,0.28,queued,1424,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5159.037731589835,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5159.037731589835,variant_3,0.28,running,1424,ASSEMBLY_1,LINE_ASSEMBLY1_3,5180.360577189069,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5159.365751092836,variant_2,0.28,gateway,1415,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5159.365751092836,variant_2,0.28,queued,1415,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5159.365751092836,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5159.365751092836,variant_18,0.28,running,1418,ASSEMBLY_2,ASSEMBLY2_LINE_1,5181.5808754925065,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5161.576521648697,variant_14,0.28,START,1425,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5161.576521648697,variant_14,0.28,queued,1425,MOULDING,,,,{},5161.576521648697,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5161.576521648697,variant_14,0.28,running,1425,MOULDING,MOULDING_MACHINE_2,5162.995544562057,,,,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5162.219429905143,variant_14,0.28,START,1426,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5162.219429905143,variant_14,0.28,queued,1426,MOULDING,,,,{},5162.219429905143,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5162.219429905143,variant_14,0.28,running,1426,MOULDING,MOULDING_MACHINE_4,5189.558071471638,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5162.995544562057,variant_14,0.28,running,1425,ASSEMBLY_1,LINE_ASSEMBLY1_2,5165.547312106687,,,,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5162.995544562057,variant_14,0.28,gateway,1425,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5162.995544562057,variant_14,0.28,queued,1425,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5162.995544562057,0,experiment,pooled,18,C1,5,0.97,identical,28
FIFO,18,0,5164.65972626195,variant_7,0.28,gateway,1417,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5164.65972626195,variant_7,0.28,queued,1417,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5164.65972626195,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5165.547312106687,variant_14,0.28,gateway,1425,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5165.547312106687,variant_14,0.28,queued,1425,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5165.547312106687,0,experiment,pooled,18,C1,5,0.97,identical,27
FIFO,18,0,5165.878005807127,variant_9,0.28,START,1427,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,identical,28
