method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero,open_cases_true
FIFO,18,0,25021.316113990622,variant_3,0.28,running,6914,ASSEMBLY_1,LINE_ASSEMBLY1_4,25038.674170187394,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25021.556980536778,variant_11,0.28,gateway,6912,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25021.556980536778,variant_11,0.28,queued,6912,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},25021.556980536778,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25021.556980536778,variant_11,0.28,running,6912,ASSEMBLY_2,ASSEMBLY2_LINE_2,25032.93191028488,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25022.1065691578,variant_10,0.28,running,6911,SORTING,SORTING_ROBOT_1,25026.101159675847,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25022.1065691578,variant_18,0.28,running,6910,PACKAGING,PACKAGING_LINE_3,25049.32338061787,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25022.1065691578,variant_18,0.28,gateway,6910,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25022.1065691578,variant_18,0.28,queued,6910,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},25022.1065691578,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25023.232667355125,variant_15,0.28,gateway,6913,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25023.232667355125,variant_15,0.28,queued,6913,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},25023.232667355125,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25023.232667355125,variant_15,0.28,running,6913,ASSEMBLY_2,ASSEMBLY2_LINE_1,25025.03486500545,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,8
FIFO,18,0,25023.86759791875,variant_15,0.28,START,6917,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25023.86759791875,variant_15,0.28,queued,6917,MOULDING,,,,{},25023.86759791875,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25023.86759791875,variant_15,0.28,running,6917,MOULDING,MOULDING_MACHINE_5,25033.39693633473,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25025.03486500545,variant_15,0.28,gateway,6913,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25025.03486500545,variant_15,0.28,queued,6913,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},25025.03486500545,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.101159675847,variant_10,0.28,running,6911,PACKAGING,PACKAGING_LINE_1,25029.69361077011,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.101159675847,variant_10,0.28,gateway,6911,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.101159675847,variant_10,0.28,queued,6911,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},25026.101159675847,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.101159675847,variant_11,0.28,running,6909,SORTING,SORTING_ROBOT_1,25030.729022377804,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.73128310887,variant_17,0.28,queued,6916,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},25026.73128310887,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.73128310887,variant_17,0.28,gateway,6916,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25026.73128310887,variant_17,0.28,running,6916,ASSEMBLY_1,LINE_ASSEMBLY1_1,25036.014140474977,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25027.59053097216,variant_5,0.28,queued,6915,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},25027.59053097216,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25027.59053097216,variant_5,0.28,gateway,6915,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25027.59053097216,variant_5,0.28,running,6915,ASSEMBLY_1,LINE_ASSEMBLY1_2,25052.25688372037,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
FIFO,18,0,25028.914331535,variant_17,0.28,queued,6918,MOULDING,,,,{},25028.914331535,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25028.914331535,variant_17,0.28,START,6918,START,,,,{},,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25028.914331535,variant_17,0.28,running,6918,MOULDING,MOULDING_MACHINE_2,25029.98263187133,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25029.69361077011,variant_10,0.28,COMPLETE,6911,END,,,19.02494521639528,,,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25029.69361077011,variant_10,0.28,gateway,6911,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,18,C1,5,0.97,mild_all,10
FIFO,18,0,25029.98263187133,variant_17,0.28,running,6918,ASSEMBLY_1,LINE_ASSEMBLY1_5,25034.06776225194,,,,0,experiment,pooled,18,C1,5,0.97,mild_all,9
