method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start
FIFO,18,0,3016.9997135068265,variant_12,0.0155555555555555,gateway,812,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3016.9997135068265,variant_12,0.0155555555555555,queued,812,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3016.9997135068265
FIFO,18,0,3016.9997135068265,variant_12,0.0155555555555555,running,812,SORTING,SORTING_ROBOT_1,3018.530680522841,,,
FIFO,18,0,3016.9997135068265,variant_16,0.0155555555555555,running,814,ASSEMBLY_2,ASSEMBLY2_LINE_1,3017.505738720514,,,
FIFO,18,0,3017.505738720514,variant_16,0.0155555555555555,gateway,814,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3017.505738720514,variant_16,0.0155555555555555,queued,814,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3017.505738720514
FIFO,18,0,3017.505738720514,variant_16,0.0155555555555555,running,818,ASSEMBLY_2,ASSEMBLY2_LINE_1,3020.760027353508,,,
FIFO,18,0,3017.6806906815964,variant_6,0.0155555555555555,START,822,START,,,,{},
FIFO,18,0,3017.6806906815964,variant_6,0.0155555555555555,queued,822,MOULDING,,,,{},3017.6806906815964
FIFO,18,0,3017.6806906815964,variant_6,0.0155555555555555,running,822,MOULDING,MOULDING_MACHINE_3,3017.7451012415268,,,
FIFO,18,0,3017.7451012415268,variant_6,0.0155555555555555,gateway,822,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3017.7451012415268,variant_6,0.0155555555555555,queued,822,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3017.7451012415268
FIFO,18,0,3017.7451012415268,variant_6,0.0155555555555555,running,822,ASSEMBLY_1,LINE_ASSEMBLY1_3,3028.72142981311,,,
FIFO,18,0,3018.530680522841,variant_12,0.0155555555555555,gateway,812,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3018.530680522841,variant_12,0.0155555555555555,queued,812,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3018.530680522841
FIFO,18,0,3018.530680522841,variant_12,0.0155555555555555,running,812,PACKAGING,PACKAGING_LINE_1,3022.9652943594247,,,
FIFO,18,0,3018.530680522841,variant_16,0.0155555555555555,running,814,SORTING,SORTING_ROBOT_1,3019.3499117607867,,,
FIFO,18,0,3019.3499117607867,variant_16,0.0155555555555555,gateway,814,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3019.3499117607867,variant_16,0.0155555555555555,queued,814,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3019.3499117607867
FIFO,18,0,3019.3499117607867,variant_16,0.0155555555555555,running,814,PACKAGING,PACKAGING_LINE_2,3025.7509010444173,,,
FIFO,18,0,3019.3866864791803,variant_18,0.0155555555555555,gateway,820,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3019.3866864791803,variant_18,0.0155555555555555,queued,820,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3019.3866864791803
FIFO,18,0,3019.3866864791803,variant_18,0.0155555555555555,running,820,ASSEMBLY_1,LINE_ASSEMBLY1_2,3025.6801896530533,,,
FIFO,18,0,3020.0894899670675,variant_15,0.0155555555555555,gateway,816,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3020.0894899670675,variant_15,0.0155555555555555,queued,816,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3020.0894899670675
FIFO,18,0,3020.0894899670675,variant_15,0.0155555555555555,running,816,SORTING,SORTING_ROBOT_1,3021.56867970956,,,
FIFO,18,0,3020.760027353508,variant_16,0.0155555555555555,gateway,818,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3020.760027353508,variant_16,0.0155555555555555,queued,818,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3020.760027353508
FIFO,18,0,3021.56867970956,variant_15,0.0155555555555555,gateway,816,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3021.56867970956,variant_15,0.0155555555555555,queued,816,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3021.56867970956
FIFO,18,0,3021.56867970956,variant_16,0.0155555555555555,running,818,SORTING,SORTING_ROBOT_1,3021.835625302741,,,
FIFO,18,0,3021.835625302741,variant_16,0.0155555555555555,gateway,818,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3021.835625302741,variant_16,0.0155555555555555,queued,818,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3021.835625302741
FIFO,18,0,3022.5886332683463,variant_11,0.0155555555555555,gateway,821,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3022.5886332683463,variant_11,0.0155555555555555,queued,821,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3022.5886332683463
FIFO,18,0,3022.5886332683463,variant_11,0.0155555555555555,running,821,ASSEMBLY_1,LINE_ASSEMBLY1_1,3024.046916714327,,,
FIFO,18,0,3022.9652943594247,variant_12,0.0155555555555555,gateway,812,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3022.9652943594247,variant_12,0.0155555555555555,queued,812,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3022.9652943594247
FIFO,18,0,3022.9652943594247,variant_12,0.0155555555555555,running,812,INSPECTION_1,INSPECTION_1_LINE_2,3023.9560819626176,,,
FIFO,18,0,3022.9652943594247,variant_15,0.0155555555555555,running,816,PACKAGING,PACKAGING_LINE_1,3032.8009732514797,,,
FIFO,18,0,3023.245989419885,variant_7,0.0155555555555555,gateway,815,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3023.245989419885,variant_7,0.0155555555555555,queued,815,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3023.245989419885
FIFO,18,0,3023.245989419885,variant_7,0.0155555555555555,running,815,ASSEMBLY_2,ASSEMBLY2_LINE_2,3056.918013862657,,,
FIFO,18,0,3023.9560819626176,variant_12,0.0155555555555555,gateway,812,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3023.9560819626176,variant_12,0.0155555555555555,queued,812,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3023.9560819626176
FIFO,18,0,3023.9560819626176,variant_12,0.0155555555555555,running,812,INSPECTION_2,INSPECTION_2_LINE_2,3024.275207329308,,,
FIFO,18,0,3024.046916714327,variant_11,0.0155555555555555,gateway,821,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3024.046916714327,variant_11,0.0155555555555555,queued,821,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3024.046916714327
FIFO,18,0,3024.046916714327,variant_11,0.0155555555555555,running,821,ASSEMBLY_2,ASSEMBLY2_LINE_1,3033.2003055970804,,,
FIFO,18,0,3024.275207329308,variant_12,0.0155555555555555,gateway,812,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3024.275207329308,variant_12,0.0155555555555555,queued,812,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3024.275207329308
FIFO,18,0,3024.275207329308,variant_12,0.0155555555555555,running,812,INSPECTION_3,INSPECTION_3_LINE_1,3026.322586768814,,,
FIFO,18,0,3024.7631669965463,variant_1,0.0155555555555555,gateway,819,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3024.7631669965463,variant_1,0.0155555555555555,queued,819,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3024.7631669965463
FIFO,18,0,3024.7631669965463,variant_1,0.0155555555555555,running,819,ASSEMBLY_1,LINE_ASSEMBLY1_5,3026.119570401312,,,
FIFO,18,0,3024.844636922819,variant_1,0.0155555555555555,START,823,START,,,,{},
FIFO,18,0,3024.844636922819,variant_1,0.0155555555555555,queued,823,MOULDING,,,,{},3024.844636922819
FIFO,18,0,3024.844636922819,variant_1,0.0155555555555555,running,823,MOULDING,MOULDING_MACHINE_3,3031.833778740449,,,
FIFO,18,0,3025.159801777496,variant_18,0.0155555555555555,gateway,805,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3025.159801777496,variant_18,0.0155555555555555,queued,805,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3025.159801777496
FIFO,18,0,3025.159801777496,variant_18,0.0155555555555555,running,805,INSPECTION_1,INSPECTION_1_LINE_1,3026.480995904817,,,
FIFO,18,0,3025.159801777496,variant_16,0.0155555555555555,running,818,PACKAGING,PACKAGING_LINE_3,3029.284557629826,,,
FIFO,18,0,3025.6801896530533,variant_18,0.0155555555555555,gateway,820,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3025.6801896530533,variant_18,0.0155555555555555,queued,820,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3025.6801896530533
FIFO,18,0,3025.7509010444173,variant_16,0.0155555555555555,gateway,814,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3025.7509010444173,variant_16,0.0155555555555555,queued,814,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3025.7509010444173
FIFO,18,0,3025.7509010444173,variant_16,0.0155555555555555,running,814,INSPECTION_1,INSPECTION_1_LINE_2,3030.292354869545,,,
FIFO,18,0,3025.9820153157257,variant_8,0.0155555555555555,START,824,START,,,,{},
FIFO,18,0,3025.9820153157257,variant_8,0.0155555555555555,queued,824,MOULDING,,,,{},3025.9820153157257
FIFO,18,0,3025.9820153157257,variant_8,0.0155555555555555,running,824,MOULDING,MOULDING_MACHINE_2,3027.1375610085447,,,
FIFO,18,0,3026.119570401312,variant_1,0.0155555555555555,gateway,819,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3026.119570401312,variant_1,0.0155555555555555,queued,819,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3026.119570401312
FIFO,18,0,3026.131062754401,variant_3,0.0155555555555555,gateway,817,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},
FIFO,18,0,3026.131062754401,variant_3,0.0155555555555555,queued,817,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},3026.131062754401
FIFO,18,0,3026.131062754401,variant_3,0.0155555555555555,running,817,ASSEMBLY_1,LINE_ASSEMBLY1_4,3026.820769720573,,,
FIFO,18,0,3026.322586768814,variant_12,0.0155555555555555,gateway,812,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3026.322586768814,variant_12,0.0155555555555555,COMPLETE,812,END,,,44.97627480900337,,
FIFO,18,0,3026.480995904817,variant_18,0.0155555555555555,gateway,805,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3026.480995904817,variant_18,0.0155555555555555,queued,805,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3026.480995904817
FIFO,18,0,3026.480995904817,variant_18,0.0155555555555555,running,805,INSPECTION_2,INSPECTION_2_LINE_1,3027.0695943611167,,,
FIFO,18,0,3026.820769720573,variant_3,0.0155555555555555,gateway,817,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},
FIFO,18,0,3026.820769720573,variant_3,0.0155555555555555,queued,817,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},3026.820769720573
FIFO,18,0,3027.0695943611167,variant_18,0.0155555555555555,gateway,805,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3027.0695943611167,variant_18,0.0155555555555555,queued,805,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3027.0695943611167
FIFO,18,0,3027.0695943611167,variant_18,0.0155555555555555,running,805,INSPECTION_3,INSPECTION_3_LINE_2,3027.7573597297896,,,
FIFO,18,0,3027.1375610085447,variant_8,0.0155555555555555,gateway,824,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3027.1375610085447,variant_8,0.0155555555555555,queued,824,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3027.1375610085447
FIFO,18,0,3027.1375610085447,variant_8,0.0155555555555555,running,824,ASSEMBLY_1,LINE_ASSEMBLY1_1,3034.01768144088,,,
FIFO,18,0,3027.7573597297896,variant_18,0.0155555555555555,gateway,805,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3027.7573597297896,variant_18,0.0155555555555555,COMPLETE,805,END,,,73.51387712737505,,
FIFO,18,0,3028.72142981311,variant_6,0.0155555555555555,gateway,822,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3028.72142981311,variant_6,0.0155555555555555,queued,822,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3028.72142981311
FIFO,18,0,3029.284557629826,variant_16,0.0155555555555555,gateway,818,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3029.284557629826,variant_16,0.0155555555555555,queued,818,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3029.284557629826
FIFO,18,0,3029.284557629826,variant_16,0.0155555555555555,running,818,INSPECTION_1,INSPECTION_1_LINE_1,3036.1233619109603,,,
FIFO,18,0,3030.292354869545,variant_16,0.0155555555555555,gateway,814,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3030.292354869545,variant_16,0.0155555555555555,queued,814,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3030.292354869545
FIFO,18,0,3030.292354869545,variant_16,0.0155555555555555,running,814,INSPECTION_2,INSPECTION_2_LINE_2,3031.015035257802,,,
FIFO,18,0,3031.015035257802,variant_16,0.0155555555555555,gateway,814,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3031.015035257802,variant_16,0.0155555555555555,queued,814,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3031.015035257802
FIFO,18,0,3031.015035257802,variant_16,0.0155555555555555,running,814,INSPECTION_3,INSPECTION_3_LINE_1,3032.359889085328,,,
FIFO,18,0,3031.833778740449,variant_1,0.0155555555555555,gateway,823,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3031.833778740449,variant_1,0.0155555555555555,queued,823,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3031.833778740449
FIFO,18,0,3031.833778740449,variant_1,0.0155555555555555,running,823,ASSEMBLY_1,LINE_ASSEMBLY1_2,3033.164990815884,,,
FIFO,18,0,3032.359889085328,variant_16,0.0155555555555555,gateway,814,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3032.359889085328,variant_16,0.0155555555555555,COMPLETE,814,END,,,34.96965314681347,,
FIFO,18,0,3032.8009732514797,variant_15,0.0155555555555555,gateway,816,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3032.8009732514797,variant_15,0.0155555555555555,queued,816,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3032.8009732514797
FIFO,18,0,3032.8009732514797,variant_15,0.0155555555555555,running,816,INSPECTION_1,INSPECTION_1_LINE_2,3033.191503144356,,,
FIFO,18,0,3033.058954684305,variant_4,0.0155555555555555,START,825,START,,,,{},
FIFO,18,0,3033.058954684305,variant_4,0.0155555555555555,queued,825,MOULDING,,,,{},3033.058954684305
FIFO,18,0,3033.058954684305,variant_4,0.0155555555555555,running,825,MOULDING,MOULDING_MACHINE_1,3040.221398045633,,,
FIFO,18,0,3033.164990815884,variant_1,0.0155555555555555,gateway,823,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3033.164990815884,variant_1,0.0155555555555555,queued,823,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3033.164990815884
FIFO,18,0,3033.191503144356,variant_15,0.0155555555555555,gateway,816,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3033.191503144356,variant_15,0.0155555555555555,queued,816,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3033.191503144356
FIFO,18,0,3033.191503144356,variant_15,0.0155555555555555,running,816,INSPECTION_2,INSPECTION_2_LINE_1,3033.3205948301616,,,
FIFO,18,0,3033.2003055970804,variant_18,0.0155555555555555,running,820,ASSEMBLY_2,ASSEMBLY2_LINE_1,3046.5229566243115,,,
FIFO,18,0,3033.2003055970804,variant_11,0.0155555555555555,gateway,821,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3033.2003055970804,variant_11,0.0155555555555555,queued,821,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3033.2003055970804
FIFO,18,0,3033.2003055970804,variant_11,0.0155555555555555,running,821,SORTING,SORTING_ROBOT_1,3042.9601100069644,,,
FIFO,18,0,3033.3205948301616,variant_15,0.0155555555555555,gateway,816,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3033.3205948301616,variant_15,0.0155555555555555,queued,816,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3033.3205948301616
FIFO,18,0,3033.3205948301616,variant_15,0.0155555555555555,running,816,INSPECTION_3,INSPECTION_3_LINE_2,3035.257087033101,,,
FIFO,18,0,3033.5985139705144,variant_15,0.0155555555555555,START,826,START,,,,{},
FIFO,18,0,3033.5985139705144,variant_15,0.0155555555555555,queued,826,MOULDING,,,,{},3033.5985139705144
FIFO,18,0,3033.5985139705144,variant_15,0.0155555555555555,running,826,MOULDING,MOULDING_MACHINE_5,3039.684130789662,,,
FIFO,18,0,3034.01768144088,variant_8,0.0155555555555555,gateway,824,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3034.01768144088,variant_8,0.0155555555555555,queued,824,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3034.01768144088
FIFO,18,0,3035.257087033101,variant_15,0.0155555555555555,gateway,816,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3035.257087033101,variant_15,0.0155555555555555,COMPLETE,816,END,,,31.03976955843791,,
FIFO,18,0,3036.1233619109603,variant_16,0.0155555555555555,gateway,818,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3036.1233619109603,variant_16,0.0155555555555555,queued,818,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3036.1233619109603
FIFO,18,0,3036.1233619109603,variant_16,0.0155555555555555,running,818,INSPECTION_2,INSPECTION_2_LINE_2,3036.729896518168,,,
FIFO,18,0,3036.729896518168,variant_16,0.0155555555555555,gateway,818,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3036.729896518168,variant_16,0.0155555555555555,queued,818,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_3'},3036.729896518168
FIFO,18,0,3036.729896518168,variant_16,0.0155555555555555,running,818,INSPECTION_3,INSPECTION_3_LINE_1,3039.429847072417,,,
FIFO,18,0,3039.1630731616297,variant_12,0.0155555555555555,START,827,START,,,,{},
FIFO,18,0,3039.1630731616297,variant_12,0.0155555555555555,queued,827,MOULDING,,,,{},3039.1630731616297
FIFO,18,0,3039.1630731616297,variant_12,0.0155555555555555,running,827,MOULDING,MOULDING_MACHINE_4,3043.880312613895,,,
FIFO,18,0,3039.429847072417,variant_16,0.0155555555555555,gateway,818,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_3'},
FIFO,18,0,3039.429847072417,variant_16,0.0155555555555555,COMPLETE,818,END,,,34.27326051317232,,
FIFO,18,0,3039.684130789662,variant_15,0.0155555555555555,gateway,826,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3039.684130789662,variant_15,0.0155555555555555,queued,826,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3039.684130789662
FIFO,18,0,3039.684130789662,variant_15,0.0155555555555555,running,826,ASSEMBLY_1,LINE_ASSEMBLY1_5,3046.227771665606,,,
FIFO,18,0,3040.221398045633,variant_4,0.0155555555555555,gateway,825,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3040.221398045633,variant_4,0.0155555555555555,queued,825,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3040.221398045633
FIFO,18,0,3040.221398045633,variant_4,0.0155555555555555,running,825,ASSEMBLY_1,LINE_ASSEMBLY1_4,3052.107101827562,,,
FIFO,18,0,3041.021841857985,variant_15,0.0155555555555555,START,828,START,,,,{},
FIFO,18,0,3041.021841857985,variant_15,0.0155555555555555,queued,828,MOULDING,,,,{},3041.021841857985
FIFO,18,0,3041.021841857985,variant_15,0.0155555555555555,running,828,MOULDING,MOULDING_MACHINE_2,3043.4885169072427,,,
FIFO,18,0,3042.9601100069644,variant_11,0.0155555555555555,gateway,821,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3042.9601100069644,variant_11,0.0155555555555555,queued,821,PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3042.9601100069644
FIFO,18,0,3042.9601100069644,variant_11,0.0155555555555555,running,821,PACKAGING,PACKAGING_LINE_2,3044.413749200557,,,
FIFO,18,0,3043.4885169072427,variant_15,0.0155555555555555,gateway,828,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3043.4885169072427,variant_15,0.0155555555555555,queued,828,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3043.4885169072427
FIFO,18,0,3043.4885169072427,variant_15,0.0155555555555555,running,828,ASSEMBLY_1,LINE_ASSEMBLY1_3,3044.675722241567,,,
FIFO,18,0,3043.880312613895,variant_12,0.0155555555555555,gateway,827,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},
FIFO,18,0,3043.880312613895,variant_12,0.0155555555555555,queued,827,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},3043.880312613895
FIFO,18,0,3043.880312613895,variant_12,0.0155555555555555,running,827,ASSEMBLY_1,LINE_ASSEMBLY1_2,3050.4444959687203,,,
FIFO,18,0,3044.413749200557,variant_11,0.0155555555555555,gateway,821,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3044.413749200557,variant_11,0.0155555555555555,queued,821,INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3044.413749200557
FIFO,18,0,3044.413749200557,variant_11,0.0155555555555555,running,821,INSPECTION_1,INSPECTION_1_LINE_2,3044.979085492468,,,
FIFO,18,0,3044.675722241567,variant_15,0.0155555555555555,gateway,828,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3044.675722241567,variant_15,0.0155555555555555,queued,828,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3044.675722241567
FIFO,18,0,3044.979085492468,variant_11,0.0155555555555555,gateway,821,QC_AFTER_INSPECTION_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3044.979085492468,variant_11,0.0155555555555555,queued,821,INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3044.979085492468
FIFO,18,0,3044.979085492468,variant_11,0.0155555555555555,running,821,INSPECTION_2,INSPECTION_2_LINE_1,3045.014700311076,,,
FIFO,18,0,3045.014700311076,variant_11,0.0155555555555555,gateway,821,QC_AFTER_INSPECTION_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3045.014700311076,variant_11,0.0155555555555555,queued,821,INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_1'},3045.014700311076
FIFO,18,0,3045.014700311076,variant_11,0.0155555555555555,running,821,INSPECTION_3,INSPECTION_3_LINE_2,3045.988422761886,,,
FIFO,18,0,3045.404681205289,variant_14,0.0155555555555555,START,829,START,,,,{},
FIFO,18,0,3045.404681205289,variant_14,0.0155555555555555,queued,829,MOULDING,,,,{},3045.404681205289
FIFO,18,0,3045.404681205289,variant_14,0.0155555555555555,running,829,MOULDING,MOULDING_MACHINE_3,3048.389704984542,,,
FIFO,18,0,3045.988422761886,variant_11,0.0155555555555555,gateway,821,QC_AFTER_INSPECTION_3,,,,{'moulding_lane': 'ASSEMBLY_1_1'},
FIFO,18,0,3045.988422761886,variant_11,0.0155555555555555,COMPLETE,821,END,,,30.37643410742112,,
FIFO,18,0,3046.227771665606,variant_15,0.0155555555555555,gateway,826,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3046.227771665606,variant_15,0.0155555555555555,queued,826,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3046.227771665606
FIFO,18,0,3046.395093432085,variant_1,0.0155555555555555,START,830,START,,,,{},
FIFO,18,0,3046.395093432085,variant_1,0.0155555555555555,queued,830,MOULDING,,,,{},3046.395093432085
FIFO,18,0,3046.395093432085,variant_1,0.0155555555555555,running,830,MOULDING,MOULDING_MACHINE_5,3047.52152640935,,,
FIFO,18,0,3046.5229566243115,variant_1,0.0155555555555555,running,819,ASSEMBLY_2,ASSEMBLY2_LINE_1,3046.694994323403,,,
FIFO,18,0,3046.5229566243115,variant_18,0.0155555555555555,gateway,820,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},
FIFO,18,0,3046.5229566243115,variant_18,0.0155555555555555,queued,820,SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},3046.5229566243115
FIFO,18,0,3046.5229566243115,variant_18,0.0155555555555555,running,820,SORTING,SORTING_ROBOT_1,3049.378451306836,,,
FIFO,18,0,3046.694994323403,variant_3,0.0155555555555555,running,817,ASSEMBLY_2,ASSEMBLY2_LINE_1,3049.8455959139665,,,
FIFO,18,0,3046.694994323403,variant_1,0.0155555555555555,gateway,819,QC_AFTER_A2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},
FIFO,18,0,3046.694994323403,variant_1,0.0155555555555555,queued,819,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},3046.694994323403
