method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data
FIFO,18,0,6836.722540960513,variant_14,0.0155555555555555,running,1893,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,6837.3035623883015,,
FIFO,18,0,6837.3035623883015,variant_14,0.0155555555555555,gateway,1893,QC_AFTER_ASSEMBLY1_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6837.3035623883015,variant_14,0.0155555555555555,queued,1893,ASSEMBLY_2,,,,
FIFO,18,0,6837.438628760819,variant_2,0.0155555555555555,START,1894,START,,,,{}
FIFO,18,0,6837.438628760819,variant_2,0.0155555555555555,queued,1894,MOULDING,,,,
FIFO,18,0,6837.438628760819,variant_2,0.0155555555555555,running,1894,MOULDING,MOULDING_MACHINE_5,6840.611437022181,,
FIFO,18,0,6838.794509424422,variant_13,0.0155555555555555,gateway,1879,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6838.794509424422,variant_13,0.0155555555555555,queued,1879,SORTING,,,,
FIFO,18,0,6838.794509424422,variant_8,0.0155555555555555,running,1884,ASSEMBLY_2,ASSEMBLY2_LINE_1,6854.262974336317,,
FIFO,18,0,6839.082156798955,variant_18,0.0155555555555555,gateway,1867,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6839.082156798955,variant_18,0.0155555555555555,queued,1867,PACKAGING,,,,
FIFO,18,0,6839.082156798955,variant_18,0.0155555555555555,running,1867,PACKAGING,PACKAGING_LINE_1,6845.669023355147,,
FIFO,18,0,6839.082156798955,variant_18,0.0155555555555555,running,1872,SORTING,SORTING_ROBOT,6843.674430269212,,
FIFO,18,0,6839.097673463366,variant_8,0.0155555555555555,gateway,1891,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6839.097673463366,variant_8,0.0155555555555555,gateway,1891,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6839.097673463366,variant_8,0.0155555555555555,queued,1891,ASSEMBLY_1_3,,,,
FIFO,18,0,6839.097673463366,variant_8,0.0155555555555555,running,1891,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,6854.9287173668345,,
FIFO,18,0,6840.611437022181,variant_2,0.0155555555555555,gateway,1894,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6840.611437022181,variant_2,0.0155555555555555,gateway,1894,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6840.611437022181,variant_2,0.0155555555555555,queued,1894,ASSEMBLY_1_5,,,,
FIFO,18,0,6840.611437022181,variant_2,0.0155555555555555,running,1894,ASSEMBLY_1_5,LINE_5_ASSEMBLY1,6843.716234743754,,
FIFO,18,0,6840.8561222297285,variant_2,0.0155555555555555,gateway,1890,QC_AFTER_ASSEMBLY1_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6840.8561222297285,variant_2,0.0155555555555555,queued,1890,ASSEMBLY_2,,,,
FIFO,18,0,6843.365446917785,variant_10,0.0155555555555555,START,1895,START,,,,{}
FIFO,18,0,6843.365446917785,variant_10,0.0155555555555555,queued,1895,MOULDING,,,,
FIFO,18,0,6843.365446917785,variant_10,0.0155555555555555,running,1895,MOULDING,MOULDING_MACHINE_4,6846.162936259126,,
FIFO,18,0,6843.674430269212,variant_18,0.0155555555555555,gateway,1872,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6843.674430269212,variant_18,0.0155555555555555,queued,1872,PACKAGING,,,,
FIFO,18,0,6843.674430269212,variant_18,0.0155555555555555,running,1872,PACKAGING,PACKAGING_LINE_2,6852.182829738334,,
FIFO,18,0,6843.674430269212,variant_8,0.0155555555555555,running,1874,SORTING,SORTING_ROBOT,6847.272410144113,,
FIFO,18,0,6843.716234743754,variant_2,0.0155555555555555,gateway,1894,QC_AFTER_ASSEMBLY1_5,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6843.716234743754,variant_2,0.0155555555555555,queued,1894,ASSEMBLY_2,,,,
FIFO,18,0,6845.669023355147,variant_18,0.0155555555555555,gateway,1867,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6845.669023355147,variant_18,0.0155555555555555,COMPLETE,1867,END,,,87.11732230530288,
FIFO,18,0,6846.162936259126,variant_10,0.0155555555555555,gateway,1895,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6846.162936259126,variant_10,0.0155555555555555,gateway,1895,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6846.162936259126,variant_10,0.0155555555555555,queued,1895,ASSEMBLY_1_4,,,,
FIFO,18,0,6847.272410144113,variant_11,0.0155555555555555,running,1870,SORTING,SORTING_ROBOT,6851.869441584885,,
FIFO,18,0,6847.272410144113,variant_8,0.0155555555555555,gateway,1874,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6847.272410144113,variant_8,0.0155555555555555,queued,1874,PACKAGING,,,,
FIFO,18,0,6847.272410144113,variant_8,0.0155555555555555,running,1874,PACKAGING,PACKAGING_LINE_3,6855.575677964405,,
FIFO,18,0,6849.722235262367,variant_8,0.0155555555555555,gateway,1881,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6849.722235262367,variant_8,0.0155555555555555,queued,1881,SORTING,,,,
FIFO,18,0,6849.722235262367,variant_17,0.0155555555555555,running,1887,ASSEMBLY_2,ASSEMBLY2_LINE_2,6851.533367195356,,
FIFO,18,0,6851.533367195356,variant_17,0.0155555555555555,gateway,1887,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6851.533367195356,variant_17,0.0155555555555555,queued,1887,SORTING,,,,
FIFO,18,0,6851.533367195356,variant_7,0.0155555555555555,running,1888,ASSEMBLY_2,ASSEMBLY2_LINE_2,6854.4292415446935,,
FIFO,18,0,6851.869441584885,variant_11,0.0155555555555555,gateway,1870,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6851.869441584885,variant_11,0.0155555555555555,queued,1870,PACKAGING,,,,
FIFO,18,0,6851.869441584885,variant_11,0.0155555555555555,running,1870,PACKAGING,PACKAGING_LINE_1,6858.889453174702,,
FIFO,18,0,6851.869441584885,variant_7,0.0155555555555555,running,1875,SORTING,SORTING_ROBOT,6854.681397518714,,
FIFO,18,0,6852.182829738334,variant_18,0.0155555555555555,gateway,1872,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6852.182829738334,variant_18,0.0155555555555555,COMPLETE,1872,END,,,84.14366393027558,
FIFO,18,0,6854.262974336317,variant_8,0.0155555555555555,gateway,1884,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6854.262974336317,variant_8,0.0155555555555555,queued,1884,SORTING,,,,
FIFO,18,0,6854.262974336317,variant_16,0.0155555555555555,running,1889,ASSEMBLY_2,ASSEMBLY2_LINE_1,6872.812048619677,,
FIFO,18,0,6854.4292415446935,variant_7,0.0155555555555555,gateway,1888,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6854.4292415446935,variant_7,0.0155555555555555,queued,1888,SORTING,,,,
FIFO,18,0,6854.4292415446935,variant_14,0.0155555555555555,running,1893,ASSEMBLY_2,ASSEMBLY2_LINE_2,6856.016298577765,,
FIFO,18,0,6854.681397518714,variant_7,0.0155555555555555,gateway,1875,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6854.681397518714,variant_7,0.0155555555555555,queued,1875,PACKAGING,,,,
FIFO,18,0,6854.681397518714,variant_7,0.0155555555555555,running,1875,PACKAGING,PACKAGING_LINE_2,6855.885201695193,,
FIFO,18,0,6854.681397518714,variant_12,0.0155555555555555,running,1878,SORTING,SORTING_ROBOT,6854.884682842731,,
FIFO,18,0,6854.884682842731,variant_14,0.0155555555555555,running,1873,SORTING,SORTING_ROBOT,6860.749746338196,,
FIFO,18,0,6854.884682842731,variant_12,0.0155555555555555,gateway,1878,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6854.884682842731,variant_12,0.0155555555555555,queued,1878,PACKAGING,,,,
FIFO,18,0,6854.9287173668345,variant_8,0.0155555555555555,gateway,1891,QC_AFTER_ASSEMBLY1_3,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6854.9287173668345,variant_8,0.0155555555555555,queued,1891,ASSEMBLY_2,,,,
FIFO,18,0,6855.575677964405,variant_8,0.0155555555555555,gateway,1874,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6855.575677964405,variant_8,0.0155555555555555,COMPLETE,1874,END,,,83.64407386501898,
FIFO,18,0,6855.575677964405,variant_12,0.0155555555555555,running,1878,PACKAGING,PACKAGING_LINE_3,6857.804054972807,,
FIFO,18,0,6855.885201695193,variant_7,0.0155555555555555,gateway,1875,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6855.885201695193,variant_7,0.0155555555555555,COMPLETE,1875,END,,,76.96554853707312,
FIFO,18,0,6856.016298577765,variant_2,0.0155555555555555,running,1890,ASSEMBLY_2,ASSEMBLY2_LINE_2,6856.119335690566,,
FIFO,18,0,6856.016298577765,variant_14,0.0155555555555555,gateway,1893,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6856.016298577765,variant_14,0.0155555555555555,queued,1893,SORTING,,,,
FIFO,18,0,6856.119335690566,variant_2,0.0155555555555555,gateway,1890,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6856.119335690566,variant_2,0.0155555555555555,queued,1890,SORTING,,,,
FIFO,18,0,6856.119335690566,variant_2,0.0155555555555555,running,1894,ASSEMBLY_2,ASSEMBLY2_LINE_2,6864.225784123333,,
FIFO,18,0,6857.804054972807,variant_12,0.0155555555555555,gateway,1878,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6857.804054972807,variant_12,0.0155555555555555,COMPLETE,1878,END,,,75.20881550323156,
FIFO,18,0,6858.889453174702,variant_11,0.0155555555555555,gateway,1870,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6858.889453174702,variant_11,0.0155555555555555,COMPLETE,1870,END,,,92.71454615933726,
FIFO,18,0,6860.749746338196,variant_14,0.0155555555555555,gateway,1873,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6860.749746338196,variant_14,0.0155555555555555,queued,1873,PACKAGING,,,,
FIFO,18,0,6860.749746338196,variant_14,0.0155555555555555,running,1873,PACKAGING,PACKAGING_LINE_2,6867.306646795222,,
FIFO,18,0,6860.749746338196,variant_4,0.0155555555555555,running,1877,SORTING,SORTING_ROBOT,6867.344020163351,,
FIFO,18,0,6863.337970055045,variant_10,0.0155555555555555,START,1896,START,,,,{}
FIFO,18,0,6863.337970055045,variant_10,0.0155555555555555,queued,1896,MOULDING,,,,
FIFO,18,0,6863.337970055045,variant_10,0.0155555555555555,running,1896,MOULDING,MOULDING_MACHINE_2,6866.466946031084,,
FIFO,18,0,6863.35422882809,variant_4,0.0155555555555555,gateway,1892,QC_AFTER_ASSEMBLY1_4,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6863.35422882809,variant_4,0.0155555555555555,queued,1892,ASSEMBLY_2,,,,
FIFO,18,0,6863.35422882809,variant_10,0.0155555555555555,running,1895,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,6864.271128662685,,
FIFO,18,0,6864.225784123333,variant_8,0.0155555555555555,running,1891,ASSEMBLY_2,ASSEMBLY2_LINE_2,6873.334146621748,,
FIFO,18,0,6864.225784123333,variant_2,0.0155555555555555,gateway,1894,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6864.225784123333,variant_2,0.0155555555555555,queued,1894,SORTING,,,,
FIFO,18,0,6864.271128662685,variant_10,0.0155555555555555,gateway,1895,QC_AFTER_ASSEMBLY1_4,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6864.271128662685,variant_10,0.0155555555555555,queued,1895,ASSEMBLY_2,,,,
FIFO,18,0,6866.466946031084,variant_10,0.0155555555555555,gateway,1896,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6866.466946031084,variant_10,0.0155555555555555,gateway,1896,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6866.466946031084,variant_10,0.0155555555555555,queued,1896,ASSEMBLY_1_2,,,,
FIFO,18,0,6866.466946031084,variant_10,0.0155555555555555,running,1896,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,6869.855007211129,,
FIFO,18,0,6867.306646795222,variant_14,0.0155555555555555,gateway,1873,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6867.306646795222,variant_14,0.0155555555555555,COMPLETE,1873,END,,,95.77944486859906,
FIFO,18,0,6867.344020163351,variant_4,0.0155555555555555,gateway,1877,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6867.344020163351,variant_4,0.0155555555555555,queued,1877,PACKAGING,,,,
FIFO,18,0,6867.344020163351,variant_4,0.0155555555555555,running,1877,PACKAGING,PACKAGING_LINE_3,6874.031102162467,,
FIFO,18,0,6867.344020163351,variant_18,0.0155555555555555,running,1882,SORTING,SORTING_ROBOT,6871.346188410433,,
FIFO,18,0,6869.571664602328,variant_17,0.0155555555555555,START,1897,START,,,,{}
FIFO,18,0,6869.571664602328,variant_17,0.0155555555555555,queued,1897,MOULDING,,,,
FIFO,18,0,6869.571664602328,variant_17,0.0155555555555555,running,1897,MOULDING,MOULDING_MACHINE_1,6875.894303777,,
FIFO,18,0,6869.855007211129,variant_10,0.0155555555555555,gateway,1896,QC_AFTER_ASSEMBLY1_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6869.855007211129,variant_10,0.0155555555555555,queued,1896,ASSEMBLY_2,,,,
FIFO,18,0,6871.346188410433,variant_11,0.0155555555555555,running,1880,SORTING,SORTING_ROBOT,6874.24353446421,,
FIFO,18,0,6871.346188410433,variant_18,0.0155555555555555,gateway,1882,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6871.346188410433,variant_18,0.0155555555555555,queued,1882,PACKAGING,,,,
FIFO,18,0,6871.346188410433,variant_18,0.0155555555555555,running,1882,PACKAGING,PACKAGING_LINE_1,6873.798252153025,,
FIFO,18,0,6872.812048619677,variant_16,0.0155555555555555,gateway,1889,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6872.812048619677,variant_16,0.0155555555555555,queued,1889,SORTING,,,,
FIFO,18,0,6872.812048619677,variant_4,0.0155555555555555,running,1892,ASSEMBLY_2,ASSEMBLY2_LINE_1,6875.38205351844,,
FIFO,18,0,6873.334146621748,variant_8,0.0155555555555555,gateway,1891,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6873.334146621748,variant_8,0.0155555555555555,queued,1891,SORTING,,,,
FIFO,18,0,6873.334146621748,variant_10,0.0155555555555555,running,1895,ASSEMBLY_2,ASSEMBLY2_LINE_2,6893.852740477074,,
FIFO,18,0,6873.798252153025,variant_18,0.0155555555555555,gateway,1882,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6873.798252153025,variant_18,0.0155555555555555,COMPLETE,1882,END,,,73.8477236858871,
FIFO,18,0,6874.031102162467,variant_4,0.0155555555555555,gateway,1877,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6874.031102162467,variant_4,0.0155555555555555,COMPLETE,1877,END,,,91.60668347262164,
FIFO,18,0,6874.24353446421,variant_11,0.0155555555555555,gateway,1880,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6874.24353446421,variant_11,0.0155555555555555,queued,1880,PACKAGING,,,,
FIFO,18,0,6874.24353446421,variant_11,0.0155555555555555,running,1880,PACKAGING,PACKAGING_LINE_2,6878.52553249166,,
FIFO,18,0,6874.24353446421,variant_11,0.0155555555555555,running,1885,SORTING,SORTING_ROBOT,6878.48785329699,,
FIFO,18,0,6875.38205351844,variant_4,0.0155555555555555,gateway,1892,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6875.38205351844,variant_4,0.0155555555555555,queued,1892,SORTING,,,,
FIFO,18,0,6875.38205351844,variant_10,0.0155555555555555,running,1896,ASSEMBLY_2,ASSEMBLY2_LINE_1,6877.356880537871,,
FIFO,18,0,6875.894303777,variant_17,0.0155555555555555,gateway,1897,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6875.894303777,variant_17,0.0155555555555555,gateway,1897,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6875.894303777,variant_17,0.0155555555555555,queued,1897,ASSEMBLY_1_1,,,,
FIFO,18,0,6875.894303777,variant_17,0.0155555555555555,running,1897,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,6878.929927233069,,
FIFO,18,0,6875.9070108644,variant_18,0.0155555555555555,START,1898,START,,,,{}
FIFO,18,0,6875.9070108644,variant_18,0.0155555555555555,queued,1898,MOULDING,,,,
FIFO,18,0,6875.9070108644,variant_18,0.0155555555555555,running,1898,MOULDING,MOULDING_MACHINE_3,6886.290201110547,,
FIFO,18,0,6877.356880537871,variant_10,0.0155555555555555,gateway,1896,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6877.356880537871,variant_10,0.0155555555555555,queued,1896,SORTING,,,,
FIFO,18,0,6877.4374955199855,variant_18,0.0155555555555555,START,1899,START,,,,{}
FIFO,18,0,6877.4374955199855,variant_18,0.0155555555555555,queued,1899,MOULDING,,,,
FIFO,18,0,6877.4374955199855,variant_18,0.0155555555555555,running,1899,MOULDING,MOULDING_MACHINE_5,6880.605843903799,,
FIFO,18,0,6877.818619344511,variant_11,0.0155555555555555,START,1900,START,,,,{}
FIFO,18,0,6877.818619344511,variant_11,0.0155555555555555,queued,1900,MOULDING,,,,
FIFO,18,0,6877.818619344511,variant_11,0.0155555555555555,running,1900,MOULDING,MOULDING_MACHINE_4,6879.112416367495,,
FIFO,18,0,6878.48785329699,variant_10,0.0155555555555555,running,1883,SORTING,SORTING_ROBOT,6879.947911606677,,
FIFO,18,0,6878.48785329699,variant_11,0.0155555555555555,gateway,1885,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6878.48785329699,variant_11,0.0155555555555555,queued,1885,PACKAGING,,,,
FIFO,18,0,6878.48785329699,variant_11,0.0155555555555555,running,1885,PACKAGING,PACKAGING_LINE_1,6880.260848911198,,
FIFO,18,0,6878.52553249166,variant_11,0.0155555555555555,gateway,1880,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6878.52553249166,variant_11,0.0155555555555555,COMPLETE,1880,END,,,81.565726229137,
FIFO,18,0,6878.929927233069,variant_17,0.0155555555555555,gateway,1897,QC_AFTER_ASSEMBLY1_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6878.929927233069,variant_17,0.0155555555555555,queued,1897,ASSEMBLY_1_1,,,,
FIFO,18,0,6878.929927233069,variant_17,0.0155555555555555,running,1897,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,6883.87295498033,,
FIFO,18,0,6879.112416367495,variant_11,0.0155555555555555,gateway,1900,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6879.112416367495,variant_11,0.0155555555555555,gateway,1900,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6879.112416367495,variant_11,0.0155555555555555,queued,1900,ASSEMBLY_1_4,,,,
FIFO,18,0,6879.112416367495,variant_11,0.0155555555555555,running,1900,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,6884.291430404788,,
FIFO,18,0,6879.501124328119,variant_12,0.0155555555555555,START,1901,START,,,,{}
FIFO,18,0,6879.501124328119,variant_12,0.0155555555555555,queued,1901,MOULDING,,,,
FIFO,18,0,6879.501124328119,variant_12,0.0155555555555555,running,1901,MOULDING,MOULDING_MACHINE_2,6885.533788465604,,
FIFO,18,0,6879.947911606677,variant_15,0.0155555555555555,running,1876,SORTING,SORTING_ROBOT,6880.54802874994,,
FIFO,18,0,6879.947911606677,variant_10,0.0155555555555555,gateway,1883,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6879.947911606677,variant_10,0.0155555555555555,queued,1883,PACKAGING,,,,
FIFO,18,0,6879.947911606677,variant_10,0.0155555555555555,running,1883,PACKAGING,PACKAGING_LINE_3,6886.075779441304,,
FIFO,18,0,6880.260848911198,variant_11,0.0155555555555555,gateway,1885,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6880.260848911198,variant_11,0.0155555555555555,COMPLETE,1885,END,,,73.42806119152283,
FIFO,18,0,6880.54802874994,variant_15,0.0155555555555555,gateway,1876,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6880.54802874994,variant_15,0.0155555555555555,queued,1876,PACKAGING,,,,
FIFO,18,0,6880.54802874994,variant_15,0.0155555555555555,running,1876,PACKAGING,PACKAGING_LINE_2,6883.792069624579,,
FIFO,18,0,6880.54802874994,variant_3,0.0155555555555555,running,1886,SORTING,SORTING_ROBOT,6882.506745658054,,
FIFO,18,0,6880.605843903799,variant_18,0.0155555555555555,gateway,1899,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6880.605843903799,variant_18,0.0155555555555555,gateway,1899,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6880.605843903799,variant_18,0.0155555555555555,queued,1899,ASSEMBLY_1_5,,,,
FIFO,18,0,6880.605843903799,variant_18,0.0155555555555555,running,1899,ASSEMBLY_1_5,LINE_5_ASSEMBLY1,6883.389263281375,,
FIFO,18,0,6882.506745658054,variant_13,0.0155555555555555,running,1879,SORTING,SORTING_ROBOT,6885.496923275634,,
FIFO,18,0,6882.506745658054,variant_3,0.0155555555555555,gateway,1886,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6882.506745658054,variant_3,0.0155555555555555,queued,1886,PACKAGING,,,,
FIFO,18,0,6882.506745658054,variant_3,0.0155555555555555,running,1886,PACKAGING,PACKAGING_LINE_1,6884.078335060126,,
FIFO,18,0,6883.389263281375,variant_18,0.0155555555555555,gateway,1899,QC_AFTER_ASSEMBLY1_5,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6883.389263281375,variant_18,0.0155555555555555,queued,1899,ASSEMBLY_2,,,,
FIFO,18,0,6883.389263281375,variant_18,0.0155555555555555,running,1899,ASSEMBLY_2,ASSEMBLY2_LINE_1,6906.545524645535,,
FIFO,18,0,6883.792069624579,variant_15,0.0155555555555555,gateway,1876,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6883.792069624579,variant_15,0.0155555555555555,COMPLETE,1876,END,,,102.81694057816549,
FIFO,18,0,6883.87295498033,variant_17,0.0155555555555555,gateway,1897,QC_AFTER_ASSEMBLY1_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,6883.87295498033,variant_17,0.0155555555555555,queued,1897,ASSEMBLY_2,,,,
FIFO,18,0,6884.078335060126,variant_3,0.0155555555555555,gateway,1886,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6884.078335060126,variant_3,0.0155555555555555,COMPLETE,1886,END,,,72.63294024294555,
FIFO,18,0,6884.2188379683685,variant_3,0.0155555555555555,START,1902,START,,,,{}
FIFO,18,0,6884.2188379683685,variant_3,0.0155555555555555,queued,1902,MOULDING,,,,
FIFO,18,0,6884.2188379683685,variant_3,0.0155555555555555,running,1902,MOULDING,MOULDING_MACHINE_1,6890.504883474604,,
FIFO,18,0,6884.291430404788,variant_11,0.0155555555555555,gateway,1900,QC_AFTER_ASSEMBLY1_4,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,6884.291430404788,variant_11,0.0155555555555555,queued,1900,ASSEMBLY_2,,,,
FIFO,18,0,6885.496923275634,variant_13,0.0155555555555555,gateway,1879,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6885.496923275634,variant_13,0.0155555555555555,queued,1879,PACKAGING,,,,
FIFO,18,0,6885.496923275634,variant_13,0.0155555555555555,running,1879,PACKAGING,PACKAGING_LINE_2,6888.465743166084,,
FIFO,18,0,6885.496923275634,variant_8,0.0155555555555555,running,1881,SORTING,SORTING_ROBOT,6886.2450686609645,,
FIFO,18,0,6885.533788465604,variant_12,0.0155555555555555,gateway,1901,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6885.533788465604,variant_12,0.0155555555555555,gateway,1901,ROUTE_TO_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,6885.533788465604,variant_12,0.0155555555555555,queued,1901,ASSEMBLY_1_2,,,,
FIFO,18,0,6885.533788465604,variant_12,0.0155555555555555,running,1901,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,6891.758049316772,,
FIFO,18,0,6885.941436680965,variant_1,0.0155555555555555,START,1903,START,,,,{}
FIFO,18,0,6885.941436680965,variant_1,0.0155555555555555,queued,1903,MOULDING,,,,
FIFO,18,0,6885.941436680965,variant_1,0.0155555555555555,running,1903,MOULDING,MOULDING_MACHINE_4,6888.050939337774,,
FIFO,18,0,6886.075779441304,variant_10,0.0155555555555555,gateway,1883,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,6886.075779441304,variant_10,0.0155555555555555,COMPLETE,1883,END,,,83.90274686871453,
FIFO,18,0,6886.2450686609645,variant_8,0.0155555555555555,gateway,1881,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,6886.2450686609645,variant_8,0.0155555555555555,queued,1881,PACKAGING,,,,
