method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data
FIFO,18,0,3021.761272964663,variant_17,0.0155555555555555,queued,847,ASSEMBLY_2,,,,
FIFO,18,0,3022.1558056661192,variant_6,0.0155555555555555,START,855,START,,,,{}
FIFO,18,0,3022.1558056661192,variant_6,0.0155555555555555,queued,855,MOULDING,,,,
FIFO,18,0,3022.1558056661192,variant_6,0.0155555555555555,running,855,MOULDING,MOULDING_MACHINE_3,3029.44310985774,,
FIFO,18,0,3022.3113903898043,variant_12,0.0155555555555555,gateway,835,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3022.3113903898043,variant_12,0.0155555555555555,COMPLETE,835,END,,,63.9263568414558,
FIFO,18,0,3022.746001356405,variant_7,0.0155555555555555,gateway,832,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3022.746001356405,variant_7,0.0155555555555555,queued,832,SORTING,,,,
FIFO,18,0,3022.746001356405,variant_7,0.0155555555555555,running,832,SORTING,SORTING_ROBOT,3023.2043901709644,,
FIFO,18,0,3022.746001356405,variant_14,0.0155555555555555,running,840,ASSEMBLY_2,ASSEMBLY2_LINE_2,3026.6328762832363,,
FIFO,18,0,3023.2043901709644,variant_7,0.0155555555555555,gateway,832,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3023.2043901709644,variant_7,0.0155555555555555,queued,832,PACKAGING,,,,
FIFO,18,0,3023.2043901709644,variant_7,0.0155555555555555,running,832,PACKAGING,PACKAGING_LINE_1,3025.499646970109,,
FIFO,18,0,3024.613552840045,variant_15,0.0155555555555555,START,856,START,,,,{}
FIFO,18,0,3024.613552840045,variant_15,0.0155555555555555,queued,856,MOULDING,,,,
FIFO,18,0,3024.613552840045,variant_15,0.0155555555555555,running,856,MOULDING,MOULDING_MACHINE_4,3029.7514912187644,,
FIFO,18,0,3024.91095470094,variant_18,0.0155555555555555,gateway,837,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3024.91095470094,variant_18,0.0155555555555555,COMPLETE,837,END,,,61.30424365457248,
FIFO,18,0,3025.499646970109,variant_7,0.0155555555555555,gateway,832,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3025.499646970109,variant_7,0.0155555555555555,COMPLETE,832,END,,,76.58840785757548,
FIFO,18,0,3026.5700611920583,variant_3,0.0155555555555555,gateway,853,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3026.5700611920583,variant_3,0.0155555555555555,queued,853,ASSEMBLY_2,,,,
FIFO,18,0,3026.6328762832363,variant_14,0.0155555555555555,gateway,840,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3026.6328762832363,variant_14,0.0155555555555555,queued,840,SORTING,,,,
FIFO,18,0,3026.6328762832363,variant_14,0.0155555555555555,running,840,SORTING,SORTING_ROBOT,3026.6721439921816,,
FIFO,18,0,3026.6328762832363,variant_1,0.0155555555555555,running,841,ASSEMBLY_2,ASSEMBLY2_LINE_2,3030.904352095595,,
FIFO,18,0,3026.6721439921816,variant_14,0.0155555555555555,gateway,840,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3026.6721439921816,variant_14,0.0155555555555555,queued,840,PACKAGING,,,,
FIFO,18,0,3026.6721439921816,variant_14,0.0155555555555555,running,840,PACKAGING,PACKAGING_LINE_3,3030.1965390195264,,
FIFO,18,0,3027.387881443281,variant_13,0.0155555555555555,START,857,START,,,,{}
FIFO,18,0,3027.387881443281,variant_13,0.0155555555555555,queued,857,MOULDING,,,,
FIFO,18,0,3027.387881443281,variant_13,0.0155555555555555,running,857,MOULDING,MOULDING_MACHINE_1,3029.813437762826,,
FIFO,18,0,3029.44310985774,variant_6,0.0155555555555555,gateway,855,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3029.44310985774,variant_6,0.0155555555555555,queued,855,ASSEMBLY_1,,,,
FIFO,18,0,3029.44310985774,variant_6,0.0155555555555555,running,855,ASSEMBLY_1,LINE_1_ASSEMBLY1,3029.706968992992,,
FIFO,18,0,3029.706968992992,variant_6,0.0155555555555555,gateway,855,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3029.706968992992,variant_6,0.0155555555555555,queued,855,ASSEMBLY_2,,,,
FIFO,18,0,3029.7514912187644,variant_15,0.0155555555555555,gateway,856,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3029.7514912187644,variant_15,0.0155555555555555,queued,856,ASSEMBLY_1,,,,
FIFO,18,0,3029.7514912187644,variant_15,0.0155555555555555,running,856,ASSEMBLY_1,LINE_3_ASSEMBLY1,3034.098461604786,,
FIFO,18,0,3029.813437762826,variant_13,0.0155555555555555,gateway,857,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3029.813437762826,variant_13,0.0155555555555555,queued,857,ASSEMBLY_1,,,,
FIFO,18,0,3029.813437762826,variant_13,0.0155555555555555,running,857,ASSEMBLY_1,LINE_2_ASSEMBLY1,3033.508779321962,,
FIFO,18,0,3030.1965390195264,variant_14,0.0155555555555555,gateway,840,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3030.1965390195264,variant_14,0.0155555555555555,COMPLETE,840,END,,,57.62925649423687,
FIFO,18,0,3030.5405842522264,variant_1,0.0155555555555555,START,858,START,,,,{}
FIFO,18,0,3030.5405842522264,variant_1,0.0155555555555555,queued,858,MOULDING,,,,
FIFO,18,0,3030.5405842522264,variant_1,0.0155555555555555,running,858,MOULDING,MOULDING_MACHINE_2,3033.155123765151,,
FIFO,18,0,3030.74662471125,variant_16,0.0155555555555555,gateway,851,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3030.74662471125,variant_16,0.0155555555555555,queued,851,ASSEMBLY_2,,,,
FIFO,18,0,3030.904352095595,variant_14,0.0155555555555555,running,839,ASSEMBLY_2,ASSEMBLY2_LINE_2,3032.399410222504,,
FIFO,18,0,3030.904352095595,variant_1,0.0155555555555555,gateway,841,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3030.904352095595,variant_1,0.0155555555555555,queued,841,ASSEMBLY_2,,,,
FIFO,18,0,3031.209455728196,variant_12,0.0155555555555555,gateway,821,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3031.209455728196,variant_12,0.0155555555555555,COMPLETE,821,END,,,110.54788283185736,
FIFO,18,0,3032.399410222504,variant_4,0.0155555555555555,running,838,ASSEMBLY_2,ASSEMBLY2_LINE_2,3044.8242829162514,,
FIFO,18,0,3032.399410222504,variant_14,0.0155555555555555,gateway,839,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3032.399410222504,variant_14,0.0155555555555555,queued,839,SORTING,,,,
FIFO,18,0,3032.399410222504,variant_14,0.0155555555555555,running,839,SORTING,SORTING_ROBOT,3032.624791816547,,
FIFO,18,0,3032.4825945583634,variant_14,0.0155555555555555,START,859,START,,,,{}
FIFO,18,0,3032.4825945583634,variant_14,0.0155555555555555,queued,859,MOULDING,,,,
FIFO,18,0,3032.4825945583634,variant_14,0.0155555555555555,running,859,MOULDING,MOULDING_MACHINE_5,3032.8456408108204,,
FIFO,18,0,3032.624791816547,variant_14,0.0155555555555555,gateway,839,QC_AFTER_SORTING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3032.624791816547,variant_14,0.0155555555555555,queued,839,PACKAGING,,,,
FIFO,18,0,3032.624791816547,variant_14,0.0155555555555555,running,839,PACKAGING,PACKAGING_LINE_1,3032.9529551416936,,
FIFO,18,0,3032.8456408108204,variant_14,0.0155555555555555,gateway,859,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3032.8456408108204,variant_14,0.0155555555555555,queued,859,ASSEMBLY_1,,,,
FIFO,18,0,3032.8456408108204,variant_14,0.0155555555555555,running,859,ASSEMBLY_1,LINE_4_ASSEMBLY1,3033.9383200600428,,
FIFO,18,0,3032.9529551416936,variant_14,0.0155555555555555,gateway,839,QC_AFTER_PACKAGING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3032.9529551416936,variant_14,0.0155555555555555,COMPLETE,839,END,,,60.58006728074315,
FIFO,18,0,3033.155123765151,variant_1,0.0155555555555555,gateway,858,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3033.155123765151,variant_1,0.0155555555555555,queued,858,ASSEMBLY_1,,,,
FIFO,18,0,3033.155123765151,variant_1,0.0155555555555555,running,858,ASSEMBLY_1,LINE_1_ASSEMBLY1,3035.897389683168,,
FIFO,18,0,3033.508779321962,variant_13,0.0155555555555555,gateway,857,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_1'}
FIFO,18,0,3033.508779321962,variant_13,0.0155555555555555,queued,857,ASSEMBLY_2,,,,
FIFO,18,0,3033.9383200600428,variant_14,0.0155555555555555,gateway,859,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3033.9383200600428,variant_14,0.0155555555555555,queued,859,ASSEMBLY_2,,,,
FIFO,18,0,3034.098461604786,variant_15,0.0155555555555555,gateway,856,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3034.098461604786,variant_15,0.0155555555555555,queued,856,ASSEMBLY_2,,,,
FIFO,18,0,3035.897389683168,variant_1,0.0155555555555555,gateway,858,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_2'}
FIFO,18,0,3035.897389683168,variant_1,0.0155555555555555,queued,858,ASSEMBLY_2,,,,
FIFO,18,0,3036.6150394387296,variant_18,0.0155555555555555,START,860,START,,,,{}
FIFO,18,0,3036.6150394387296,variant_18,0.0155555555555555,queued,860,MOULDING,,,,
FIFO,18,0,3036.6150394387296,variant_18,0.0155555555555555,running,860,MOULDING,MOULDING_MACHINE_3,3040.1194985336497,,
FIFO,18,0,3040.1194985336497,variant_18,0.0155555555555555,gateway,860,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3040.1194985336497,variant_18,0.0155555555555555,queued,860,ASSEMBLY_1,,,,
FIFO,18,0,3040.1194985336497,variant_18,0.0155555555555555,running,860,ASSEMBLY_1,LINE_5_ASSEMBLY1,3041.051899472764,,
FIFO,18,0,3041.051899472764,variant_18,0.0155555555555555,gateway,860,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_3'}
FIFO,18,0,3041.051899472764,variant_18,0.0155555555555555,queued,860,ASSEMBLY_2,,,,
FIFO,18,0,3041.2368843141435,variant_18,0.0155555555555555,START,861,START,,,,{}
FIFO,18,0,3041.2368843141435,variant_18,0.0155555555555555,queued,861,MOULDING,,,,
FIFO,18,0,3041.2368843141435,variant_18,0.0155555555555555,running,861,MOULDING,MOULDING_MACHINE_4,3042.251441068527,,
FIFO,18,0,3042.251441068527,variant_18,0.0155555555555555,gateway,861,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3042.251441068527,variant_18,0.0155555555555555,queued,861,ASSEMBLY_1,,,,
FIFO,18,0,3042.251441068527,variant_18,0.0155555555555555,running,861,ASSEMBLY_1,LINE_2_ASSEMBLY1,3043.908532416116,,
FIFO,18,0,3042.943850321072,variant_5,0.0155555555555555,gateway,833,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_5'}
FIFO,18,0,3042.943850321072,variant_5,0.0155555555555555,queued,833,SORTING,,,,
FIFO,18,0,3042.943850321072,variant_5,0.0155555555555555,running,833,SORTING,SORTING_ROBOT,3046.2350720822424,,
FIFO,18,0,3042.943850321072,variant_2,0.0155555555555555,running,842,ASSEMBLY_2,ASSEMBLY2_LINE_1,3052.8276518146213,,
FIFO,18,0,3043.908532416116,variant_18,0.0155555555555555,gateway,861,QC_AFTER_ASSEMBLY1,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3043.908532416116,variant_18,0.0155555555555555,queued,861,ASSEMBLY_2,,,,
FIFO,18,0,3044.0522861645045,variant_1,0.0155555555555555,START,862,START,,,,{}
FIFO,18,0,3044.0522861645045,variant_1,0.0155555555555555,queued,862,MOULDING,,,,
FIFO,18,0,3044.0522861645045,variant_1,0.0155555555555555,running,862,MOULDING,MOULDING_MACHINE_1,3062.7104335278887,,
FIFO,18,0,3044.8242829162514,variant_4,0.0155555555555555,gateway,838,QC_AFTER_ASSEMBLY2,,,,{'moulding_lane': 'ASSEMBLY_1_4'}
FIFO,18,0,3044.8242829162514,variant_4,0.0155555555555555,queued,838,SORTING,,,,
FIFO,18,0,3044.8242829162514,variant_7,0.0155555555555555,running,849,ASSEMBLY_2,ASSEMBLY2_LINE_2,3062.308034338604,,
