case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1422;MOULDING;MOULDING_MACHINE_5;5112.461870290169;2.4840644589321528;0.0;0.0;1;1;220.44709156859608;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1423;MOULDING;MOULDING_MACHINE_1;5116.224729282813;4.295763108141728;0.0;0.0;1;2;159.27397627480332;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1423;ASSEMBLY_1;LINE_1_ASSEMBLY1;5117.012352815915;0.7876235331013959;0.7876235331013959;0.7876235331013959;2;2;158.48635274170192;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1425;MOULDING;MOULDING_MACHINE_3;5120.517849436946;2.9375863647992446;0.0;0.0;1;3;167.69712864191115;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1426;MOULDING;MOULDING_MACHINE_2;5126.720618914181;2.886575282256672;0.0;0.0;1;4;152.52171052054018;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1427;MOULDING;MOULDING_MACHINE_5;5128.4990548139685;4.0641439860064565;0.0;0.0;1;5;186.16305818258843;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1426;ASSEMBLY_1;LINE_3_ASSEMBLY1;5134.434288731587;7.7136698174062985;7.7136698174062985;7.7136698174062985;2;5;144.80804070313388;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1429;MOULDING;MOULDING_MACHINE_3;5135.445548350476;6.1980374608301645;0.0;0.0;1;6;168.44558861817768;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1425;ASSEMBLY_1;LINE_4_ASSEMBLY1;5135.5526544936965;4.5319850243286055;15.034805056750884;15.034805056750884;2;6;152.66232358516027;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1424;MOULDING;MOULDING_MACHINE_4;5138.164103553773;22.745252454378715;0.0;0.0;1;7;146.13705963106622;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1431;MOULDING;MOULDING_MACHINE_5;5139.653898696013;0.017712288151415123;0.0;0.0;1;8;145.58290836299875;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1433;MOULDING;MOULDING_MACHINE_4;5142.49374907937;1.8949514525911582;0.0;0.0;1;9;150.86650069716507;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1424;ASSEMBLY_1;LINE_3_ASSEMBLY1;5142.776118094041;4.61201454026741;4.61201454026741;4.61201454026741;2;9;141.5250450907988;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1430;MOULDING;MOULDING_MACHINE_2;5143.326423950072;6.130145786075445;0.0;0.0;1;10;176.65268240461864;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1431;ASSEMBLY_1;LINE_3_ASSEMBLY1;5144.165806961829;1.3896888677882089;4.511908265815691;4.511908265815691;2;10;141.07100009718306;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1434;MOULDING;MOULDING_MACHINE_5;5144.515606392566;1.8571726301815943;0.0;0.0;1;11;151.49870211537836;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1432;MOULDING;MOULDING_MACHINE_3;5145.285025988718;4.7717654720963765;0.0;0.0;1;12;158.84609043001;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1428;MOULDING;MOULDING_MACHINE_1;5147.436525271228;22.93821844906597;0.0;0.0;1;13;144.75038810478236;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
