case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1403;MOULDING;MOULDING_MACHINE_1;5102.987358259522;0.008021860759981791;0.0;0.0;1;1;37.75516230776793;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1401;MOULDING;MOULDING_MACHINE_4;5102.9879089393;2.543863910374057;0.0;0.0;1;2;26.050592354896253;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1402;MOULDING;MOULDING_MACHINE_3;5103.037155520736;1.9397705366127411;0.0;0.0;1;3;89.97575639772367;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1401;ASSEMBLY_1;LINE_4_ASSEMBLY1;5104.029457478901;1.0415485396015356;1.0415485396015356;1.0415485396015356;2;3;25.009043815294717;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1404;MOULDING;MOULDING_MACHINE_5;5104.632404225004;0.17172128061883996;0.0;0.0;1;4;47.260751014028756;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
1406;MOULDING;MOULDING_MACHINE_4;5109.233628697165;0.19495917628864845;0.0;0.0;1;5;47.06576985394349;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1403;ASSEMBLY_1;LINE_1_ASSEMBLY1;5109.673397582589;6.686039323067234;6.686039323067234;6.686039323067234;2;5;31.069122984700698;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1405;MOULDING;MOULDING_MACHINE_1;5110.147094287684;1.4671498827319738;0.0;0.0;1;6;74.65325843587652;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1401;ASSEMBLY_2;ASSEMBLY2_LINE_2;5110.6221071264445;5.5761330578216075;6.592649647543112;7.634198187144648;3;6;18.416394167751605;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1407;MOULDING;MOULDING_MACHINE_3;5111.491768580801;1.648485634136705;0.0;0.0;1;7;44.90219544033425;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1406;ASSEMBLY_1;LINE_2_ASSEMBLY1;5113.085624005995;2.594149799640036;3.851995308829828;3.851995308829828;2;7;43.213774545113665;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1404;ASSEMBLY_1;LINE_1_ASSEMBLY1;5113.341189996911;3.667792414322321;8.70878577190706;8.70878577190706;2;7;38.551965242121696;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
1407;ASSEMBLY_1;LINE_1_ASSEMBLY1;5114.693805189409;1.3526151924979786;3.2020366086080685;3.2020366086080685;2;7;41.700158831726185;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1403;ASSEMBLY_2;ASSEMBLY2_LINE_1;5115.34271895334;5.669321370751277;5.669321370751277;12.355360693818511;3;7;25.39980161394942;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1406;ASSEMBLY_2;ASSEMBLY2_LINE_2;5119.593910217887;1.4936462396663046;6.508286211892482;10.36028152072231;3;7;36.70548833322118;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1408;MOULDING;MOULDING_MACHINE_5;5123.659050330893;12.38415137013908;0.0;0.0;1;8;43.244269530146994;experiment;FIFO;0.28;0;variant_3;hybrid30;mild_all
1410;MOULDING;MOULDING_MACHINE_4;5126.63222655358;5.4191357026265905;0.0;0.0;1;9;51.248004491617394;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1401;SORTING;SORTING_ROBOT_1;5128.5522549344405;2.2937134677868016;17.930147807996036;25.564345995140684;4;9;0.48624635975556885;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1404;ASSEMBLY_2;ASSEMBLY2_LINE_2;5128.833309889224;9.239399671337196;15.492119892312985;24.200905664220045;3;9;23.05984534980871;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
1401;PACKAGING;PACKAGING_LINE_2;5129.038501294196;0.48624635975556885;0.48624635975556885;26.050592354896253;5;8;0.0;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
1409;MOULDING;MOULDING_MACHINE_2;5129.785417309227;11.633318732207954;0.0;0.0;1;9;57.17638340295434;experiment;FIFO;0.28;0;variant_4;hybrid30;mild_all
