case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1426;MOULDING;MOULDING_MACHINE_1;5108.673091913412;2.7308402649523487;0.0;0.0;1;1;90.41186560690858;experiment;FIFO;0.28;0;variant_5;pooled;identical
1427;MOULDING;MOULDING_MACHINE_4;5110.58241500594;0.3625190379243577;0.0;0.0;1;2;100.34354373742735;experiment;FIFO;0.28;0;variant_5;pooled;identical
1427;ASSEMBLY_1;LINE_ASSEMBLY1_1;5112.697334392057;2.1149193861174354;2.1149193861174354;2.1149193861174354;2;2;98.22862435130992;experiment;FIFO;0.28;0;variant_5;pooled;identical
1426;ASSEMBLY_1;LINE_ASSEMBLY1_3;5112.936265207647;4.263173294235457;4.263173294235457;4.263173294235457;2;2;86.14869231267312;experiment;FIFO;0.28;0;variant_5;pooled;identical
1428;MOULDING;MOULDING_MACHINE_5;5115.476204842712;0.8397405341183912;0.0;0.0;1;3;99.11839116685496;experiment;FIFO;0.28;0;variant_6;pooled;identical
1429;MOULDING;MOULDING_MACHINE_3;5117.019519776623;2.007592243901854;0.0;0.0;1;4;82.06934410017584;experiment;FIFO;0.28;0;variant_3;pooled;identical
1429;ASSEMBLY_1;LINE_ASSEMBLY1_2;5117.675646452224;0.6561266756007171;0.6561266756007171;0.6561266756007171;2;4;81.41321742457512;experiment;FIFO;0.28;0;variant_3;pooled;identical
1431;MOULDING;MOULDING_MACHINE_1;5118.119755029405;2.043051824358372;0.0;0.0;1;5;92.43066679967524;experiment;FIFO;0.28;0;variant_2;pooled;identical
1432;MOULDING;MOULDING_MACHINE_4;5119.277933750469;1.9609098979235569;0.0;0.0;1;6;89.62396001571688;experiment;FIFO;0.28;0;variant_6;pooled;identical
1431;ASSEMBLY_1;LINE_ASSEMBLY1_4;5119.45102047286;1.3312654434557771;1.3312654434557771;1.3312654434557771;2;6;91.09940135621946;experiment;FIFO;0.28;0;variant_2;pooled;identical
1430;MOULDING;MOULDING_MACHINE_2;5121.157621780016;5.87157360128549;0.0;0.0;1;7;105.95542264084452;experiment;FIFO;0.28;0;variant_2;pooled;identical
1434;MOULDING;MOULDING_MACHINE_3;5121.793467666756;0.013320245359864202;0.0;0.0;1;8;137.83233308646868;experiment;FIFO;0.28;0;variant_3;pooled;identical
1435;MOULDING;MOULDING_MACHINE_1;5122.582815724258;0.7551183051255066;0.0;0.0;1;9;82.60835875613884;experiment;FIFO;0.28;0;variant_4;pooled;identical
1433;MOULDING;MOULDING_MACHINE_5;5123.072642972321;1.832513104561258;0.0;0.0;1;10;81.95821351759969;experiment;FIFO;0.28;0;variant_3;pooled;identical
1435;ASSEMBLY_1;LINE_ASSEMBLY1_4;5123.122515204578;0.5396994803204507;0.5396994803204507;0.5396994803204507;2;10;82.06865927581839;experiment;FIFO;0.28;0;variant_4;pooled;identical
1432;ASSEMBLY_1;LINE_ASSEMBLY1_1;5123.5207122238735;4.242778473404542;4.242778473404542;4.242778473404542;2;10;85.38118154231233;experiment;FIFO;0.28;0;variant_6;pooled;identical
1433;ASSEMBLY_1;LINE_ASSEMBLY1_4;5123.602685752714;0.4801705481359022;0.5300427803931598;0.5300427803931598;2;10;81.42817073720653;experiment;FIFO;0.28;0;variant_3;pooled;identical
1434;ASSEMBLY_1;LINE_ASSEMBLY1_2;5123.900969971086;2.1075023043295005;2.1075023043295005;2.1075023043295005;2;10;135.72483078213918;experiment;FIFO;0.28;0;variant_3;pooled;identical
1428;ASSEMBLY_1;LINE_ASSEMBLY1_5;5125.296135206627;9.819930363914864;9.819930363914864;9.819930363914864;2;10;89.2984608029401;experiment;FIFO;0.28;0;variant_6;pooled;identical
1430;ASSEMBLY_1;LINE_ASSEMBLY1_3;5127.754233093413;6.596611313397261;6.596611313397261;6.596611313397261;2;10;99.35881132744726;experiment;FIFO;0.28;0;variant_2;pooled;identical
1437;MOULDING;MOULDING_MACHINE_2;5128.693513546798;4.561948473282428;0.0;0.0;1;11;103.73739753708105;experiment;FIFO;0.28;0;variant_5;pooled;identical
1438;MOULDING;MOULDING_MACHINE_3;5129.447402761017;4.535012187679058;0.0;0.0;1;12;80.45290561350248;experiment;FIFO;0.28;0;variant_2;pooled;identical
1436;MOULDING;MOULDING_MACHINE_4;5131.774856834203;7.896234167112198;0.0;0.0;1;13;89.04077387481357;experiment;FIFO;0.28;0;variant_3;pooled;identical
1426;ASSEMBLY_2;ASSEMBLY2_LINE_1;5131.961356174405;0.5636513575018398;19.0250909667584;23.288264260993856;3;13;67.12360134591472;experiment;FIFO;0.28;0;variant_5;pooled;identical
1438;ASSEMBLY_1;LINE_ASSEMBLY1_4;5133.385439591506;3.9380368304891817;3.9380368304891817;3.9380368304891817;2;13;76.5148687830133;experiment;FIFO;0.28;0;variant_2;pooled;identical
1439;MOULDING;MOULDING_MACHINE_1;5133.441783361576;6.132192714721896;0.0;0.0;1;14;100.21578557343764;experiment;FIFO;0.28;0;variant_6;pooled;identical
1439;ASSEMBLY_1;LINE_ASSEMBLY1_5;5133.93413960109;0.49235623951335583;0.49235623951335583;0.49235623951335583;2;14;99.72342933392429;experiment;FIFO;0.28;0;variant_6;pooled;identical
1429;ASSEMBLY_2;ASSEMBLY2_LINE_1;5134.142892604546;2.1815364301410227;16.467246152322332;17.12337282792305;3;14;64.94597127225279;experiment;FIFO;0.28;0;variant_3;pooled;identical
1431;ASSEMBLY_2;ASSEMBLY2_LINE_1;5134.421893039929;0.2790004353828408;14.97087256706891;16.302138010524686;3;14;76.12852878915055;experiment;FIFO;0.28;0;variant_2;pooled;identical
1435;ASSEMBLY_2;ASSEMBLY2_LINE_1;5135.143869238482;0.721976198552511;12.021354033903663;12.561053514224113;3;14;70.04730524191473;experiment;FIFO;0.28;0;variant_4;pooled;identical
1441;MOULDING;MOULDING_MACHINE_2;5138.888993885234;3.8703911403363236;0.0;0.0;1;15;101.58156891932322;experiment;FIFO;0.28;0;variant_5;pooled;identical
1427;ASSEMBLY_2;ASSEMBLY2_LINE_2;5139.039305637581;8.681373112572146;26.341971245523382;28.456890631640817;3;15;71.88665310578654;experiment;FIFO;0.28;0;variant_5;pooled;identical
1440;MOULDING;MOULDING_MACHINE_5;5139.887886231561;7.110868440318882;0.0;0.0;1;16;81.98679219198675;experiment;FIFO;0.28;0;variant_6;pooled;identical
1436;ASSEMBLY_1;LINE_ASSEMBLY1_2;5141.358158175237;9.583301341033803;9.583301341033803;9.583301341033803;2;16;79.45747253377976;experiment;FIFO;0.28;0;variant_3;pooled;identical
1433;ASSEMBLY_2;ASSEMBLY2_LINE_2;5141.614400977911;2.5750953403303356;18.011715225196895;18.541758005590054;3;16;63.416455512009634;experiment;FIFO;0.28;0;variant_3;pooled;identical
1443;MOULDING;MOULDING_MACHINE_4;5141.77540793301;0.7814090209640199;0.0;0.0;1;17;127.10962794814895;experiment;FIFO;0.28;0;variant_6;pooled;identical
1443;ASSEMBLY_1;LINE_ASSEMBLY1_5;5141.989592437537;0.21418450452711113;0.21418450452711113;0.21418450452711113;2;17;126.89544344362184;experiment;FIFO;0.28;0;variant_6;pooled;identical
1434;ASSEMBLY_2;ASSEMBLY2_LINE_2;5142.01291554152;0.39851456360884185;18.111945570433818;20.21944787476332;3;17;117.61288521170536;experiment;FIFO;0.28;0;variant_3;pooled;identical
1428;ASSEMBLY_2;ASSEMBLY2_LINE_2;5142.819991654869;0.807076113349467;17.52385644824244;27.343786812157305;3;17;71.77460435469766;experiment;FIFO;0.28;0;variant_6;pooled;identical
1432;ASSEMBLY_2;ASSEMBLY2_LINE_1;5142.9138361077685;7.769966869286691;19.393123883894987;23.63590235729953;3;17;65.98805765841735;experiment;FIFO;0.28;0;variant_6;pooled;identical
1442;MOULDING;MOULDING_MACHINE_3;5143.22710576663;3.388516669489036;0.0;0.0;1;18;107.23720086575122;experiment;FIFO;0.28;0;variant_1;pooled;identical
1438;ASSEMBLY_2;ASSEMBLY2_LINE_1;5144.053765940535;1.1399298327669385;10.668326349029485;14.606363179518667;3;18;65.84654243398381;experiment;FIFO;0.28;0;variant_2;pooled;identical
1445;MOULDING;MOULDING_MACHINE_2;5144.205177616384;0.7215646384729553;0.0;0.0;1;19;80.80892449555358;experiment;FIFO;0.28;0;variant_5;pooled;identical
1445;ASSEMBLY_1;LINE_ASSEMBLY1_5;5144.731331464409;0.5261538480244781;0.5261538480244781;0.5261538480244781;2;19;80.2827706475291;experiment;FIFO;0.28;0;variant_5;pooled;identical
1440;ASSEMBLY_1;LINE_ASSEMBLY1_4;5145.548913879894;5.661027648332492;5.661027648332492;5.661027648332492;2;19;76.32576454365426;experiment;FIFO;0.28;0;variant_6;pooled;identical
1446;MOULDING;MOULDING_MACHINE_5;5147.4952215370895;0.9091456661062693;0.0;0.0;1;20;91.91296886417877;experiment;FIFO;0.28;0;variant_6;pooled;identical
1430;ASSEMBLY_2;ASSEMBLY2_LINE_2;5148.3770219305625;5.557030275693251;20.62278883714953;27.21940015054679;3;20;78.73602249029773;experiment;FIFO;0.28;0;variant_2;pooled;identical
1436;ASSEMBLY_2;ASSEMBLY2_LINE_2;5148.813662897695;0.43664096713291656;7.4555047224585;17.038806063492302;3;20;72.00196781132126;experiment;FIFO;0.28;0;variant_3;pooled;identical
1446;ASSEMBLY_1;LINE_ASSEMBLY1_5;5150.853929057743;3.3587075206532973;3.3587075206532973;3.3587075206532973;2;20;88.55426134352547;experiment;FIFO;0.28;0;variant_6;pooled;identical
1443;ASSEMBLY_2;ASSEMBLY2_LINE_2;5151.0091786726825;2.1955157749871432;9.019586235145653;9.233770739672764;3;20;117.87585720847619;experiment;FIFO;0.28;0;variant_6;pooled;identical
1437;ASSEMBLY_1;LINE_ASSEMBLY1_1;5152.48831247369;23.794798926891417;23.794798926891417;23.794798926891417;2;20;79.94259861018963;experiment;FIFO;0.28;0;variant_5;pooled;identical
1445;ASSEMBLY_2;ASSEMBLY2_LINE_2;5153.196688278152;2.187509605469131;8.465356813742801;8.991510661767279;3;20;71.8174138337863;experiment;FIFO;0.28;0;variant_5;pooled;identical
1447;MOULDING;MOULDING_MACHINE_4;5153.462690281642;4.30169603039667;0.0;0.0;1;21;90.3657602065723;experiment;FIFO;0.28;0;variant_5;pooled;identical
1440;ASSEMBLY_2;ASSEMBLY2_LINE_2;5154.335866566852;1.13917828870035;8.786952686958102;14.447980335290595;3;21;67.53881185669616;experiment;FIFO;0.28;0;variant_6;pooled;identical
1439;ASSEMBLY_2;ASSEMBLY2_LINE_1;5155.647164575845;11.593398635309313;21.71302497475517;22.205381214268527;3;21;78.01040435916912;experiment;FIFO;0.28;0;variant_6;pooled;identical
1437;ASSEMBLY_2;ASSEMBLY2_LINE_1;5155.739202533189;0.0920379573444734;3.2508900594993975;27.045688986390815;3;21;76.69170855069024;experiment;FIFO;0.28;0;variant_5;pooled;identical
1447;ASSEMBLY_1;LINE_ASSEMBLY1_4;5156.550530317965;3.0878400363235414;3.0878400363235414;3.0878400363235414;2;21;87.27792017024876;experiment;FIFO;0.28;0;variant_5;pooled;identical
1441;ASSEMBLY_1;LINE_ASSEMBLY1_3;5159.2848471353445;20.39585325011012;20.39585325011012;20.39585325011012;2;21;81.1857156692131;experiment;FIFO;0.28;0;variant_5;pooled;identical
1447;ASSEMBLY_2;ASSEMBLY2_LINE_1;5159.314251476551;2.7637211585861223;2.7637211585861223;5.851561194909664;3;21;84.51419901166264;experiment;FIFO;0.28;0;variant_5;pooled;identical
