case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1414;MOULDING;MOULDING_MACHINE_4;5108.326885975394;0.6389040135363757;0.0;0.0;1;1;47.52627418575685;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1414;ASSEMBLY_1;LINE_1_ASSEMBLY1;5109.495959161596;1.1690731862017856;1.1690731862017856;1.1690731862017856;2;1;46.35720099955506;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1415;MOULDING;MOULDING_MACHINE_5;5113.171235541861;1.1901891853322013;0.0;0.0;1;2;50.792903976173875;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1415;ASSEMBLY_1;LINE_5_ASSEMBLY1;5113.323280699195;0.15204515733330481;0.15204515733330481;0.15204515733330481;2;2;50.64085881884057;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1414;ASSEMBLY_2;ASSEMBLY2_LINE_2;5113.628115187443;3.3643121699551557;4.132156025846598;5.3012292120483835;3;2;42.225044973708464;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1416;MOULDING;MOULDING_MACHINE_3;5114.018269128087;0.763206534332312;0.0;0.0;1;3;57.73040261321603;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1413;MOULDING;MOULDING_MACHINE_1;5114.508594611211;11.890652903816772;0.0;0.0;1;4;45.10889447209502;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1417;MOULDING;MOULDING_MACHINE_1;5115.114130010345;0.605535399134169;0.0;0.0;1;5;44.79683570572797;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1413;ASSEMBLY_1;LINE_5_ASSEMBLY1;5116.9856568751575;2.477062263946209;2.477062263946209;2.477062263946209;2;5;42.63183220814881;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1413;ASSEMBLY_2;ASSEMBLY2_LINE_2;5119.755600225262;2.769943350104768;2.769943350104768;5.247005614050977;3;5;39.86188885804404;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1418;MOULDING;MOULDING_MACHINE_4;5119.894801895412;0.9993527314582025;0.0;0.0;1;6;54.59511061780813;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1417;ASSEMBLY_1;LINE_1_ASSEMBLY1;5122.820895726277;7.706765715931397;7.706765715931397;7.706765715931397;2;6;37.090069989796575;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1415;ASSEMBLY_2;ASSEMBLY2_LINE_1;5123.214984098245;9.89170339905013;9.89170339905013;10.043748556383434;3;6;40.74915541979044;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1417;ASSEMBLY_2;ASSEMBLY2_LINE_2;5123.400810301817;0.5799145755399877;0.5799145755399877;8.286680291471384;3;6;36.51015541425659;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1416;ASSEMBLY_1;LINE_3_ASSEMBLY1;5129.268185188851;15.249916060764008;15.249916060764008;15.249916060764008;2;6;42.48048655245202;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1419;MOULDING;MOULDING_MACHINE_2;5130.403830180674;2.1127464559576765;0.0;0.0;1;7;33.90936053814221;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1420;MOULDING;MOULDING_MACHINE_5;5131.514610449672;2.7457981492325416;0.0;0.0;1;8;47.74465831112866;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1419;ASSEMBLY_1;LINE_1_ASSEMBLY1;5132.160870953362;1.7570407726880148;1.7570407726880148;1.7570407726880148;2;8;32.152319765454195;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1419;ASSEMBLY_2;ASSEMBLY2_LINE_1;5133.057857077182;0.8969861238201702;0.8969861238201702;2.654026896508185;3;8;31.255333641634024;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1422;MOULDING;MOULDING_MACHINE_2;5134.4490927269;2.0086495046662094;0.0;0.0;1;9;60.766389464830354;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1416;ASSEMBLY_2;ASSEMBLY2_LINE_2;5137.874207561846;8.60602237299463;8.60602237299463;23.855938433758638;3;9;33.87446417945739;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1418;ASSEMBLY_1;LINE_3_ASSEMBLY1;5138.030109109904;8.761923921052585;18.13530721449206;18.13530721449206;2;9;36.45980340331607;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1420;ASSEMBLY_1;LINE_3_ASSEMBLY1;5138.156808577684;0.12669946778078156;6.642198128012751;6.642198128012751;2;9;41.10246018311591;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1418;ASSEMBLY_2;ASSEMBLY2_LINE_2;5139.132485158362;1.1023760484586091;1.1023760484586091;19.237683262950668;3;9;35.357427354857464;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1421;MOULDING;MOULDING_MACHINE_5;5142.38425111138;10.869640661708218;0.0;0.0;1;10;75.37322772300286;experiment;FIFO;0.28;0;variant_1;dedicated;mild_all
1423;MOULDING;MOULDING_MACHINE_5;5144.818789608495;1.1275417130837013;0.0;0.0;1;11;51.73976817422499;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1424;MOULDING;MOULDING_MACHINE_3;5144.875379006481;0.4215753816461074;0.0;0.0;1;12;48.49736564239629;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1425;MOULDING;MOULDING_MACHINE_5;5147.965103348786;3.146313740291589;0.0;0.0;1;13;40.85558852881422;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1425;ASSEMBLY_1;LINE_5_ASSEMBLY1;5148.08832220708;0.12321885829351231;0.12321885829351231;0.12321885829351231;2;13;40.73236967052071;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1424;ASSEMBLY_1;LINE_4_ASSEMBLY1;5148.62156310482;3.7461840983387447;3.7461840983387447;3.7461840983387447;2;13;44.751181544057545;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1423;MOULDING;MOULDING_MACHINE_5;5151.693949339725;3.72884599093868;6.875159731230269;6.875159731230269;2;13;44.86460844299472;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1420;ASSEMBLY_2;ASSEMBLY2_LINE_2;5152.619774629704;13.487289471341683;14.46296605201951;21.10516418003226;3;13;26.6394941310964;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1425;ASSEMBLY_2;ASSEMBLY2_LINE_2;5153.098353085268;0.4785784555642749;5.010030878188445;5.133249736481957;3;13;35.722338792332266;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1414;SORTING;SORTING_ROBOT_1;5153.32455779762;0.36002316881331353;39.696442610177655;44.99767182222604;4;13;2.5286023635308084;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1426;MOULDING;MOULDING_MACHINE_3;5154.963841253729;3.981219567520384;0.0;0.0;1;14;40.89183781864358;experiment;FIFO;0.28;0;variant_1;dedicated;mild_all
1423;ASSEMBLY_1;LINE_4_ASSEMBLY1;5155.748768342117;4.054819002391923;4.054819002391923;10.929978733622193;3;14;40.8097894406028;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1414;PACKAGING;PACKAGING_LINE_1;5155.853160161151;2.1671421942228335;2.5286023635308084;47.52627418575685;5;13;0.0;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1413;SORTING;SORTING_ROBOT_1;5155.94889659502;2.6243387974000143;36.19329636975817;41.44030198380915;4;13;3.668592488285867;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1424;ASSEMBLY_2;ASSEMBLY2_LINE_1;5156.4096625971215;7.788099492301626;7.788099492301626;11.53428359064037;3;13;36.96308205175592;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1426;ASSEMBLY_1;LINE_5_ASSEMBLY1;5157.575657152628;2.6118158988992946;2.6118158988992946;2.6118158988992946;2;13;38.280021919744286;experiment;FIFO;0.28;0;variant_1;dedicated;mild_all
1415;SORTING;SORTING_ROBOT_1;5158.136959656682;2.1880630616615235;34.921975558437225;44.96572411482066;4;13;5.8271798613532155;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1417;SORTING;SORTING_ROBOT_1;5158.534752023027;0.39779236634512927;35.13394172121025;43.42062201268163;4;13;1.3762136930463384;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1422;ASSEMBLY_1;LINE_2_ASSEMBLY1;5159.208123968638;10.66951891726967;24.75903124173783;24.75903124173783;2;13;36.007358223092524;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1427;MOULDING;MOULDING_MACHINE_3;5159.274834304606;1.527099501495286;0.0;0.0;1;14;49.215670451680126;experiment;FIFO;0.28;0;variant_1;dedicated;mild_all
1422;ASSEMBLY_2;ASSEMBLY2_LINE_1;5159.487799551535;0.27967558289765293;0.27967558289765293;25.038706824635483;3;14;35.72768264019487;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1413;PACKAGING;PACKAGING_LINE_3;5159.617489083306;3.668592488285867;3.668592488285867;45.10889447209502;5;13;0.0;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1417;PACKAGING;PACKAGING_LINE_1;5159.910965716073;1.3762136930463384;1.3762136930463384;44.79683570572797;5;12;0.0;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1419;SORTING;SORTING_ROBOT_1;5160.722864243635;1.3306275949598785;27.665007166452597;30.31903406296078;4;12;3.5903264751814277;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1415;PACKAGING;PACKAGING_LINE_3;5163.964139518035;4.346650434728872;5.8271798613532155;50.792903976173875;5;11;0.0;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1419;PACKAGING;PACKAGING_LINE_1;5164.313190718816;1.2802121544100373;3.5903264751814277;33.90936053814221;5;10;0.0;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1428;MOULDING;MOULDING_MACHINE_3;5166.284170378253;6.717766431415839;0.0;0.0;1;11;29.710514771691123;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1416;SORTING;SORTING_ROBOT_1;5166.950315108855;6.227450865219907;29.076107547009087;52.932045980767725;4;11;4.798356632448304;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1431;MOULDING;MOULDING_MACHINE_2;5167.304031388741;0.37570139512718015;0.0;0.0;1;12;54.691406605581506;experiment;FIFO;0.28;0;variant_4;dedicated;mild_all
1429;MOULDING;MOULDING_MACHINE_3;5167.829972192018;1.545801813765138;0.0;0.0;1;13;45.97337467217767;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1429;MOULDING;MOULDING_MACHINE_3;5167.910588782985;0.08061659096620133;0.08061659096620133;0.08061659096620133;2;13;45.89275808121147;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
