case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1459;MOULDING;MOULDING_MACHINE_4;5102.423320837537;0.42733808666343975;0.0;0.0;1;1;144.35988887603799;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1460;MOULDING;MOULDING_MACHINE_2;5106.633061101818;1.279844185033653;0.0;0.0;1;2;118.32701435360104;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1458;MOULDING;MOULDING_MACHINE_1;5109.697146784601;8.038802503559054;0.0;0.0;1;3;116.70847654721365;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1461;MOULDING;MOULDING_MACHINE_4;5122.435103033941;1.317207681061518;0.0;0.0;1;4;74.78468657511075;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1460;ASSEMBLY_1;LINE_4_ASSEMBLY1;5126.0452020268085;4.05211776012311;19.412140924990126;19.412140924990126;2;4;98.91487342861092;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1461;ASSEMBLY_1;LINE_2_ASSEMBLY1;5129.4847595315705;0.561748286699185;7.0496564976292575;7.0496564976292575;2;4;67.7350300774815;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1462;MOULDING;MOULDING_MACHINE_5;5133.850183759509;9.76700677320241;0.0;0.0;1;5;104.22942830190277;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1463;MOULDING;MOULDING_MACHINE_3;5135.786288810867;2.971738266621287;0.0;0.0;1;6;68.58303840772078;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1464;MOULDING;MOULDING_MACHINE_2;5137.377934803107;2.1576238792422373;0.0;0.0;1;7;118.01008946682032;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1463;ASSEMBLY_1;LINE_4_ASSEMBLY1;5139.09757129517;3.3112824843037743;3.3112824843037743;3.3112824843037743;2;7;65.271755923417;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1461;ASSEMBLY_2;ASSEMBLY2_LINE_2;5139.757338141193;3.547034999453899;10.272578609622542;17.3222351072518;3;7;57.462451467858955;experiment;FIFO;0.28;0;variant_4;hybrid30;strong_all
1463;ASSEMBLY_2;ASSEMBLY2_LINE_2;5144.405120283159;1.6865745646264259;5.307548987988412;8.618831472292186;3;7;59.96420693542859;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1458;ASSEMBLY_1;LINE_1_ASSEMBLY1;5145.360541557318;13.097687468435652;35.663394772717766;35.663394772717766;2;7;81.04508177449588;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1462;ASSEMBLY_1;LINE_1_ASSEMBLY1;5146.730860094541;1.3703185372223743;12.880676335032149;12.880676335032149;2;7;91.34875196687062;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1465;MOULDING;MOULDING_MACHINE_1;5148.315292967334;6.45951032301582;0.0;0.0;1;8;88.66472288040586;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1466;MOULDING;MOULDING_MACHINE_4;5151.219066970374;6.475484191694704;0.0;0.0;1;9;93.27271826092237;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1465;ASSEMBLY_1;LINE_3_ASSEMBLY1;5151.797052192837;3.481759225503083;3.481759225503083;3.481759225503083;2;9;85.18296365490278;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1459;ASSEMBLY_1;LINE_5_ASSEMBLY1;5152.721278571689;33.05439614760235;50.29795773415208;50.29795773415208;2;9;94.0619311418859;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1458;ASSEMBLY_2;ASSEMBLY2_LINE_2;5153.038062377107;7.677520819788697;7.677520819788697;43.34091559250646;3;9;73.36756095470719;experiment;FIFO;0.28;0;variant_3;hybrid30;strong_all
1460;ASSEMBLY_2;ASSEMBLY2_LINE_1;5154.336573735959;21.977364930110525;28.291371709150553;47.70351263414068;3;9;70.62350171946036;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1464;ASSEMBLY_1;LINE_4_ASSEMBLY1;5154.836520339711;15.738949044540277;17.458585536604005;17.458585536604005;2;9;100.55150393021631;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1462;ASSEMBLY_2;ASSEMBLY2_LINE_2;5156.294646993828;3.256584616720829;9.563786899287152;22.4444632343193;3;9;81.78496506758347;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1466;ASSEMBLY_1;LINE_5_ASSEMBLY1;5157.426173299558;4.704894727869032;6.207106329184171;6.207106329184171;2;9;87.0656119317382;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1465;ASSEMBLY_2;ASSEMBLY2_LINE_1;5158.036247852521;3.6996741165621643;6.239195659683901;9.720954885186984;3;9;78.94376799521888;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1459;ASSEMBLY_2;ASSEMBLY2_LINE_2;5158.702041040336;2.4073940465077612;5.98076246864639;56.27872020279847;3;9;88.08116867323952;experiment;FIFO;0.28;0;variant_5;hybrid30;strong_all
1466;ASSEMBLY_2;ASSEMBLY2_LINE_2;5158.867681930039;0.16564088970335433;1.4415086304807119;7.648614959664883;3;9;85.62410330125749;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1464;ASSEMBLY_2;ASSEMBLY2_LINE_1;5163.783706884297;5.7474590317760885;8.947186544586657;26.405772081190662;3;9;91.60431738562966;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1467;MOULDING;MOULDING_MACHINE_5;5163.9109178263325;16.943491897385684;0.0;0.0;1;10;87.73224903608116;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1470;MOULDING;MOULDING_MACHINE_1;5166.594054667215;0.18983989940079482;0.0;0.0;1;11;88.02130294655672;experiment;FIFO;0.28;0;variant_2;hybrid30;strong_all
1468;MOULDING;MOULDING_MACHINE_3;5167.764583772537;5.398367208010313;0.0;0.0;1;12;95.95156133018008;experiment;FIFO;0.28;0;variant_1;hybrid30;strong_all
1467;ASSEMBLY_1;LINE_5_ASSEMBLY1;5170.470834200772;6.559916374439126;6.559916374439126;6.559916374439126;2;12;81.17233266164203;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1469;MOULDING;MOULDING_MACHINE_2;5175.340729629505;9.181783268512845;0.0;0.0;1;13;99.17385090276275;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
1467;ASSEMBLY_2;ASSEMBLY2_LINE_2;5175.681383053656;5.210548852884131;5.210548852884131;11.770465227323257;3;13;75.9617838087579;experiment;FIFO;0.28;0;variant_6;hybrid30;strong_all
