case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1452;MOULDING;MOULDING_MACHINE_4;5107.721402204974;5.847080201128847;0.0;0.0;1;1;53.28651906997857;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1453;MOULDING;MOULDING_MACHINE_5;5108.183319793272;0.6638407378131888;0.0;0.0;1;2;62.24808928336461;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1452;ASSEMBLY_1;LINE_5_ASSEMBLY1;5109.026511131643;0.3850326690771908;1.3051089266691633;1.3051089266691633;2;2;51.981410143309404;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1452;ASSEMBLY_2;ASSEMBLY2_LINE_1;5110.235278055604;1.0284486072132495;1.2087669239608658;2.513875850630029;3;2;50.77264321934854;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1453;ASSEMBLY_1;LINE_4_ASSEMBLY1;5110.786669300503;2.6033495072306323;2.6033495072306323;2.6033495072306323;2;2;59.644739776133974;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1455;MOULDING;MOULDING_MACHINE_3;5118.45268799247;4.700069112592246;0.0;0.0;1;3;55.32224818713803;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1453;ASSEMBLY_2;ASSEMBLY2_LINE_2;5122.389944593637;11.603275293134175;11.603275293134175;14.206624800364807;3;3;48.0414644829998;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1455;ASSEMBLY_1;LINE_3_ASSEMBLY1;5126.142280810735;7.689592818265737;7.689592818265737;7.689592818265737;2;3;47.63265536887229;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1456;MOULDING;MOULDING_MACHINE_2;5130.341788723354;3.171095599142973;0.0;0.0;1;4;45.668954601032965;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1457;MOULDING;MOULDING_MACHINE_4;5135.10413826084;5.37377828132594;0.0;0.0;1;5;39.883810546423774;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1455;ASSEMBLY_2;ASSEMBLY2_LINE_1;5135.380103370665;9.237822559929555;9.237822559929555;16.927415378195292;3;5;38.39483280894274;experiment;FIFO;0.28;0;variant_6;hybrid30;identical
1457;ASSEMBLY_1;LINE_3_ASSEMBLY1;5136.4265133889785;1.3223751281384466;1.3223751281384466;1.3223751281384466;2;5;38.56143541828533;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1457;ASSEMBLY_2;ASSEMBLY2_LINE_2;5137.7359381866345;1.3094247976559927;1.3094247976559927;2.6317999257944393;3;5;37.252010620629335;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1456;ASSEMBLY_1;LINE_4_ASSEMBLY1;5138.537698733162;8.195910009808358;8.195910009808358;8.195910009808358;2;5;37.47304459122461;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1459;MOULDING;MOULDING_MACHINE_3;5140.531171121207;2.1982493353643804;0.0;0.0;1;6;36.089193633141804;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1458;MOULDING;MOULDING_MACHINE_5;5140.744766742462;10.33766824704071;0.0;0.0;1;7;50.182736433177524;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1456;ASSEMBLY_2;ASSEMBLY2_LINE_1;5142.315986018883;3.7782872857214898;3.7782872857214898;11.974197295529848;3;7;33.69475730550312;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1454;MOULDING;MOULDING_MACHINE_1;5145.354430954572;31.842096559187667;0.0;0.0;1;8;57.34790679300204;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1462;MOULDING;MOULDING_MACHINE_3;5146.819235850787;0.49764449789199716;0.0;0.0;1;9;75.17654220472195;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1460;MOULDING;MOULDING_MACHINE_2;5147.415405110228;7.077938039317814;0.0;0.0;1;10;34.583236870444125;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1459;ASSEMBLY_1;LINE_5_ASSEMBLY1;5148.119338616061;7.588167494854133;7.588167494854133;7.588167494854133;2;10;28.50102613828767;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1464;MOULDING;MOULDING_MACHINE_1;5149.442930261347;0.6848620349201155;0.0;0.0;1;11;32.95837115908489;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1459;ASSEMBLY_2;ASSEMBLY2_LINE_1;5149.729811597803;1.6104729817416228;1.6104729817416228;9.198640476595756;3;11;26.890553156546048;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1461;MOULDING;MOULDING_MACHINE_4;5149.810539234993;7.822979790345016;0.0;0.0;1;12;43.58390117561794;experiment;FIFO;0.28;0;variant_2;hybrid30;identical
1460;ASSEMBLY_1;LINE_1_ASSEMBLY1;5150.301583758204;2.8861786479765215;2.8861786479765215;2.8861786479765215;2;12;31.697058222467604;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1464;ASSEMBLY_1;LINE_3_ASSEMBLY1;5152.368861627954;2.925931366607074;2.925931366607074;2.925931366607074;2;12;30.032439792477817;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1463;MOULDING;MOULDING_MACHINE_5;5153.477280530867;6.6265241204173435;0.0;0.0;1;13;65.4858890775613;experiment;FIFO;0.28;0;variant_3;hybrid30;identical
1458;ASSEMBLY_1;LINE_2_ASSEMBLY1;5153.844433607447;12.354559226469064;13.09966686498501;13.09966686498501;2;13;37.08306956819251;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
1465;MOULDING;MOULDING_MACHINE_3;5154.736950329311;3.890561084206638;0.0;0.0;1;14;48.86763333322233;experiment;FIFO;0.28;0;variant_5;hybrid30;identical
1466;MOULDING;MOULDING_MACHINE_2;5154.926630959177;3.342093752215078;0.0;0.0;1;15;38.20979822652771;experiment;FIFO;0.28;0;variant_1;hybrid30;identical
