case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1437;MOULDING;MOULDING_MACHINE_1;5106.535565221593;1.03111383876967;0.0;0.0;1;1;126.59968751631095;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1438;MOULDING;MOULDING_MACHINE_4;5106.960041217458;0.18089177446745452;0.0;0.0;1;2;148.7200008865775;experiment;FIFO;0.28;0;variant_6;pooled;mild_all
1439;MOULDING;MOULDING_MACHINE_5;5113.356132436132;5.637067302382093;0.0;0.0;1;3;150.8453814135346;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1437;ASSEMBLY_1;LINE_ASSEMBLY1_2;5115.909226073433;9.373660851840214;9.373660851840214;9.373660851840214;2;3;117.22602666447074;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1439;ASSEMBLY_1;LINE_ASSEMBLY1_4;5116.474752011215;3.1186195750833576;3.1186195750833576;3.1186195750833576;2;3;147.72676183845124;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1440;MOULDING;MOULDING_MACHINE_2;5122.354603244225;4.64181824696243;0.0;0.0;1;4;130.58914069281946;experiment;FIFO;0.28;0;variant_3;pooled;mild_all
1438;ASSEMBLY_1;LINE_ASSEMBLY1_1;5131.243242983854;24.283201766395905;24.283201766395905;24.283201766395905;2;4;124.4367991201816;experiment;FIFO;0.28;0;variant_6;pooled;mild_all
1442;MOULDING;MOULDING_MACHINE_1;5135.092789986126;2.3529317575776076;0.0;0.0;1;5;112.49898787208349;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1441;MOULDING;MOULDING_MACHINE_3;5136.510254591989;5.039820340299229;0.0;0.0;1;6;124.5728024004502;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1442;ASSEMBLY_1;LINE_ASSEMBLY1_2;5137.312448202776;2.2196582166498047;2.2196582166498047;2.2196582166498047;2;6;110.27932965543368;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1443;MOULDING;MOULDING_MACHINE_4;5137.453238282913;3.2929536160963835;0.0;0.0;1;7;122.72212846108596;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1444;MOULDING;MOULDING_MACHINE_5;5138.184448624928;2.9584507378740454;0.0;0.0;1;8;116.0512521979781;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1445;MOULDING;MOULDING_MACHINE_2;5141.58798045536;2.375459540347947;0.0;0.0;1;9;128.69468921804673;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1447;MOULDING;MOULDING_MACHINE_3;5144.220811887939;0.21260588396762614;0.0;0.0;1;10;117.13013345379204;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1444;ASSEMBLY_1;LINE_ASSEMBLY1_1;5144.610582147635;6.42613352270655;6.42613352270655;6.42613352270655;2;10;109.62511867527155;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1443;ASSEMBLY_1;LINE_ASSEMBLY1_3;5145.40157323826;7.948334955347491;7.948334955347491;7.948334955347491;2;10;114.77379350573847;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1440;ASSEMBLY_1;LINE_ASSEMBLY1_5;5147.178553015314;24.823949771089246;24.823949771089246;24.823949771089246;2;10;105.76519092173021;experiment;FIFO;0.28;0;variant_3;pooled;mild_all
1446;MOULDING;MOULDING_MACHINE_1;5147.609455716837;6.682766196682678;0.0;0.0;1;11;124.04540567554432;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1449;MOULDING;MOULDING_MACHINE_5;5148.816713576463;0.4530206217395971;0.0;0.0;1;12;113.89268582219665;experiment;FIFO;0.28;0;variant_3;pooled;mild_all
