case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1439;MOULDING;MOULDING_MACHINE_2;5108.638488775753;7.465449371738032;0.0;0.0;1;1;58.04536302124234;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1440;MOULDING;MOULDING_MACHINE_1;5109.164011099363;2.708009987782134;0.0;0.0;1;2;60.24104105092465;experiment;FIFO;0.28;0;variant_6;pooled;mild_all
1439;ASSEMBLY_1;LINE_ASSEMBLY1_4;5111.282916902583;2.6444281268295526;2.6444281268295526;2.6444281268295526;2;2;55.400934894412785;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1439;ASSEMBLY_2;ASSEMBLY2_LINE_1;5111.605251201365;0.3223342987821525;0.3223342987821525;2.966762425611705;3;2;55.07860059563063;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1441;MOULDING;MOULDING_MACHINE_4;5116.725284228855;1.3181754187853585;0.0;0.0;1;3;53.08563388620314;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1440;ASSEMBLY_1;LINE_ASSEMBLY1_5;5119.411059333993;10.247048234629801;10.247048234629801;10.247048234629801;2;3;49.99399281629485;experiment;FIFO;0.28;0;variant_6;pooled;mild_all
1442;MOULDING;MOULDING_MACHINE_5;5121.766648098946;1.8074366098771861;0.0;0.0;1;4;64.67058874480426;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1441;ASSEMBLY_1;LINE_ASSEMBLY1_2;5126.931617348912;10.206333120057025;10.206333120057025;10.206333120057025;2;4;42.879300766146116;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1440;ASSEMBLY_2;ASSEMBLY2_LINE_1;5128.071298560482;8.660239226489466;8.660239226489466;18.907287461119267;3;4;41.33375358980538;experiment;FIFO;0.28;0;variant_6;pooled;mild_all
1442;ASSEMBLY_1;LINE_ASSEMBLY1_3;5128.598973302921;6.832325203975415;6.832325203975415;6.832325203975415;2;4;57.83826354082885;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1444;MOULDING;MOULDING_MACHINE_2;5129.8423310041135;3.482337833440397;0.0;0.0;1;5;40.355360833917075;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1441;ASSEMBLY_2;ASSEMBLY2_LINE_2;5130.886624312508;3.955006963595224;3.955006963595224;14.161340083652249;3;5;38.92429380255089;experiment;FIFO;0.28;0;variant_4;pooled;mild_all
1445;MOULDING;MOULDING_MACHINE_1;5135.332880865937;0.5892692568804705;0.0;0.0;1;6;54.879856495675995;experiment;FIFO;0.28;0;variant_1;pooled;mild_all
1444;ASSEMBLY_1;LINE_ASSEMBLY1_1;5136.391155074542;6.548824070428964;6.548824070428964;6.548824070428964;2;6;33.80653676348811;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1444;ASSEMBLY_2;ASSEMBLY2_LINE_2;5137.972224315701;1.5810692411587297;1.5810692411587297;8.129893311587693;3;6;32.22546752232938;experiment;FIFO;0.28;0;variant_5;pooled;mild_all
1443;MOULDING;MOULDING_MACHINE_3;5139.744647179277;13.879651826263398;0.0;0.0;1;7;30.625820491321974;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1443;ASSEMBLY_1;LINE_ASSEMBLY1_5;5140.392676122563;0.6480289432856807;0.6480289432856807;0.6480289432856807;2;7;29.977791548036294;experiment;FIFO;0.28;0;variant_2;pooled;mild_all
1446;MOULDING;MOULDING_MACHINE_4;5141.068586395672;2.0332031916141204;0.0;0.0;1;8;42.85579426349523;experiment;FIFO;0.28;0;variant_3;pooled;mild_all
