case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1451;MOULDING;MOULDING_MACHINE_5;5105.094873652469;1.2545908603424323;0.0;0.0;1;1;80.04239899101958;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1451;ASSEMBLY_1;LINE_2_ASSEMBLY1;5105.584563452799;0.4896898003298702;0.4896898003298702;0.4896898003298702;2;1;79.55270919068971;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1449;MOULDING;MOULDING_MACHINE_3;5113.641349035313;12.90592072741947;0.0;0.0;1;2;414.0113016252408;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1450;MOULDING;MOULDING_MACHINE_3;5117.337678832141;3.69632979682774;0.0;0.0;1;3;69.78231470143965;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1449;ASSEMBLY_1;LINE_4_ASSEMBLY1;5119.637698276545;5.9963492412316555;5.9963492412316555;5.9963492412316555;2;3;408.0149523840091;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1454;MOULDING;MOULDING_MACHINE_1;5121.507523731334;0.6982351313799882;0.0;0.0;1;4;413.25511495475257;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1450;ASSEMBLY_1;LINE_4_ASSEMBLY1;5125.042178824628;5.404480548082574;7.70449999248649;7.70449999248649;2;4;62.077814708953156;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1452;MOULDING;MOULDING_MACHINE_3;5125.309946291131;7.972267458990245;0.0;0.0;1;5;410.54537306565453;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1456;MOULDING;MOULDING_MACHINE_2;5125.519943213436;1.5251758632830388;0.0;0.0;1;6;419.7726070031149;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1454;ASSEMBLY_1;LINE_1_ASSEMBLY1;5126.464283571042;4.956759839707956;4.956759839707956;4.956759839707956;2;6;408.2983551150446;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1453;MOULDING;MOULDING_MACHINE_3;5127.150755541446;1.8408092503150328;0.0;0.0;1;7;66.75354752190378;experiment;FIFO;0.28;0;variant_4;dedicated;mild_all
1455;MOULDING;MOULDING_MACHINE_5;5129.812574911441;7.71696708516356;0.0;0.0;1;8;64.68763641611804;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1457;MOULDING;MOULDING_MACHINE_3;5130.527577144471;3.376821603024837;0.0;0.0;1;9;462.5579444920231;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1456;ASSEMBLY_1;LINE_1_ASSEMBLY1;5134.372543995627;7.908260424585023;8.852600782191075;8.852600782191075;2;9;410.9200062209238;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1458;MOULDING;MOULDING_MACHINE_5;5137.203184084077;4.202996552200602;0.0;0.0;1;10;110.48143391950998;experiment;FIFO;0.28;0;variant_3;dedicated;mild_all
1452;ASSEMBLY_1;LINE_2_ASSEMBLY1;5138.542183323313;13.232237032181729;13.232237032181729;13.232237032181729;2;10;397.3131360334728;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1459;MOULDING;MOULDING_MACHINE_4;5138.8786686647445;4.109401170514502;0.0;0.0;1;11;52.955046462081555;experiment;FIFO;0.28;0;variant_6;dedicated;mild_all
1452;ASSEMBLY_1;LINE_2_ASSEMBLY1;5141.032407996024;2.4902246727106103;2.4902246727106103;15.72246170489234;3;11;394.8229113607622;experiment;FIFO;0.28;0;variant_5;dedicated;mild_all
1460;MOULDING;MOULDING_MACHINE_4;5141.977720867818;1.9621880614968177;0.0;0.0;1;12;439.3874899793036;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
1460;ASSEMBLY_1;LINE_2_ASSEMBLY1;5143.696013955311;1.7182930874932936;1.7182930874932936;1.7182930874932936;2;12;437.6691968918103;experiment;FIFO;0.28;0;variant_2;dedicated;mild_all
