case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process;queue_style;hetero
1455;MOULDING;MOULDING_MACHINE_2;5102.126225333327;2.0278329888014923;0.0;0.0;1;1;86.0482688194852;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1456;MOULDING;MOULDING_MACHINE_5;5104.393839386599;1.3603240352713328;0.0;0.0;1;2;113.12912201190193;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1455;ASSEMBLY_1;LINE_1_ASSEMBLY1;5112.549808169152;10.423582835825073;10.423582835825073;10.423582835825073;2;2;75.62468598366013;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1456;ASSEMBLY_1;LINE_5_ASSEMBLY1;5113.118287056052;8.724447669453184;8.724447669453184;8.724447669453184;2;2;104.40467434244874;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1457;MOULDING;MOULDING_MACHINE_1;5125.108452893324;15.995495275244139;0.0;0.0;1;3;83.37394815154039;experiment;FIFO;0.28;0;variant_3;hybrid30;mild_all
1459;MOULDING;MOULDING_MACHINE_5;5125.454016235045;4.807526547840098;0.0;0.0;1;4;74.32687790591899;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
1460;MOULDING;MOULDING_MACHINE_3;5128.416474293716;3.682966658428086;0.0;0.0;1;5;91.20365341456636;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1458;MOULDING;MOULDING_MACHINE_2;5128.90685062532;8.551696168601666;0.0;0.0;1;6;89.9338007356173;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1459;ASSEMBLY_1;LINE_5_ASSEMBLY1;5130.137020967336;4.68300473229101;4.68300473229101;4.68300473229101;2;6;69.64387317362798;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
1461;MOULDING;MOULDING_MACHINE_4;5130.448989168826;2.3820653514385413;0.0;0.0;1;7;106.31441656362222;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1462;MOULDING;MOULDING_MACHINE_1;5130.899092783929;0.19695410116037237;0.0;0.0;1;8;85.92419532197619;experiment;FIFO;0.28;0;variant_1;hybrid30;mild_all
1463;MOULDING;MOULDING_MACHINE_5;5132.361997681507;1.3826630915082205;0.0;0.0;1;9;81.75406456330893;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1457;ASSEMBLY_1;LINE_2_ASSEMBLY1;5135.69127027028;10.582817376955973;10.582817376955973;10.582817376955973;2;9;72.79113077458442;experiment;FIFO;0.28;0;variant_3;hybrid30;mild_all
1463;ASSEMBLY_1;LINE_4_ASSEMBLY1;5136.264866628448;3.9028689469405435;3.9028689469405435;3.9028689469405435;2;9;77.85119561636839;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1460;ASSEMBLY_1;LINE_3_ASSEMBLY1;5136.932203457379;8.5157291636624;8.5157291636624;8.5157291636624;2;9;82.68792425090396;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1464;MOULDING;MOULDING_MACHINE_3;5137.145522686655;2.7744691655316274;0.0;0.0;1;10;89.61626821986647;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1464;ASSEMBLY_1;LINE_1_ASSEMBLY1;5137.217807983807;0.07228529715212062;0.07228529715212062;0.07228529715212062;2;10;89.54398292271435;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1462;ASSEMBLY_1;LINE_2_ASSEMBLY1;5144.50887228752;8.817602017239551;13.609779503591199;13.609779503591199;2;10;72.31441581838499;experiment;FIFO;0.28;0;variant_1;hybrid30;mild_all
1465;MOULDING;MOULDING_MACHINE_2;5145.18897053957;1.4861389123016124;0.0;0.0;1;11;82.47803591778847;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1458;ASSEMBLY_1;LINE_3_ASSEMBLY1;5146.242106077104;9.309902619725108;17.335255451784178;17.335255451784178;2;11;72.59854528383312;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1455;ASSEMBLY_2;ASSEMBLY2_LINE_1;5149.522444818279;8.128462214029241;36.9726366491268;47.39621948495187;3;11;38.65204933453333;experiment;FIFO;0.28;0;variant_6;hybrid30;mild_all
1465;ASSEMBLY_1;LINE_4_ASSEMBLY1;5151.977544023389;6.788573483819164;6.788573483819164;6.788573483819164;2;11;75.68946243396931;experiment;FIFO;0.28;0;variant_2;hybrid30;mild_all
1466;MOULDING;MOULDING_MACHINE_4;5154.651925626689;1.9994000107226384;0.0;0.0;1;12;86.91535290595948;experiment;FIFO;0.28;0;variant_3;hybrid30;mild_all
1459;ASSEMBLY_2;ASSEMBLY2_LINE_2;5156.378813294608;1.890495541013479;26.24179232727238;30.92479705956339;3;12;43.4020808463556;experiment;FIFO;0.28;0;variant_5;hybrid30;mild_all
