case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1443;MOULDING;MOULDING_MACHINE_3;4902.107815000839;0.16960008923615533;0.0;0.0;1;1;190.47906591481387;experiment;FIFO;0.28;0;variant_2
1444;MOULDING;MOULDING_MACHINE_4;4906.993447270513;2.6871541192876975;0.0;0.0;1;2;196.36215481411273;experiment;FIFO;0.28;0;variant_1
1445;MOULDING;MOULDING_MACHINE_1;4912.868264355428;4.6703397325618425;0.0;0.0;1;3;185.84959738948692;experiment;FIFO;0.28;0;variant_2
1443;ASSEMBLY_1;LINE_1_ASSEMBLY1;4913.955796143233;11.84798114239402;11.84798114239402;11.84798114239402;2;3;178.63108477241985;experiment;FIFO;0.28;0;variant_2
1446;MOULDING;MOULDING_MACHINE_2;4917.958164582618;4.142537334986628;0.0;0.0;1;4;190.7383849433636;experiment;FIFO;0.28;0;variant_1
1447;MOULDING;MOULDING_MACHINE_5;4918.406321156702;1.77851580882907;0.0;0.0;1;5;180.58931458478855;experiment;FIFO;0.28;0;variant_6
1447;ASSEMBLY_1;LINE_5_ASSEMBLY1;4920.57278152239;2.166460365688181;2.166460365688181;2.166460365688181;2;5;178.42285421910037;experiment;FIFO;0.28;0;variant_6
1445;ASSEMBLY_1;LINE_4_ASSEMBLY1;4921.4519910283125;8.58372667288404;8.58372667288404;8.58372667288404;2;5;177.26587071660288;experiment;FIFO;0.28;0;variant_2
1444;ASSEMBLY_1;LINE_1_ASSEMBLY1;4921.715522545082;7.759726401849548;14.722075274569761;14.722075274569761;2;5;181.64007953954297;experiment;FIFO;0.28;0;variant_1
1448;MOULDING;MOULDING_MACHINE_3;4925.499635660173;2.009476749129135;0.0;0.0;1;6;195.41142289619984;experiment;FIFO;0.28;0;variant_3
1449;MOULDING;MOULDING_MACHINE_4;4931.368994541985;5.206240244667242;0.0;0.0;1;7;176.9910778276444;experiment;FIFO;0.28;0;variant_6
1446;ASSEMBLY_1;LINE_1_ASSEMBLY1;4931.559113734718;9.843591189635845;13.600949152099929;13.600949152099929;2;7;177.13743579126367;experiment;FIFO;0.28;0;variant_1
1450;MOULDING;MOULDING_MACHINE_1;4932.264317645849;3.898477685382204;0.0;0.0;1;8;175.07511979084393;experiment;FIFO;0.28;0;variant_5
1451;MOULDING;MOULDING_MACHINE_2;4934.726823162838;2.229348671657135;0.0;0.0;1;9;201.00707390613388;experiment;FIFO;0.28;0;variant_1
1452;MOULDING;MOULDING_MACHINE_5;4935.826281503844;2.223951623501307;0.0;0.0;1;10;203.66312146101154;experiment;FIFO;0.28;0;variant_5
1453;MOULDING;MOULDING_MACHINE_3;4937.862554814656;1.5585343079565064;0.0;0.0;1;11;199.559832253286;experiment;FIFO;0.28;0;variant_1
1450;ASSEMBLY_1;LINE_2_ASSEMBLY1;4938.376852555704;6.11253490985564;6.11253490985564;6.11253490985564;2;11;168.9625848809883;experiment;FIFO;0.28;0;variant_5
1448;ASSEMBLY_1;LINE_3_ASSEMBLY1;4942.550851322912;17.051215662739196;17.051215662739196;17.051215662739196;2;11;178.36020723346064;experiment;FIFO;0.28;0;variant_3
1454;MOULDING;MOULDING_MACHINE_4;4944.3551582219525;3.865037900275638;0.0;0.0;1;12;182.7999170612302;experiment;FIFO;0.28;0;variant_4
1449;ASSEMBLY_1;LINE_4_ASSEMBLY1;4944.364152878406;12.9951583364209;12.9951583364209;12.9951583364209;2;12;163.9959194912235;experiment;FIFO;0.28;0;variant_6
1451;ASSEMBLY_1;LINE_4_ASSEMBLY1;4945.260951224146;0.8967983457405353;10.534128061308365;10.534128061308365;2;12;190.47294584482552;experiment;FIFO;0.28;0;variant_1
1454;ASSEMBLY_1;LINE_5_ASSEMBLY1;4947.013364232059;2.658206010106369;2.658206010106369;2.658206010106369;2;12;180.14171105112382;experiment;FIFO;0.28;0;variant_4
1453;ASSEMBLY_1;LINE_4_ASSEMBLY1;4947.786764150132;2.5258129259855195;9.924209335476007;9.924209335476007;2;12;189.63562291781;experiment;FIFO;0.28;0;variant_1
1458;MOULDING;MOULDING_MACHINE_3;4955.643801683702;0.19530869299705955;0.0;0.0;1;13;182.80096336001952;experiment;FIFO;0.28;0;variant_3
1452;ASSEMBLY_1;LINE_2_ASSEMBLY1;4956.439100109178;18.062247553473753;20.612818605333814;20.612818605333814;2;13;183.05030285567773;experiment;FIFO;0.28;0;variant_5
1443;ASSEMBLY_2;ASSEMBLY2_LINE_2;4957.392450794829;14.257731098792647;43.436654651595745;55.284635793989764;3;13;135.1944301208241;experiment;FIFO;0.28;0;variant_2
1447;ASSEMBLY_2;ASSEMBLY2_LINE_1;4957.592392909682;2.303622761402039;37.01961138729166;39.18607175297984;3;13;141.4032428318087;experiment;FIFO;0.28;0;variant_6
1455;MOULDING;MOULDING_MACHINE_1;4958.364886214889;11.347241636254694;0.0;0.0;1;14;182.52334836601403;experiment;FIFO;0.28;0;variant_4
1445;ASSEMBLY_2;ASSEMBLY2_LINE_2;4960.420842667889;3.0283918730601727;38.968851639576314;47.552578312460355;3;14;138.29701907702656;experiment;FIFO;0.28;0;variant_2
1455;ASSEMBLY_1;LINE_1_ASSEMBLY1;4961.172629441029;2.8077432261397917;2.8077432261397917;2.8077432261397917;2;14;179.71560513987424;experiment;FIFO;0.28;0;variant_4
1444;ASSEMBLY_2;ASSEMBLY2_LINE_1;4961.799308397071;4.206915487389779;40.08378585198898;54.80586112655874;3;14;141.556293687554;experiment;FIFO;0.28;0;variant_1
1458;ASSEMBLY_1;LINE_4_ASSEMBLY1;4963.203257490485;7.559455806783262;7.559455806783262;7.559455806783262;2;14;175.24150755323626;experiment;FIFO;0.28;0;variant_3
1460;MOULDING;MOULDING_MACHINE_3;4964.694676316582;2.789148639149971;0.0;0.0;1;15;186.31550423471435;experiment;FIFO;0.28;0;variant_6
1450;ASSEMBLY_2;ASSEMBLY2_LINE_1;4964.808624171724;3.0093157746523502;26.431771616019432;32.54430652587507;3;15;142.53081326496886;experiment;FIFO;0.28;0;variant_5
1461;MOULDING;MOULDING_MACHINE_1;4966.614872396948;1.6626901169529447;0.0;0.0;1;16;174.45488881987058;experiment;FIFO;0.28;0;variant_4
1457;MOULDING;MOULDING_MACHINE_5;4966.799550486861;15.105369635660281;0.0;0.0;1;17;192.5667260858536;experiment;FIFO;0.28;0;variant_2
1446;ASSEMBLY_2;ASSEMBLY2_LINE_2;4967.180347184345;6.759504516456218;35.62123344962674;49.22218260172667;3;17;141.51620234163693;experiment;FIFO;0.28;0;variant_1
1461;ASSEMBLY_1;LINE_1_ASSEMBLY1;4967.185625737987;0.5707533410386532;0.5707533410386532;0.5707533410386532;2;17;173.88413547883192;experiment;FIFO;0.28;0;variant_4
1456;MOULDING;MOULDING_MACHINE_2;4967.6374299204535;17.440757056678194;0.0;0.0;1;18;173.1779294688522;experiment;FIFO;0.28;0;variant_4
1462;MOULDING;MOULDING_MACHINE_3;4967.638785040202;1.9692341268555538;0.0;0.0;1;19;186.53812743816707;experiment;FIFO;0.28;0;variant_6
1449;ASSEMBLY_2;ASSEMBLY2_LINE_2;4967.746231796656;0.5658846123105832;23.382078918250045;36.377237254670945;3;19;140.61384057297346;experiment;FIFO;0.28;0;variant_6
1460;ASSEMBLY_1;LINE_3_ASSEMBLY1;4968.009721355232;3.3150450386492594;3.3150450386492594;3.3150450386492594;2;19;183.0004591960651;experiment;FIFO;0.28;0;variant_6
1459;MOULDING;MOULDING_MACHINE_4;4968.392406973682;8.485583125580888;0.0;0.0;1;20;187.09427149465864;experiment;FIFO;0.28;0;variant_3
1448;ASSEMBLY_2;ASSEMBLY2_LINE_1;4968.830635840326;4.0220116686023175;26.279784517413646;43.33100018015284;3;20;152.080422716047;experiment;FIFO;0.28;0;variant_3
1454;ASSEMBLY_2;ASSEMBLY2_LINE_1;4968.895987705186;0.06535186485962186;21.88262347312684;24.54082948323321;3;20;158.25908757799698;experiment;FIFO;0.28;0;variant_4
1453;ASSEMBLY_2;ASSEMBLY2_LINE_1;4968.98155175449;0.08556404930459394;21.19478760435868;31.118996939834688;3;20;168.44083531345132;experiment;FIFO;0.28;0;variant_1
