case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1414;MOULDING;MOULDING_MACHINE_5;5056.486462481155;2.0242583288527385;0.0;0.0;1;1;81.75326133709132;experiment;FIFO;0.28;0;variant_6
1411;MOULDING;MOULDING_MACHINE_2;5056.63697831122;7.333050934982566;0.0;0.0;1;2;108.45585182613286;experiment;FIFO;0.28;0;variant_5
1412;MOULDING;MOULDING_MACHINE_1;5057.587275939641;6.893304093550796;0.0;0.0;1;3;85.98138858548464;experiment;FIFO;0.28;0;variant_1
1412;ASSEMBLY_1;LINE_ASSEMBLY1_1;5058.265029489921;0.6777535502806131;0.6777535502806131;0.6777535502806131;2;3;85.30363503520402;experiment;FIFO;0.28;0;variant_1
1415;MOULDING;MOULDING_MACHINE_5;5059.386212003622;2.8997495224666636;0.0;0.0;1;4;78.490992287474;experiment;FIFO;0.28;0;variant_6
1410;MOULDING;MOULDING_MACHINE_3;5059.761541313903;12.457539295621245;0.0;0.0;1;5;90.81643945474116;experiment;FIFO;0.28;0;variant_5
1414;ASSEMBLY_1;LINE_ASSEMBLY1_5;5059.921059331737;3.434596850581329;3.434596850581329;3.434596850581329;2;5;78.31866448650999;experiment;FIFO;0.28;0;variant_6
1409;MOULDING;MOULDING_MACHINE_4;5060.056444608196;17.9310175515393;0.0;0.0;1;6;89.99519791385228;experiment;FIFO;0.28;0;variant_5
1412;ASSEMBLY_2;ASSEMBLY2_LINE_1;5061.621909155188;3.3568796652671153;3.3568796652671153;4.0346332155477285;3;6;81.94675536993691;experiment;FIFO;0.28;0;variant_1
1414;ASSEMBLY_2;ASSEMBLY2_LINE_2;5063.334230102269;2.607263197037355;3.4131707705328154;6.847767621114144;3;6;74.90549371597717;experiment;FIFO;0.28;0;variant_6
1415;ASSEMBLY_1;LINE_ASSEMBLY1_2;5063.562318608475;4.176106604852976;4.176106604852976;4.176106604852976;2;6;74.31488568262102;experiment;FIFO;0.28;0;variant_6
