case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1392;MOULDING;MOULDING_MACHINE_2;5087.712765549849;2.4198598778775704;0.0;0.0;1;1;47.302680271187455;experiment;FIFO;0.28;0;variant_4
1390;MOULDING;MOULDING_MACHINE_3;5091.849350025435;9.462880925833815;0.0;0.0;1;2;47.361391617499976;experiment;FIFO;0.28;0;variant_2
1391;MOULDING;MOULDING_MACHINE_1;5099.5838868793935;16.27194390990644;0.0;0.0;1;3;22.19940774639872;experiment;FIFO;0.28;0;variant_4
1393;MOULDING;MOULDING_MACHINE_5;5100.588613796357;0.10734067199973651;0.0;0.0;1;4;34.84442806562765;experiment;FIFO;0.28;0;variant_1
1391;ASSEMBLY_1;LINE_5_ASSEMBLY1;5107.049660064302;7.4657731849083575;7.4657731849083575;7.4657731849083575;2;4;14.733634561490362;experiment;FIFO;0.28;0;variant_4
1394;MOULDING;MOULDING_MACHINE_4;5109.956673548028;4.997659958506119;0.0;0.0;1;5;97.14072157494502;experiment;FIFO;0.28;0;variant_5
1393;ASSEMBLY_1;LINE_5_ASSEMBLY1;5112.407217637001;5.357557572699079;11.818603840643846;11.818603840643846;2;5;23.025824224983808;experiment;FIFO;0.28;0;variant_1
1391;ASSEMBLY_2;ASSEMBLY2_LINE_1;5114.524525768683;7.474865704381045;7.474865704381045;14.940638889289403;3;5;7.258768857109317;experiment;FIFO;0.28;0;variant_4
1393;ASSEMBLY_2;ASSEMBLY2_LINE_1;5117.533352136058;2.760868257833863;5.126134499057116;16.94473833970096;3;5;17.89968972592669;experiment;FIFO;0.28;0;variant_1
1391;SORTING;SORTING_ROBOT_1;5118.936329865309;4.2542991046675525;4.411804096625929;19.35244298591533;4;5;2.846964760483388;experiment;FIFO;0.28;0;variant_4
1395;MOULDING;MOULDING_MACHINE_2;5119.600045411562;2.919815906736403;0.0;0.0;1;6;20.761536466603502;experiment;FIFO;0.28;0;variant_1
1395;ASSEMBLY_1;LINE_5_ASSEMBLY1;5119.624399954897;0.02435454333499365;0.02435454333499365;0.02435454333499365;2;6;20.73718192326851;experiment;FIFO;0.28;0;variant_1
1391;PACKAGING;PACKAGING_LINE_1;5120.516292733159;1.5799628678505542;1.5799628678505542;20.932405853765886;5;6;1.267001892632834;experiment;FIFO;0.28;0;variant_4
1391;INSPECTION_1;INSPECTION_1_LINE_1;5121.497715603903;0.9814228707436996;0.9814228707436996;21.913828724509585;6;6;0.2855790218891343;experiment;FIFO;0.28;0;variant_4
1391;INSPECTION_2;INSPECTION_2_LINE_2;5121.591851709136;0.09413610523279203;0.09413610523279203;22.007964829742377;7;6;0.19144291665634228;experiment;FIFO;0.28;0;variant_4
1391;INSPECTION_3;INSPECTION_3_LINE_1;5121.783294625792;0.19144291665634228;0.19144291665634228;22.19940774639872;8;5;0.0;experiment;FIFO;0.28;0;variant_4
1392;ASSEMBLY_1;LINE_3_ASSEMBLY1;5123.182473790466;12.493221474024722;35.469708240617365;35.469708240617365;2;5;11.83297203057009;experiment;FIFO;0.28;0;variant_4
1392;ASSEMBLY_2;ASSEMBLY2_LINE_2;5124.770690616066;1.5882168255993747;1.5882168255993747;37.05792506621674;3;5;10.244755204970716;experiment;FIFO;0.28;0;variant_4
1393;SORTING;SORTING_ROBOT_1;5125.390573390644;0.15954821257673757;7.857221254585966;24.801959594286927;4;5;10.042468471340726;experiment;FIFO;0.28;0;variant_1
1390;ASSEMBLY_1;LINE_2_ASSEMBLY1;5125.70319292248;9.195936344517577;33.85384289704507;33.85384289704507;2;5;13.507548720454906;experiment;FIFO;0.28;0;variant_2
1397;MOULDING;MOULDING_MACHINE_1;5125.7109405877545;2.457445084380197;0.0;0.0;1;6;96.57312732672654;experiment;FIFO;0.28;0;variant_1
1396;MOULDING;MOULDING_MACHINE_3;5126.0819574477855;5.547741683053573;0.0;0.0;1;7;27.19571492498926;experiment;FIFO;0.28;0;variant_5
1395;ASSEMBLY_2;ASSEMBLY2_LINE_1;5129.8597538518325;10.235353896935521;10.235353896935521;10.259708440270515;3;7;10.501828026332987;experiment;FIFO;0.28;0;variant_1
1396;ASSEMBLY_1;LINE_2_ASSEMBLY1;5129.967320821242;3.88536337345613;3.88536337345613;3.88536337345613;2;7;23.31035155153313;experiment;FIFO;0.28;0;variant_5
1393;PACKAGING;PACKAGING_LINE_1;5129.985811575837;4.595238185193011;4.595238185193011;29.39719777947994;5;7;5.447230286147715;experiment;FIFO;0.28;0;variant_1
1390;ASSEMBLY_2;ASSEMBLY2_LINE_2;5130.216094474063;4.42677631130482;4.5129015515822175;38.36674444862729;3;7;8.994647168872689;experiment;FIFO;0.28;0;variant_2
1392;SORTING;SORTING_ROBOT_1;5130.306095508853;1.9372324970208865;5.535404892787483;42.59332995900422;4;7;4.709350312183233;experiment;FIFO;0.28;0;variant_4
1393;INSPECTION_1;INSPECTION_1_LINE_2;5132.176385747196;2.1905741713590032;2.1905741713590032;31.587771950838942;6;7;3.2566561147887114;experiment;FIFO;0.28;0;variant_1
1392;PACKAGING;PACKAGING_LINE_3;5132.566607515036;2.26051200618258;2.26051200618258;44.8538419651868;5;7;2.4488383060006527;experiment;FIFO;0.28;0;variant_4
1395;SORTING;SORTING_ROBOT_1;5133.367456950612;2.226578630257791;3.5077030987795297;13.767411539050045;4;7;6.994124927553457;experiment;FIFO;0.28;0;variant_1
1395;PACKAGING;PACKAGING_LINE_2;5133.494306918701;0.1268499680891182;0.1268499680891182;13.894261507139163;5;7;6.867274959464339;experiment;FIFO;0.28;0;variant_1
1392;INSPECTION_1;INSPECTION_1_LINE_2;5133.658705661508;1.092098146472381;1.092098146472381;45.94594011165918;6;7;1.3567401595282718;experiment;FIFO;0.28;0;variant_4
1395;INSPECTION_1;INSPECTION_1_LINE_2;5134.110763826622;0.4520581651140674;0.6164569079210196;14.510718415060182;6;7;6.25081805154332;experiment;FIFO;0.28;0;variant_1
1392;INSPECTION_2;INSPECTION_2_LINE_1;5134.187852988328;0.5291473268198388;0.5291473268198388;46.47508743847902;7;7;0.827592832708433;experiment;FIFO;0.28;0;variant_4
1393;INSPECTION_2;INSPECTION_2_LINE_2;5134.315673475088;2.139287727892224;2.139287727892224;33.727059678731166;7;7;1.1173683868964872;experiment;FIFO;0.28;0;variant_1
1395;INSPECTION_2;INSPECTION_2_LINE_1;5134.913534025288;0.7256810369599407;0.8027701986657121;15.313488613725895;7;7;5.4480478528776075;experiment;FIFO;0.28;0;variant_1
1392;INSPECTION_3;INSPECTION_3_LINE_2;5135.015445821036;0.827592832708433;0.827592832708433;47.302680271187455;8;6;0.0;experiment;FIFO;0.28;0;variant_4
1399;MOULDING;MOULDING_MACHINE_4;5135.248526624509;2.11618234780326;0.0;0.0;1;7;13.892930266160874;experiment;FIFO;0.28;0;variant_3
1393;INSPECTION_3;INSPECTION_3_LINE_1;5135.433041861985;1.1173683868964872;1.1173683868964872;34.84442806562765;8;6;0.0;experiment;FIFO;0.28;0;variant_1
1390;SORTING;SORTING_ROBOT_1;5136.736904737878;3.3694477872659263;6.520810263815292;44.88755471244258;4;6;2.4738369050573965;experiment;FIFO;0.28;0;variant_2
1390;PACKAGING;PACKAGING_LINE_3;5137.791205672948;1.054300935070387;1.054300935070387;45.941855647512966;5;6;1.4195359699870096;experiment;FIFO;0.28;0;variant_2
