case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1416;MOULDING;MOULDING_MACHINE_2;5091.117060031522;11.445840928790858;0.0;0.0;1;1;53.62699168825202;experiment;FIFO;0.28;0;variant_3
1418;MOULDING;MOULDING_MACHINE_5;5092.518634787855;4.28526139978112;0.0;0.0;1;2;60.14698421377216;experiment;FIFO;0.28;0;variant_3
1419;MOULDING;MOULDING_MACHINE_2;5093.395289178719;2.278229147197635;0.0;0.0;1;3;329.1186034503089;experiment;FIFO;0.28;0;variant_6
1416;ASSEMBLY_1;LINE_1_ASSEMBLY1;5094.906244391544;3.7891843600218635;3.7891843600218635;3.7891843600218635;2;3;49.837807328230156;experiment;FIFO;0.28;0;variant_3
1418;ASSEMBLY_1;LINE_4_ASSEMBLY1;5098.210446439316;0.9552010850247825;5.691811651460739;5.691811651460739;2;3;54.45517256231142;experiment;FIFO;0.28;0;variant_3
1420;MOULDING;MOULDING_MACHINE_2;5101.307165410639;6.918107049856189;0.0;0.0;1;4;55.83932257161359;experiment;FIFO;0.28;0;variant_5
1422;MOULDING;MOULDING_MACHINE_2;5102.517948609672;1.1850602682961835;0.0;0.0;1;5;299.01811553312564;experiment;FIFO;0.28;0;variant_2
1420;ASSEMBLY_1;LINE_4_ASSEMBLY1;5104.471278100214;3.164112689574722;3.164112689574722;3.164112689574722;2;5;52.67520988203887;experiment;FIFO;0.28;0;variant_5
1421;MOULDING;MOULDING_MACHINE_1;5104.764288765155;7.252170491059587;0.0;0.0;1;6;329.8568946831947;experiment;FIFO;0.28;0;variant_1
1416;ASSEMBLY_2;ASSEMBLY2_LINE_2;5105.59004156569;10.683797174146093;10.683797174146093;14.472981534167957;3;6;39.15401015408406;experiment;FIFO;0.28;0;variant_3
1422;ASSEMBLY_1;LINE_1_ASSEMBLY1;5109.951659380047;7.433710770375001;7.433710770375001;7.433710770375001;2;6;291.58440476275064;experiment;FIFO;0.28;0;variant_2
1418;ASSEMBLY_2;ASSEMBLY2_LINE_2;5113.240956582052;5.392888860609673;15.030510142735693;20.722321794196432;3;6;39.424662419575725;experiment;FIFO;0.28;0;variant_3
1423;MOULDING;MOULDING_MACHINE_2;5116.344984744121;7.953707493114052;0.0;0.0;1;7;84.98287567970146;experiment;FIFO;0.28;0;variant_5
1424;MOULDING;MOULDING_MACHINE_2;5116.577246544741;0.23226180062010826;0.0;0.0;1;8;74.55668167417116;experiment;FIFO;0.28;0;variant_5
1428;MOULDING;MOULDING_MACHINE_2;5120.542455234688;3.8731415376796576;0.0;0.0;1;9;56.12812730772475;experiment;FIFO;0.28;0;variant_4
1419;ASSEMBLY_1;LINE_2_ASSEMBLY1;5121.652528315954;2.900080373637138;28.257239137235047;28.257239137235047;2;9;300.86136431307386;experiment;FIFO;0.28;0;variant_6
1420;ASSEMBLY_2;ASSEMBLY2_LINE_2;5121.744171144299;8.503214562247194;17.272893044085322;20.437005733660044;3;9;35.40231683795355;experiment;FIFO;0.28;0;variant_5
1416;SORTING;SORTING_ROBOT_1;5125.647065560097;0.2574426852943361;20.057023994407245;34.5300055285752;4;9;19.096986159676817;experiment;FIFO;0.28;0;variant_3
1424;ASSEMBLY_1;LINE_4_ASSEMBLY1;5126.279891223996;9.702644679255172;9.702644679255172;9.702644679255172;2;9;64.85403699491599;experiment;FIFO;0.28;0;variant_5
1432;MOULDING;MOULDING_MACHINE_3;5127.767819242626;1.950024840187325;0.0;0.0;1;10;79.02874550787783;experiment;FIFO;0.28;0;variant_5
1428;ASSEMBLY_1;LINE_1_ASSEMBLY1;5127.900435682226;7.357980447538466;7.357980447538466;7.357980447538466;2;10;48.77014686018629;experiment;FIFO;0.28;0;variant_4
1425;MOULDING;MOULDING_MACHINE_4;5129.475947651324;16.56591353278054;0.0;0.0;1;11;46.97452802668795;experiment;FIFO;0.28;0;variant_6
1427;MOULDING;MOULDING_MACHINE_4;5130.392740807643;0.9167931563197271;0.0;0.0;1;12;44.40399626657927;experiment;FIFO;0.28;0;variant_3
1433;MOULDING;MOULDING_MACHINE_3;5132.307419331411;1.653119901960963;0.0;0.0;1;13;40.917076951905074;experiment;FIFO;0.28;0;variant_4
