Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
6823;PACKAGING;PACKAGING_LINE_3;24492.309648850623;0.5650378636382811;0.5650378636382811;37.76177976196777;5;11;0.0;0;variant_17;FIFO
6825;ASSEMBLY_2;ASSEMBLY2_LINE_2;24492.42104713697;10.268736329737294;25.649687282519153;27.240151387766673;3;11;25.869190643679758;0;variant_9;FIFO
6824;PACKAGING;PACKAGING_LINE_2;24493.897300116623;3.075904329703917;3.714457398014929;34.108023685264925;5;10;0.0;0;variant_13;FIFO
6831;MOULDING;MOULDING_MACHINE_3;24494.336714881243;1.10629803696429;0.0;0.0;1;11;28.254372742398118;0;variant_8;FIFO
6827;ASSEMBLY_2;ASSEMBLY2_LINE_1;24495.66690872341;11.014145372209896;20.238193237160885;23.439273858424713;3;11;25.303860417956457;0;variant_8;FIFO
6820;SORTING;SORTING_ROBOT;24497.66295153378;5.918340546795662;16.505597002073046;40.62295330676716;4;11;3.397014609639882;0;variant_11;FIFO
6828;ASSEMBLY_1;LINE_5_ASSEMBLY1;24499.01386429785;20.54405529617361;20.54405529617361;20.54405529617361;2;11;27.89060089772829;0;variant_2;FIFO
6819;PACKAGING;PACKAGING_LINE_1;24500.137468470934;14.862033579483978;14.862033579483978;48.04134765545314;5;10;0.0;0;variant_17;FIFO
6830;MOULDING;MOULDING_MACHINE_4;24500.97158567308;8.086543192770478;0.0;0.0;1;11;27.801613308318338;0;variant_3;FIFO
6820;PACKAGING;PACKAGING_LINE_3;24501.05996614342;3.397014609639882;3.397014609639882;44.01996791640704;5;10;0.0;0;variant_11;FIFO
6815;SORTING;SORTING_ROBOT;24501.060849240777;3.3978977069964458;18.90853843354489;39.812082558870316;4;10;2.106427594921115;0;variant_5;FIFO
6834;MOULDING;MOULDING_MACHINE_1;24501.99878705779;1.0654665036599908;0.0;0.0;1;11;25.76847113286931;0;variant_7;FIFO
6831;ASSEMBLY_1;LINE_4_ASSEMBLY1;24502.216736570976;7.88002168973253;7.88002168973253;7.88002168973253;2;11;20.374351052665588;0;variant_8;FIFO
6832;MOULDING;MOULDING_MACHINE_5;24503.161697433618;5.082667903694528;0.0;0.0;1;12;30.929933177478233;0;variant_2;FIFO
6815;PACKAGING;PACKAGING_LINE_2;24503.1672768357;2.106427594921115;2.106427594921115;41.91851015379143;5;11;0.0;0;variant_5;FIFO
6830;ASSEMBLY_1;LINE_3_ASSEMBLY1;24503.623025340727;2.6514396676466276;2.6514396676466276;2.6514396676466276;2;11;25.15017364067171;0;variant_3;FIFO
6833;MOULDING;MOULDING_MACHINE_2;24503.79466904055;3.0249867879720114;0.0;0.0;1;12;26.39351290732884;0;variant_9;FIFO
6817;SORTING;SORTING_ROBOT;24504.145432686564;3.0845834457868477;21.337104612157418;56.975648527164594;4;12;6.740149851411843;0;variant_7;FIFO
6834;ASSEMBLY_1;LINE_2_ASSEMBLY1;24504.637223626185;2.6384365683952637;2.6384365683952637;2.6384365683952637;2;12;23.130034564474045;0;variant_7;FIFO
6832;ASSEMBLY_1;LINE_5_ASSEMBLY1;24506.253290538058;3.0915931044401077;3.0915931044401077;3.0915931044401077;2;12;27.838340073038125;0;variant_2;FIFO
6833;ASSEMBLY_1;LINE_4_ASSEMBLY1;24506.888897621044;3.0942285804921994;3.0942285804921994;3.0942285804921994;2;12;23.29928432683664;0;variant_9;FIFO
6826;ASSEMBLY_1;LINE_1_ASSEMBLY1;24509.321972620728;33.525342488199385;33.525342488199385;33.525342488199385;2;12;22.463997556231334;0;variant_8;FIFO
6829;ASSEMBLY_2;ASSEMBLY2_LINE_2;24510.27904241545;17.857995278478484;25.754380078848044;27.216312302680308;3;12;17.38590532129092;0;variant_18;FIFO
6831;ASSEMBLY_2;ASSEMBLY2_LINE_2;24510.84120049421;0.5621580787628773;8.624463923235453;16.504485612967983;3;12;11.749887129430135;0;variant_8;FIFO
6817;PACKAGING;PACKAGING_LINE_1;24510.885582537976;6.740149851411843;6.740149851411843;63.71579837857644;5;11;0.0;0;variant_7;FIFO
6821;SORTING;SORTING_ROBOT;24511.759842400155;7.614409713591158;27.107079048953892;58.18310643201767;4;11;9.183092572133319;0;variant_12;FIFO
6830;ASSEMBLY_2;ASSEMBLY2_LINE_2;24512.37053143145;1.5293309372391377;8.747506090723618;11.398945758370246;3;11;16.40266754994809;0;variant_3;FIFO
6828;ASSEMBLY_2;ASSEMBLY2_LINE_1;24514.890923880936;15.87705958308652;15.87705958308652;36.42111487926013;3;11;12.01354131464177;0;variant_2;FIFO
6835;MOULDING;MOULDING_MACHINE_3;24516.23724068858;5.119970415493299;0.0;0.0;1;12;26.98881351973978;0;variant_18;FIFO
6834;ASSEMBLY_2;ASSEMBLY2_LINE_2;24516.93056513478;4.560033703328372;12.293341508593585;14.931778076988849;3;12;10.83669305588046;0;variant_7;FIFO
6832;ASSEMBLY_2;ASSEMBLY2_LINE_1;24517.484110618152;2.593186737216456;11.230820080094418;14.322413184534525;3;12;16.607519992943708;0;variant_2;FIFO
6825;SORTING;SORTING_ROBOT;24518.055665497894;6.295823097738321;25.634618360923923;52.874769748690596;4;12;0.23457228275583475;0;variant_9;FIFO
6825;PACKAGING;PACKAGING_LINE_2;24518.29023778065;0.23457228275583475;0.23457228275583475;53.10934203144643;5;11;0.0;0;variant_9;FIFO
6827;SORTING;SORTING_ROBOT;24518.77087534198;0.7152098440856207;23.103966618567938;46.54324047699265;4;11;2.1998937993885193;0;variant_8;FIFO
6833;ASSEMBLY_2;ASSEMBLY2_LINE_2;24518.90099124639;1.970426111613051;12.012093625347916;15.106322205840115;3;11;11.287190701488726;0;variant_9;FIFO
6826;ASSEMBLY_2;ASSEMBLY2_LINE_1;24519.35649405753;1.8723834393786092;10.034521436802606;43.55986392500199;3;11;12.429476119428728;0;variant_8;FIFO
6836;MOULDING;MOULDING_MACHINE_4;24520.80307622954;1.0250538582986337;0.0;0.0;1;12;15.98718959418693;0;variant_18;FIFO
6821;PACKAGING;PACKAGING_LINE_3;24520.94293497229;9.183092572133319;9.183092572133319;67.36619900415099;5;11;0.0;0;variant_12;FIFO
6827;PACKAGING;PACKAGING_LINE_1;24520.970769141368;2.1998937993885193;2.1998937993885193;48.74313427638117;5;10;0.0;0;variant_8;FIFO
6829;SORTING;SORTING_ROBOT;24521.60522787468;2.834352532699995;11.326185459231056;38.54249776191136;4;10;6.059719862059865;0;variant_18;FIFO
6831;SORTING;SORTING_ROBOT;24521.84418846382;0.23896058914033347;11.002987969608512;27.507473582576495;4;10;0.7468991598216235;0;variant_8;FIFO
6831;PACKAGING;PACKAGING_LINE_3;24522.59108762364;0.7468991598216235;0.7468991598216235;28.254372742398118;5;9;0.0;0;variant_8;FIFO
6839;MOULDING;MOULDING_MACHINE_2;24524.69968701022;0.8204857406599331;0.0;0.0;1;10;6.213874127050076;0;variant_1;FIFO
6830;SORTING;SORTING_ROBOT;24525.139275464862;3.2950870010427025;12.768744033412077;24.167689791782323;4;10;3.633923516536015;0;variant_3;FIFO
6839;ASSEMBLY_1;LINE_5_ASSEMBLY1;24525.619128813723;0.9194418035040144;0.9194418035040144;0.9194418035040144;2;10;5.2944323235460615;0;variant_1;FIFO
6828;SORTING;SORTING_ROBOT;24526.154233205893;1.01495774103023;11.263309324956936;47.684424204217066;4;10;0.7502319896848348;0;variant_2;FIFO
6834;SORTING;SORTING_ROBOT;24526.38824743171;0.23401422581810039;9.457682296932035;24.389460373920883;4;10;1.379010758948425;0;variant_7;FIFO
6828;PACKAGING;PACKAGING_LINE_3;24526.904465195577;0.7502319896848348;0.7502319896848348;48.4346561939019;5;9;0.0;0;variant_2;FIFO
6835;ASSEMBLY_1;LINE_3_ASSEMBLY1;24527.16249438017;10.925253691588296;10.925253691588296;10.925253691588296;2;9;16.063559828151483;0;variant_18;FIFO
6832;SORTING;SORTING_ROBOT;24527.31502483836;0.926777406650217;9.830914220208797;24.153327404743322;4;9;6.776605772734911;0;variant_2;FIFO
6829;PACKAGING;PACKAGING_LINE_2;24527.66494773674;6.059719862059865;6.059719862059865;44.60221762397123;5;8;0.0;0;variant_18;FIFO
6834;PACKAGING;PACKAGING_LINE_3;24527.76725819066;0.8627929950816906;1.379010758948425;25.76847113286931;5;7;0.0;0;variant_7;FIFO
6839;ASSEMBLY_2;ASSEMBLY2_LINE_2;24528.185743952217;2.566615138493944;2.566615138493944;3.4860569419979583;3;7;2.7278171850521176;0;variant_1;FIFO
6833;SORTING;SORTING_ROBOT;24528.62779956169;1.3127747233302216;9.726808315299422;24.833130521139537;4;7;1.5603823861893034;0;variant_9;FIFO
6830;PACKAGING;PACKAGING_LINE_1;24528.7731989814;3.633923516536015;3.633923516536015;27.801613308318338;5;6;0.0;0;variant_3;FIFO
6837;MOULDING;MOULDING_MACHINE_1;24529.02576412679;7.68410780090926;0.0;0.0;1;7;22.325811306902324;0;variant_14;FIFO
6826;SORTING;SORTING_ROBOT;24529.567931057776;0.9401314960850868;10.211437000245496;53.77130092524749;4;7;2.2180391191832314;0;variant_8;FIFO
6839;SORTING;SORTING_ROBOT;24530.15572296394;0.5877919061640569;1.9699790117228986;5.456035953720857;4;7;0.757838173329219;0;variant_1;FIFO
6833;PACKAGING;PACKAGING_LINE_3;24530.18818194788;1.5603823861893034;1.5603823861893034;26.39351290732884;5;6;0.0;0;variant_9;FIFO
6839;PACKAGING;PACKAGING_LINE_3;24530.91356113727;0.7253791893890593;0.757838173329219;6.213874127050076;5;5;0.0;0;variant_1;FIFO
6838;MOULDING;MOULDING_MACHINE_5;24531.1125792464;7.247978721534309;0.0;0.0;1;6;15.97541639762494;0;variant_2;FIFO
6826;PACKAGING;PACKAGING_LINE_1;24531.78597017696;2.2180391191832314;2.2180391191832314;55.98934004443072;5;5;0.0;0;variant_8;FIFO
6836;ASSEMBLY_1;LINE_2_ASSEMBLY1;24532.84605152939;12.042975299849786;12.042975299849786;12.042975299849786;2;5;3.9442142943371437;0;variant_18;FIFO
6832;PACKAGING;PACKAGING_LINE_2;24534.091630611096;6.426682874356629;6.776605772734911;30.929933177478233;5;4;0.0;0;variant_2;FIFO
6835;ASSEMBLY_2;ASSEMBLY2_LINE_1;24535.476862834726;8.314368454557552;8.314368454557552;19.239622146145848;3;4;7.749191373593931;0;variant_18;FIFO
6835;SORTING;SORTING_ROBOT;24535.49245718044;0.015594345713907387;0.015594345713907387;19.255216491859755;4;4;7.733597027880023;0;variant_18;FIFO
6836;ASSEMBLY_2;ASSEMBLY2_LINE_2;24535.704156357748;2.858104828359501;2.858104828359501;14.901080128209287;3;4;1.0861094659776427;0;variant_18;FIFO
