Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
854;MOULDING;MOULDING_MACHINE_5;3018.382635591633;0.07299007965093551;0.0;0.0;1;1;93.22219491384249;0;variant_12;FIFO
837;SORTING;SORTING_ROBOT;3019.6007168726896;0.5224621433417269;0.0;0.0;1;2;5.310237828250138;0;variant_18;FIFO
835;PACKAGING;PACKAGING_LINE_2;3020.436155582556;1.357900853207866;0.0;0.0;1;3;1.8752348072484892;0;variant_12;FIFO
854;ASSEMBLY_1;LINE_1_ASSEMBLY1;3020.6256966608767;2.243061069243595;2.243061069243595;2.243061069243595;2;3;90.97913384459889;0;variant_12;FIFO
828;SORTING;SORTING_ROBOT;3020.78893714739;0.03670946751981319;0.0;0.0;1;4;0.1395638493563638;0;variant_16;FIFO
828;PACKAGING;PACKAGING_LINE_2;3020.928500996746;0.1395638493563638;0.1395638493563638;0.1395638493563638;2;3;0.0;0;variant_16;FIFO
821;SORTING;SORTING_ROBOT;3021.493491639878;0.26233665838890374;0.0;0.0;1;4;9.715964088318287;0;variant_12;FIFO
835;PACKAGING;PACKAGING_LINE_1;3022.3113903898043;1.8752348072484892;1.8752348072484892;1.8752348072484892;2;3;0.0;0;variant_12;FIFO
832;ASSEMBLY_2;ASSEMBLY2_LINE_2;3022.746001356405;1.5148463749160328;0.0;0.0;1;4;2.753645613704066;0;variant_7;FIFO
832;SORTING;SORTING_ROBOT;3023.2043901709644;0.4583888145593846;0.4583888145593846;0.4583888145593846;2;4;2.2952567991446813;0;variant_7;FIFO
837;PACKAGING;PACKAGING_LINE_3;3024.91095470094;5.310237828250138;5.310237828250138;5.310237828250138;2;3;0.0;0;variant_18;FIFO
832;PACKAGING;PACKAGING_LINE_1;3025.499646970109;2.2952567991446813;2.2952567991446813;2.753645613704066;3;2;0.0;0;variant_7;FIFO
840;ASSEMBLY_2;ASSEMBLY2_LINE_2;3026.6328762832363;3.8868749268312968;0.0;0.0;1;3;3.563662736290098;0;variant_14;FIFO
840;SORTING;SORTING_ROBOT;3026.6721439921816;0.03926770894531728;0.03926770894531728;0.03926770894531728;2;3;3.524395027344781;0;variant_14;FIFO
855;MOULDING;MOULDING_MACHINE_3;3029.44310985774;7.287304191620933;0.0;0.0;1;4;107.1888426460905;0;variant_6;FIFO
855;ASSEMBLY_1;LINE_1_ASSEMBLY1;3029.706968992992;0.2638591352520052;0.2638591352520052;0.2638591352520052;2;4;106.9249835108385;0;variant_6;FIFO
856;MOULDING;MOULDING_MACHINE_4;3029.7514912187644;5.137938378719355;0.0;0.0;1;5;103.2894967021607;0;variant_15;FIFO
857;MOULDING;MOULDING_MACHINE_1;3029.813437762826;2.425556319545194;0.0;0.0;1;6;107.4843096969962;0;variant_13;FIFO
840;PACKAGING;PACKAGING_LINE_3;3030.1965390195264;3.524395027344781;3.524395027344781;3.563662736290098;3;5;0.0;0;variant_14;FIFO
851;ASSEMBLY_1;LINE_5_ASSEMBLY1;3030.74662471125;13.02398741467232;0.0;0.0;1;6;89.23809092317651;0;variant_16;FIFO
841;ASSEMBLY_2;ASSEMBLY2_LINE_2;3030.904352095595;4.271475812358858;0.0;0.0;1;7;90.23497999228903;0;variant_1;FIFO
821;PACKAGING;PACKAGING_LINE_2;3031.209455728196;9.715964088318287;9.715964088318287;9.715964088318287;2;6;0.0;0;variant_12;FIFO
839;ASSEMBLY_2;ASSEMBLY2_LINE_2;3032.399410222504;1.4950581269085887;0.0;0.0;1;7;0.5535449191897897;0;variant_14;FIFO
839;SORTING;SORTING_ROBOT;3032.624791816547;0.2253815940430286;0.2253815940430286;0.2253815940430286;2;7;0.32816332514676105;0;variant_14;FIFO
859;MOULDING;MOULDING_MACHINE_5;3032.8456408108204;0.3630462524570248;0.0;0.0;1;8;90.97140469624173;0;variant_14;FIFO
839;PACKAGING;PACKAGING_LINE_1;3032.9529551416936;0.32816332514676105;0.32816332514676105;0.5535449191897897;3;7;0.0;0;variant_14;FIFO
858;MOULDING;MOULDING_MACHINE_2;3033.155123765151;2.6145395129246936;0.0;0.0;1;8;96.9403100458776;0;variant_1;FIFO
857;ASSEMBLY_1;LINE_2_ASSEMBLY1;3033.508779321962;3.6953415591356134;3.6953415591356134;3.6953415591356134;2;8;103.78896813786059;0;variant_13;FIFO
859;ASSEMBLY_1;LINE_4_ASSEMBLY1;3033.9383200600428;1.0926792492223285;1.0926792492223285;1.0926792492223285;2;8;89.8787254470194;0;variant_14;FIFO
856;ASSEMBLY_1;LINE_3_ASSEMBLY1;3034.098461604786;4.3469703860214395;4.3469703860214395;4.3469703860214395;2;8;98.94252631613926;0;variant_15;FIFO
858;ASSEMBLY_1;LINE_1_ASSEMBLY1;3035.897389683168;2.742265918016983;2.742265918016983;2.742265918016983;2;8;94.19804412786061;0;variant_1;FIFO
860;MOULDING;MOULDING_MACHINE_3;3040.1194985336497;3.5044590949200938;0.0;0.0;1;9;107.8706377019148;0;variant_18;FIFO
860;ASSEMBLY_1;LINE_5_ASSEMBLY1;3041.051899472764;0.9324009391143591;0.9324009391143591;0.9324009391143591;2;9;106.93823676280044;0;variant_18;FIFO
861;MOULDING;MOULDING_MACHINE_4;3042.251441068527;1.0145567543836478;0.0;0.0;1;10;149.822030738384;0;variant_18;FIFO
833;ASSEMBLY_2;ASSEMBLY2_LINE_1;3042.943850321072;22.19162264120223;0.0;0.0;1;11;10.128644924407581;0;variant_5;FIFO
861;ASSEMBLY_1;LINE_2_ASSEMBLY1;3043.908532416116;1.6570913475889029;1.6570913475889029;1.6570913475889029;2;11;148.1649393907951;0;variant_18;FIFO
838;ASSEMBLY_2;ASSEMBLY2_LINE_2;3044.8242829162514;12.424872693747602;0.0;0.0;1;12;3.0886748330899536;0;variant_4;FIFO
833;SORTING;SORTING_ROBOT;3046.2350720822424;3.2912217611701635;3.2912217611701635;3.2912217611701635;2;12;6.837423163237418;0;variant_5;FIFO
838;SORTING;SORTING_ROBOT;3046.554754206448;0.3196821242054284;1.7304712901964194;1.7304712901964194;2;12;1.3582035428935342;0;variant_4;FIFO
838;SORTING;SORTING_ROBOT;3047.1577116269304;0.6029574204826531;0.6029574204826531;2.3334287106790725;3;12;0.7552461224108811;0;variant_4;FIFO
838;PACKAGING;PACKAGING_LINE_2;3047.9129577493413;0.7552461224108811;0.7552461224108811;3.0886748330899536;4;11;0.0;0;variant_4;FIFO
842;ASSEMBLY_2;ASSEMBLY2_LINE_1;3052.8276518146213;9.883801493549072;0.0;0.0;1;12;19.273017553114187;0;variant_2;FIFO
834;ASSEMBLY_2;ASSEMBLY2_LINE_1;3053.065184748663;0.23753293404161013;0.0;0.0;1;13;15.862071525832107;0;variant_6;FIFO
833;PACKAGING;PACKAGING_LINE_3;3053.07249524548;6.837423163237418;6.837423163237418;10.128644924407581;3;12;0.0;0;variant_5;FIFO
