Case ID;Activity;Resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;simulation_run;process;method
8166;PACKAGING;PACKAGING_LINE_3;29610.66878550497;0.473453306745796;0.473453306745796;32.288409587421484;5;14;1.1471398911671713;0;variant_7;FIFO
8166;INSPECTION_1;INSPECTION_1_LINE_1;29611.041415074706;0.3726295697342721;0.3726295697342721;32.661039157155756;6;14;0.7745103214328992;0;variant_7;FIFO
8162;SORTING;SORTING_ROBOT_1;29611.319376482214;1.1240442839880416;7.5403510659889434;40.71433018136304;4;14;2.1735157612019975;0;variant_4;FIFO
8166;INSPECTION_2;INSPECTION_2_LINE_1;29611.4830739728;0.44165889809301007;0.44165889809301007;33.102698055248766;7;14;0.33285142333988915;0;variant_7;FIFO
8162;PACKAGING;PACKAGING_LINE_2;29611.78356351185;0.4641870296363777;0.4641870296363777;41.178517210999416;5;14;1.7093287315656198;0;variant_4;FIFO
8166;INSPECTION_3;INSPECTION_3_LINE_1;29611.81592539614;0.33285142333988915;0.33285142333988915;33.435549478588655;8;13;0.0;0;variant_7;FIFO
8162;INSPECTION_1;INSPECTION_1_LINE_2;29612.93115219222;1.1475886803709727;1.1475886803709727;42.32610589137039;6;13;0.5617400511946471;0;variant_4;FIFO
8168;SORTING;SORTING_ROBOT_1;29613.08816094361;1.7687844613974448;6.6959810446242045;32.61435163881106;5;13;11.132872721285821;0;variant_7;FIFO
8172;ASSEMBLY_2;ASSEMBLY2_LINE_2;29613.13095245212;14.760041138222732;33.045113498890714;34.248700045758596;3;13;10.905050568209845;0;variant_1;FIFO
8162;INSPECTION_2;INSPECTION_2_LINE_2;29613.200435458733;0.26928326651250245;0.26928326651250245;42.59538915788289;7;13;0.29245678468214464;0;variant_4;FIFO
8162;INSPECTION_3;INSPECTION_3_LINE_2;29613.492892243416;0.29245678468214464;0.29245678468214464;42.887845942565036;8;12;0.0;0;variant_4;FIFO
8168;PACKAGING;PACKAGING_LINE_1;29613.592861397665;0.5047004540538182;0.5047004540538182;33.11905209286488;6;12;10.628172267232003;0;variant_7;FIFO
8173;ASSEMBLY_2;ASSEMBLY2_LINE_1;29615.88379769993;6.038669010675221;31.3517673639617;32.35800486198423;3;12;17.054340040023817;0;variant_1;FIFO
8168;PACKAGING;PACKAGING_LINE_3;29616.55004671036;2.9571853126944916;2.9571853126944916;36.07623740555937;7;12;7.670986954537511;0;variant_7;FIFO
8168;INSPECTION_1;INSPECTION_1_LINE_1;29616.576243606523;0.026196896164037753;0.026196896164037753;36.102434301723406;8;12;7.644790058373474;0;variant_7;FIFO
8180;MOULDING;MOULDING_MACHINE_5;29618.117713782845;7.055692024914606;0.0;0.0;1;13;40.158448059435614;0;variant_9;FIFO
8175;SORTING;SORTING_ROBOT_1;29618.543000272428;5.454839328816888;8.697871583171946;34.175263671641005;4;13;3.128885618145432;0;variant_3;FIFO
8172;SORTING;SORTING_ROBOT_1;29619.83142408061;1.288423808182415;6.70047162849005;40.949171674248646;4;13;4.204578939719795;0;variant_1;FIFO
8168;INSPECTION_2;INSPECTION_2_LINE_1;29619.89849103474;3.3222474282156327;3.3222474282156327;39.42468172993904;9;13;4.322542630157841;0;variant_7;FIFO
8180;ASSEMBLY_1;LINE_ASSEMBLY1_5;29619.91073527331;1.7930214904663444;1.7930214904663444;1.7930214904663444;2;13;38.36542656896927;0;variant_9;FIFO
8175;PACKAGING;PACKAGING_LINE_2;29620.55050678394;2.0075065115124744;2.0075065115124744;36.18277018315348;5;13;1.1213791066329577;0;variant_3;FIFO
8175;INSPECTION_1;INSPECTION_1_LINE_2;29620.735658831807;0.18515204786672257;0.18515204786672257;36.3679222310202;6;13;0.9362270587662351;0;variant_3;FIFO
8179;MOULDING;MOULDING_MACHINE_1;29621.09847743885;11.661138042003586;0.0;0.0;1;14;37.184050223546365;0;variant_7;FIFO
8175;INSPECTION_2;INSPECTION_2_LINE_2;29621.523304425948;0.7876455941404856;0.7876455941404856;37.15556782516069;7;14;0.1485814646257495;0;variant_3;FIFO
8175;INSPECTION_3;INSPECTION_3_LINE_2;29621.671885890573;0.1485814646257495;0.1485814646257495;37.30414928978644;8;13;0.0;0;variant_3;FIFO
8172;PACKAGING;PACKAGING_LINE_1;29622.12357417582;2.2921500952106726;2.2921500952106726;43.24132176945932;5;13;1.9124288445091224;0;variant_1;FIFO
8181;MOULDING;MOULDING_MACHINE_3;29622.3318520554;2.77952370400817;0.0;0.0;1;14;59.19778667081846;0;variant_11;FIFO
8163;ASSEMBLY_2;ASSEMBLY2_LINE_2;29622.60108732432;9.470134872201015;35.0805370996095;52.052150913121295;3;14;13.854555691159476;0;variant_12;FIFO
8169;ASSEMBLY_2;ASSEMBLY2_LINE_2;29622.974930258384;0.37384293406284996;29.65451853889681;38.87450131346486;4;14;11.39112519894843;0;variant_12;FIFO
8168;INSPECTION_3;INSPECTION_3_LINE_1;29623.30125590029;3.4027648655501253;3.4027648655501253;42.827446595489164;10;14;0.9197777646077157;0;variant_7;FIFO
8172;INSPECTION_1;INSPECTION_1_LINE_1;29623.403718399244;1.2801442234231217;1.2801442234231217;44.52146599288244;6;14;0.6322846210860007;0;variant_1;FIFO
8173;SORTING;SORTING_ROBOT_1;29623.49351789472;3.6620938141095394;7.609720194788679;39.967725056772906;4;14;9.444619845235138;0;variant_1;FIFO
8172;INSPECTION_2;INSPECTION_2_LINE_1;29623.564166558303;0.1604481590584328;0.1604481590584328;44.68191415194087;7;14;0.4718364620275679;0;variant_1;FIFO
8172;INSPECTION_3;INSPECTION_3_LINE_1;29624.03600302033;0.4718364620275679;0.4718364620275679;45.15375061396844;8;13;0.0;0;variant_1;FIFO
8168;INSPECTION_3;INSPECTION_3_LINE_2;29624.221033664897;0.9197777646077157;0.9197777646077157;43.74722436009688;11;12;0.0;0;variant_7;FIFO
8182;MOULDING;MOULDING_MACHINE_2;29624.606282890225;2.008401507493545;0.0;0.0;1;13;38.0801361049198;0;variant_3;FIFO
8179;ASSEMBLY_1;LINE_ASSEMBLY1_1;29625.026052959547;3.9275755206981557;3.9275755206981557;3.9275755206981557;2;13;33.25647470284821;0;variant_7;FIFO
8183;MOULDING;MOULDING_MACHINE_4;29625.075853743387;2.0426409845276794;0.0;0.0;1;14;92.40234313170004;0;variant_12;FIFO
8163;SORTING;SORTING_ROBOT_1;29626.920255360405;3.4267374656847096;4.319168036083283;56.37131894920458;4;14;9.535387655076192;0;variant_12;FIFO
8169;SORTING;SORTING_ROBOT_1;29627.19310092425;0.27284556384620373;4.218170665866637;43.0926719793315;5;14;7.172954533081793;0;variant_12;FIFO
8184;MOULDING;MOULDING_MACHINE_5;29627.541882966845;2.702596128518053;0.0;0.0;1;15;58.32442349196208;0;variant_16;FIFO
8176;ASSEMBLY_2;ASSEMBLY2_LINE_2;29627.80913326723;4.834203008846089;28.63277182022648;31.896442263059726;3;15;9.358899674451095;0;variant_15;FIFO
8176;SORTING;SORTING_ROBOT_1;29628.005497035065;0.1963637678345549;0.1963637678345549;32.09280603089428;4;15;9.16253590661654;0;variant_15;FIFO
8169;PACKAGING;PACKAGING_LINE_1;29628.014445324752;0.8213444005014026;0.8213444005014026;43.9140163798329;6;15;6.35161013258039;0;variant_12;FIFO
8167;ASSEMBLY_2;ASSEMBLY2_LINE_2;29628.428473493776;0.6193402265453187;27.231801835758233;55.735700747423834;4;15;15.513239772833913;0;variant_16;FIFO
8173;PACKAGING;PACKAGING_LINE_3;29628.939888391327;5.446370496607415;5.446370496607415;45.41409555338032;5;15;3.9982493486277235;0;variant_1;FIFO
