method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,4961.631089486544,variant_2,0.28,START,1444,START,,,,{},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.631089486544,variant_2,0.28,gateway,1444,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_5'},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.631089486544,variant_2,0.28,queued,1444,MOULDING_5,,,,{'mould_lane': 'MOULDING_5'},4961.631089486544,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.631089486544,variant_2,0.28,running,1444,MOULDING_5,MOULDING_MACHINE_5,4963.9804422762445,,,,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.634769237941,variant_3,0.28,START,1445,START,,,,{},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.634769237941,variant_3,0.28,gateway,1445,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_1'},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.634769237941,variant_3,0.28,queued,1445,MOULDING_1,,,,{'mould_lane': 'MOULDING_1'},4961.634769237941,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4961.634769237941,variant_3,0.28,running,1445,MOULDING_1,MOULDING_MACHINE_1,4963.30435777369,,,,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.30435777369,variant_3,0.28,gateway,1445,QC_AFTER_MOULDING_1,,,,{'mould_lane': 'MOULDING_1'},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.30435777369,variant_3,0.28,gateway,1445,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_1', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.30435777369,variant_3,0.28,queued,1445,ASSEMBLY_1_4,,,,"{'mould_lane': 'MOULDING_1', 'a1_lane': 'ASSEMBLY_1_4'}",4963.30435777369,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.9804422762445,variant_2,0.28,gateway,1444,QC_AFTER_MOULDING_5,,,,{'mould_lane': 'MOULDING_5'},,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.9804422762445,variant_2,0.28,gateway,1444,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_5', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4963.9804422762445,variant_2,0.28,queued,1444,ASSEMBLY_1_5,,,,"{'mould_lane': 'MOULDING_5', 'a1_lane': 'ASSEMBLY_1_5'}",4963.9804422762445,0,experiment,dedicated,6,C1,5,0.99,identical
FIFO,6,0,4969.972453271585,variant_1,0.28,START,1446,START,,,,{},,0,experiment,dedicated,6,C1,5,0.99,identical
