method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,18,0,5229.384297691939,variant_10,0.28,START,1406,START,,,,{},,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5229.384297691939,variant_10,0.28,queued,1406,MOULDING,,,,{},5229.384297691939,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5229.384297691939,variant_10,0.28,running,1406,MOULDING,MOULDING_MACHINE_4,5233.745238794686,,,,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.268674741027,variant_18,0.28,START,1407,START,,,,{},,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.268674741027,variant_18,0.28,queued,1407,MOULDING,,,,{},5231.268674741027,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.268674741027,variant_18,0.28,running,1407,MOULDING,MOULDING_MACHINE_3,5233.278578263456,,,,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.651130640076,variant_8,0.28,START,1408,START,,,,{},,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.651130640076,variant_8,0.28,queued,1408,MOULDING,,,,{},5231.651130640076,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5231.651130640076,variant_8,0.28,running,1408,MOULDING,MOULDING_MACHINE_1,5236.982970899134,,,,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.278578263456,variant_18,0.28,gateway,1407,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.278578263456,variant_18,0.28,queued,1407,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5233.278578263456,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.278578263456,variant_18,0.28,running,1407,ASSEMBLY_1,LINE_ASSEMBLY1_5,5239.4239835576645,,,,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.745238794686,variant_10,0.28,gateway,1406,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.745238794686,variant_10,0.28,queued,1406,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5233.745238794686,0,experiment,pooled,18,C1,8,0.97,mild_all
FIFO,18,0,5233.745238794686,variant_10,0.28,running,1406,ASSEMBLY_1,LINE_ASSEMBLY1_2,5234.828044388783,,,,0,experiment,pooled,18,C1,8,0.97,mild_all
