method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5145.567117966671,variant_5,0.28,START,1432,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5145.567117966671,variant_5,0.28,queued,1432,MOULDING,,,,{},5145.567117966671,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5145.567117966671,variant_5,0.28,running,1432,MOULDING,MOULDING_MACHINE_3,5159.092488468816,,,,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.821709636169,variant_6,0.28,START,1433,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.821709636169,variant_6,0.28,queued,1433,MOULDING,,,,{},5147.821709636169,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.821709636169,variant_6,0.28,running,1433,MOULDING,MOULDING_MACHINE_4,5160.6029871868905,,,,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.895151566373,variant_1,0.28,START,1434,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.895151566373,variant_1,0.28,queued,1434,MOULDING,,,,{},5147.895151566373,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5147.895151566373,variant_1,0.28,running,1434,MOULDING,MOULDING_MACHINE_1,5151.923495357088,,,,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5149.204586210037,variant_5,0.28,START,1435,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5149.204586210037,variant_5,0.28,queued,1435,MOULDING,,,,{},5149.204586210037,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5149.204586210037,variant_5,0.28,running,1435,MOULDING,MOULDING_MACHINE_2,5159.552128174839,,,,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5151.474426552236,variant_3,0.28,START,1436,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5151.474426552236,variant_3,0.28,queued,1436,MOULDING,,,,{},5151.474426552236,0,experiment,pooled,6,C1,8,0.99,identical
FIFO,6,0,5151.572302337126,variant_2,0.28,START,1437,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,identical
