method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5068.20554094573,variant_3,0.28,START,1448,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5068.20554094573,variant_3,0.28,queued,1448,MOULDING,,,,{},5068.20554094573,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5068.20554094573,variant_3,0.28,running,1448,MOULDING,MOULDING_MACHINE_5,5068.854886419559,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5068.854886419559,variant_3,0.28,gateway,1448,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5068.854886419559,variant_3,0.28,gateway,1448,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5068.854886419559,variant_3,0.28,queued,1448,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",5068.854886419559,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5070.399054626012,variant_3,0.28,running,1448,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,5071.042339223492,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5071.042339223492,variant_3,0.28,gateway,1448,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5071.042339223492,variant_3,0.28,queued,1448,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_4'}",5071.042339223492,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5074.712778044149,variant_2,0.28,START,1449,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5074.712778044149,variant_2,0.28,queued,1449,MOULDING,,,,{},5074.712778044149,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5074.712778044149,variant_2,0.28,running,1449,MOULDING,MOULDING_MACHINE_3,5080.022922428802,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5075.976454047037,variant_3,0.28,START,1450,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5075.976454047037,variant_3,0.28,queued,1450,MOULDING,,,,{},5075.976454047037,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5075.976454047037,variant_3,0.28,running,1450,MOULDING,MOULDING_MACHINE_2,5081.656675012168,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5079.312854333163,variant_6,0.28,START,1451,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5079.312854333163,variant_6,0.28,queued,1451,MOULDING,,,,{},5079.312854333163,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5079.312854333163,variant_6,0.28,running,1451,MOULDING,MOULDING_MACHINE_5,5087.739600996054,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5080.022922428802,variant_2,0.28,gateway,1449,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5080.022922428802,variant_2,0.28,gateway,1449,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5080.022922428802,variant_2,0.28,queued,1449,ASSEMBLY_1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_3'}",5080.022922428802,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5080.042199540724,variant_2,0.28,running,1449,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,5089.902677293849,,,,0,experiment,hybrid30,6,C1,5,0.99,mild_all
FIFO,6,0,5081.656675012168,variant_3,0.28,gateway,1450,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,5,0.99,mild_all
