method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5061.896729298998,variant_5,0.28,START,1441,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5061.896729298998,variant_5,0.28,queued,1441,MOULDING,,,,{},5061.896729298998,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5061.896729298998,variant_5,0.28,running,1441,MOULDING,MOULDING_MACHINE_3,5065.192963902691,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.2694314112905,variant_1,0.28,START,1442,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.2694314112905,variant_1,0.28,queued,1442,MOULDING,,,,{},5064.2694314112905,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.2694314112905,variant_1,0.28,running,1442,MOULDING,MOULDING_MACHINE_5,5088.799882242943,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.896041496064,variant_4,0.28,START,1443,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.896041496064,variant_4,0.28,queued,1443,MOULDING,,,,{},5064.896041496064,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5064.896041496064,variant_4,0.28,running,1443,MOULDING,MOULDING_MACHINE_4,5065.169083810992,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.169083810992,variant_4,0.28,gateway,1443,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.169083810992,variant_4,0.28,queued,1443,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5065.169083810992,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.169083810992,variant_4,0.28,running,1443,ASSEMBLY_1,LINE_ASSEMBLY1_2,5066.211499131705,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.192963902691,variant_5,0.28,gateway,1441,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.192963902691,variant_5,0.28,queued,1441,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5065.192963902691,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5065.192963902691,variant_5,0.28,running,1441,ASSEMBLY_1,LINE_ASSEMBLY1_3,5069.2144359788535,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5066.211499131705,variant_4,0.28,gateway,1443,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5066.211499131705,variant_4,0.28,queued,1443,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5066.211499131705,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5069.2144359788535,variant_5,0.28,gateway,1441,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5069.2144359788535,variant_5,0.28,queued,1441,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5069.2144359788535,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5074.821077585733,variant_4,0.28,START,1444,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5074.821077585733,variant_4,0.28,queued,1444,MOULDING,,,,{},5074.821077585733,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5074.821077585733,variant_4,0.28,running,1444,MOULDING,MOULDING_MACHINE_2,5084.484702398053,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5076.975665834211,variant_6,0.28,START,1445,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5076.975665834211,variant_6,0.28,queued,1445,MOULDING,,,,{},5076.975665834211,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5076.975665834211,variant_6,0.28,running,1445,MOULDING,MOULDING_MACHINE_4,5082.408710633182,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5077.293798714911,variant_6,0.28,START,1446,START,,,,{},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5077.293798714911,variant_6,0.28,queued,1446,MOULDING,,,,{},5077.293798714911,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5077.293798714911,variant_6,0.28,running,1446,MOULDING,MOULDING_MACHINE_3,5085.592717977309,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5082.408710633182,variant_6,0.28,gateway,1445,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5082.408710633182,variant_6,0.28,queued,1445,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5082.408710633182,0,experiment,pooled,6,C1,5,0.99,strong_all
FIFO,6,0,5082.408710633182,variant_6,0.28,running,1445,ASSEMBLY_1,LINE_ASSEMBLY1_2,5106.358210605948,,,,0,experiment,pooled,6,C1,5,0.99,strong_all
