method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5058.042191463731,variant_6,0.28,START,1448,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5058.042191463731,variant_6,0.28,queued,1448,MOULDING,,,,{},5058.042191463731,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5058.042191463731,variant_6,0.28,running,1448,MOULDING,MOULDING_MACHINE_3,5058.493245267293,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5058.493245267293,variant_6,0.28,gateway,1448,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5058.493245267293,variant_6,0.28,queued,1448,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5058.493245267293,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5058.493245267293,variant_6,0.28,running,1448,ASSEMBLY_1,LINE_ASSEMBLY1_5,5067.009935806405,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5062.713438172814,variant_1,0.28,START,1449,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5062.713438172814,variant_1,0.28,queued,1449,MOULDING,,,,{},5062.713438172814,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5062.713438172814,variant_1,0.28,running,1449,MOULDING,MOULDING_MACHINE_3,5062.937905062488,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5062.937905062488,variant_1,0.28,gateway,1449,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5062.937905062488,variant_1,0.28,queued,1449,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5062.937905062488,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.692700519901,variant_6,0.28,START,1450,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.692700519901,variant_6,0.28,queued,1450,MOULDING,,,,{},5064.692700519901,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.692700519901,variant_6,0.28,running,1450,MOULDING,MOULDING_MACHINE_5,5070.685561606341,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.856271613584,variant_3,0.28,START,1451,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.856271613584,variant_3,0.28,queued,1451,MOULDING,,,,{},5064.856271613584,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5064.856271613584,variant_3,0.28,running,1451,MOULDING,MOULDING_MACHINE_1,5072.348628664305,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5065.421466907508,variant_2,0.28,START,1452,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5065.421466907508,variant_2,0.28,queued,1452,MOULDING,,,,{},5065.421466907508,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5065.421466907508,variant_2,0.28,running,1452,MOULDING,MOULDING_MACHINE_2,5068.132673041092,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5066.391594656988,variant_5,0.28,START,1453,START,,,,{},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5066.391594656988,variant_5,0.28,queued,1453,MOULDING,,,,{},5066.391594656988,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5066.391594656988,variant_5,0.28,running,1453,MOULDING,MOULDING_MACHINE_4,5071.462451310077,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5067.009935806405,variant_6,0.28,gateway,1448,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5067.009935806405,variant_6,0.28,queued,1448,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5067.009935806405,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5067.009935806405,variant_1,0.28,running,1449,ASSEMBLY_1,LINE_ASSEMBLY1_5,5067.7003704080025,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5067.7003704080025,variant_1,0.28,gateway,1449,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5067.7003704080025,variant_1,0.28,queued,1449,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5067.7003704080025,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5068.132673041092,variant_2,0.28,gateway,1452,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5068.132673041092,variant_2,0.28,queued,1452,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5068.132673041092,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5068.132673041092,variant_2,0.28,running,1452,ASSEMBLY_1,LINE_ASSEMBLY1_5,5075.302779011566,,,,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5070.685561606341,variant_6,0.28,gateway,1450,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5070.685561606341,variant_6,0.28,queued,1450,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5070.685561606341,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5071.462451310077,variant_5,0.28,gateway,1453,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,8,0.99,strong_all
FIFO,6,0,5071.462451310077,variant_5,0.28,queued,1453,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5071.462451310077,0,experiment,pooled,6,C1,8,0.99,strong_all
