method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5138.813061132873,variant_3,0.28,START,1422,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5138.813061132873,variant_3,0.28,queued,1422,MOULDING,,,,{},5138.813061132873,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5138.813061132873,variant_3,0.28,running,1422,MOULDING,MOULDING_MACHINE_1,5163.974223543292,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5143.752823096649,variant_3,0.28,START,1423,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5143.752823096649,variant_3,0.28,queued,1423,MOULDING,,,,{},5143.752823096649,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5143.752823096649,variant_3,0.28,running,1423,MOULDING,MOULDING_MACHINE_3,5145.181625365399,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5144.317823387797,variant_6,0.28,START,1424,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5144.317823387797,variant_6,0.28,queued,1424,MOULDING,,,,{},5144.317823387797,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5144.317823387797,variant_6,0.28,running,1424,MOULDING,MOULDING_MACHINE_5,5146.53043860043,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5145.181625365399,variant_3,0.28,gateway,1423,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5145.181625365399,variant_3,0.28,queued,1423,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_3'},5145.181625365399,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5145.181625365399,variant_3,0.28,running,1423,ASSEMBLY_1,LINE_ASSEMBLY1_1,5160.050896361248,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5146.53043860043,variant_6,0.28,gateway,1424,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5146.53043860043,variant_6,0.28,queued,1424,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5146.53043860043,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5146.53043860043,variant_6,0.28,running,1424,ASSEMBLY_1,LINE_ASSEMBLY1_4,5152.715522466311,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5148.193202621991,variant_2,0.28,START,1425,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5148.193202621991,variant_2,0.28,queued,1425,MOULDING,,,,{},5148.193202621991,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5148.193202621991,variant_2,0.28,running,1425,MOULDING,MOULDING_MACHINE_4,5156.302964855046,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5150.164810871053,variant_5,0.28,START,1426,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5150.164810871053,variant_5,0.28,queued,1426,MOULDING,,,,{},5150.164810871053,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5150.164810871053,variant_5,0.28,running,1426,MOULDING,MOULDING_MACHINE_2,5151.929058147337,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.736240192308,variant_1,0.28,START,1427,START,,,,{},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.736240192308,variant_1,0.28,queued,1427,MOULDING,,,,{},5151.736240192308,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.736240192308,variant_1,0.28,running,1427,MOULDING,MOULDING_MACHINE_3,5157.083343204641,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.929058147337,variant_5,0.28,gateway,1426,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.929058147337,variant_5,0.28,queued,1426,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5151.929058147337,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5151.929058147337,variant_5,0.28,running,1426,ASSEMBLY_1,LINE_ASSEMBLY1_5,5152.341958999396,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5152.341958999396,variant_5,0.28,gateway,1426,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5152.341958999396,variant_5,0.28,queued,1426,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5152.341958999396,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5152.341958999396,variant_5,0.28,running,1426,ASSEMBLY_2,ASSEMBLY2_LINE_1,5159.272362194507,,,,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5152.715522466311,variant_6,0.28,gateway,1424,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,8,1.0,mild_all
FIFO,6,0,5152.715522466311,variant_6,0.28,queued,1424,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5152.715522466311,0,experiment,pooled,6,C1,8,1.0,mild_all
