method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,18,0,5024.602970212344,variant_11,0.28,START,1422,START,,,,{},,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5024.602970212344,variant_11,0.28,gateway,1422,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_4'},,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5024.602970212344,variant_11,0.28,queued,1422,MOULDING_4,,,,{'mould_lane': 'MOULDING_4'},5024.602970212344,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5024.602970212344,variant_11,0.28,running,1422,MOULDING_4,MOULDING_MACHINE_4,5028.0522129006085,,,,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5027.090803856324,variant_17,0.28,START,1423,START,,,,{},,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5027.090803856324,variant_17,0.28,gateway,1423,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_4'},,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5027.090803856324,variant_17,0.28,queued,1423,MOULDING_4,,,,{'mould_lane': 'MOULDING_4'},5027.090803856324,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5028.0522129006085,variant_11,0.28,gateway,1422,QC_AFTER_MOULDING_4,,,,{'mould_lane': 'MOULDING_4'},,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5028.0522129006085,variant_11,0.28,gateway,1422,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_4', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,dedicated,18,C1,5,0.97,mild_all
FIFO,18,0,5028.0522129006085,variant_11,0.28,queued,1422,ASSEMBLY_1_2,,,,"{'mould_lane': 'MOULDING_4', 'a1_lane': 'ASSEMBLY_1_2'}",5028.0522129006085,0,experiment,dedicated,18,C1,5,0.97,mild_all
