method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,18,0,4941.590477476034,variant_6,0.28,START,1432,START,,,,{},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4941.590477476034,variant_6,0.28,gateway,1432,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_2'},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4941.590477476034,variant_6,0.28,queued,1432,MOULDING_2,,,,{'mould_lane': 'MOULDING_2'},4941.590477476034,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4943.688680490333,variant_6,0.28,running,1432,MOULDING_2,MOULDING_MACHINE_2,4944.191693268799,,,,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.152611551962,variant_15,0.28,START,1433,START,,,,{},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.152611551962,variant_15,0.28,gateway,1433,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_5'},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.152611551962,variant_15,0.28,queued,1433,MOULDING_5,,,,{'mould_lane': 'MOULDING_5'},4944.152611551962,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.152611551962,variant_15,0.28,running,1433,MOULDING_5,MOULDING_MACHINE_5,4954.34876016612,,,,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.191693268799,variant_6,0.28,gateway,1432,QC_AFTER_MOULDING_2,,,,{'mould_lane': 'MOULDING_2'},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.191693268799,variant_6,0.28,gateway,1432,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_2', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.191693268799,variant_6,0.28,queued,1432,ASSEMBLY_1_3,,,,"{'mould_lane': 'MOULDING_2', 'a1_lane': 'ASSEMBLY_1_3'}",4944.191693268799,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.191693268799,variant_6,0.28,running,1432,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,4945.888437861573,,,,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.549859179396,variant_2,0.28,START,1434,START,,,,{},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.549859179396,variant_2,0.28,gateway,1434,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_1'},,0,experiment,dedicated,18,C1,5,0.97,identical
FIFO,18,0,4944.549859179396,variant_2,0.28,queued,1434,MOULDING_1,,,,{'mould_lane': 'MOULDING_1'},4944.549859179396,0,experiment,dedicated,18,C1,5,0.97,identical
