method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5158.368026853626,variant_6,0.28,START,1440,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.368026853626,variant_6,0.28,queued,1440,MOULDING,,,,{},5158.368026853626,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.368026853626,variant_6,0.28,running,1440,MOULDING,MOULDING_MACHINE_3,5161.140418990927,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.414886413957,variant_5,0.28,START,1441,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.414886413957,variant_5,0.28,queued,1441,MOULDING,,,,{},5158.414886413957,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.414886413957,variant_5,0.28,running,1441,MOULDING,MOULDING_MACHINE_1,5162.267778819105,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.733750320078,variant_3,0.28,START,1442,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.733750320078,variant_3,0.28,queued,1442,MOULDING,,,,{},5158.733750320078,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5158.733750320078,variant_3,0.28,running,1442,MOULDING,MOULDING_MACHINE_4,5159.24332319631,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.184723191456,variant_6,0.28,START,1443,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.184723191456,variant_6,0.28,queued,1443,MOULDING,,,,{},5159.184723191456,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.184723191456,variant_6,0.28,running,1443,MOULDING,MOULDING_MACHINE_2,5183.503965383929,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.24332319631,variant_3,0.28,gateway,1442,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.24332319631,variant_3,0.28,gateway,1442,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.24332319631,variant_3,0.28,queued,1442,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",5159.24332319631,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5159.24332319631,variant_3,0.28,running,1442,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,5161.819228747908,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.140418990927,variant_6,0.28,gateway,1440,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.140418990927,variant_6,0.28,gateway,1440,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.140418990927,variant_6,0.28,queued,1440,ASSEMBLY_1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_5'}",5161.140418990927,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.819228747908,variant_3,0.28,gateway,1442,QC_AFTER_A1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.819228747908,variant_3,0.28,queued,1442,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",5161.819228747908,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5161.819228747908,variant_3,0.28,running,1442,ASSEMBLY_2,ASSEMBLY2_LINE_1,5172.424966689167,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.267778819105,variant_5,0.28,gateway,1441,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.267778819105,variant_5,0.28,gateway,1441,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.267778819105,variant_5,0.28,queued,1441,ASSEMBLY_1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",5162.267778819105,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.495561162122,variant_4,0.28,START,1444,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.495561162122,variant_4,0.28,queued,1444,MOULDING,,,,{},5162.495561162122,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5162.495561162122,variant_4,0.28,running,1444,MOULDING,MOULDING_MACHINE_4,5166.199709085833,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5164.237384464399,variant_3,0.28,START,1445,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5164.237384464399,variant_3,0.28,queued,1445,MOULDING,,,,{},5164.237384464399,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5164.237384464399,variant_3,0.28,running,1445,MOULDING,MOULDING_MACHINE_3,5165.2321749312,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5165.2321749312,variant_3,0.28,gateway,1445,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5165.2321749312,variant_3,0.28,gateway,1445,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5165.2321749312,variant_3,0.28,queued,1445,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",5165.2321749312,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5165.2321749312,variant_3,0.28,running,1445,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,5186.130419045716,,,,0,experiment,hybrid30,6,C1,5,0.97,strong_all
FIFO,6,0,5165.324102939735,variant_5,0.28,START,1446,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.97,strong_all
