method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,4986.2570088099055,variant_2,0.28,START,1429,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4986.2570088099055,variant_2,0.28,queued,1429,MOULDING,,,,{},4986.2570088099055,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4986.2570088099055,variant_2,0.28,running,1429,MOULDING,MOULDING_MACHINE_5,4994.212189371576,,,,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.2346257703975,variant_3,0.28,START,1430,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.2346257703975,variant_3,0.28,queued,1430,MOULDING,,,,{},4988.2346257703975,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.2346257703975,variant_3,0.28,running,1430,MOULDING,MOULDING_MACHINE_4,4988.318479464904,,,,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.318479464904,variant_3,0.28,gateway,1430,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.318479464904,variant_3,0.28,queued,1430,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},4988.318479464904,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4988.318479464904,variant_3,0.28,running,1430,ASSEMBLY_1,LINE_ASSEMBLY1_4,4995.197018547591,,,,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4994.212189371576,variant_2,0.28,gateway,1429,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4994.212189371576,variant_2,0.28,queued,1429,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},4994.212189371576,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4994.300345241916,variant_2,0.28,START,1431,START,,,,{},,0,experiment,pooled,6,C1,5,0.97,mild_all
FIFO,6,0,4994.300345241916,variant_2,0.28,queued,1431,MOULDING,,,,{},4994.300345241916,0,experiment,pooled,6,C1,5,0.97,mild_all
