method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5050.350267592123,variant_2,0.28,START,1406,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5050.350267592123,variant_2,0.28,queued,1406,MOULDING,,,,{},5050.350267592123,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5050.350267592123,variant_2,0.28,running,1406,MOULDING,MOULDING_MACHINE_3,5052.665835592111,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5052.665835592111,variant_2,0.28,gateway,1406,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5052.665835592111,variant_2,0.28,gateway,1406,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5052.665835592111,variant_2,0.28,queued,1406,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",5052.665835592111,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5052.665835592111,variant_2,0.28,running,1406,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,5055.428238072225,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5055.428238072225,variant_2,0.28,gateway,1406,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5055.428238072225,variant_2,0.28,queued,1406,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",5055.428238072225,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5055.428238072225,variant_2,0.28,running,1406,ASSEMBLY_2,ASSEMBLY2_LINE_2,5056.151700459838,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5056.151700459838,variant_2,0.28,gateway,1406,QC_AFTER_A2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5056.151700459838,variant_2,0.28,queued,1406,SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",5056.151700459838,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5058.3921054470375,variant_3,0.28,START,1407,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5058.3921054470375,variant_3,0.28,queued,1407,MOULDING,,,,{},5058.3921054470375,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5058.3921054470375,variant_3,0.28,running,1407,MOULDING,MOULDING_MACHINE_2,5073.416038198229,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5061.077579905575,variant_1,0.28,START,1408,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5061.077579905575,variant_1,0.28,queued,1408,MOULDING,,,,{},5061.077579905575,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5061.077579905575,variant_1,0.28,running,1408,MOULDING,MOULDING_MACHINE_4,5063.927417250647,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5063.927417250647,variant_1,0.28,gateway,1408,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5063.927417250647,variant_1,0.28,gateway,1408,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5063.927417250647,variant_1,0.28,queued,1408,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_2'}",5063.927417250647,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5065.314889749208,variant_1,0.28,START,1409,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5065.314889749208,variant_1,0.28,queued,1409,MOULDING,,,,{},5065.314889749208,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5065.314889749208,variant_1,0.28,running,1409,MOULDING,MOULDING_MACHINE_5,5068.770403439052,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.339161004078,variant_3,0.28,START,1410,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.339161004078,variant_3,0.28,queued,1410,MOULDING,,,,{},5068.339161004078,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.339161004078,variant_3,0.28,running,1410,MOULDING,MOULDING_MACHINE_1,5070.738608247728,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.511721874334,variant_1,0.28,START,1411,START,,,,{},,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.511721874334,variant_1,0.28,queued,1411,MOULDING,,,,{},5068.511721874334,0,experiment,hybrid30,6,C1,5,1.0,strong_all
FIFO,6,0,5068.511721874334,variant_1,0.28,running,1411,MOULDING,MOULDING_MACHINE_3,5072.017849860112,,,,0,experiment,hybrid30,6,C1,5,1.0,strong_all
