method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5056.951217865203,variant_4,0.28,START,1427,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5056.951217865203,variant_4,0.28,queued,1427,MOULDING,,,,{},5056.951217865203,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5056.951217865203,variant_4,0.28,running,1427,MOULDING,MOULDING_MACHINE_1,5058.076950916447,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5058.076950916447,variant_4,0.28,gateway,1427,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5058.076950916447,variant_4,0.28,queued,1427,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5058.076950916447,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5058.076950916447,variant_4,0.28,running,1427,ASSEMBLY_1,LINE_ASSEMBLY1_1,5072.772597452617,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5060.766890285553,variant_2,0.28,START,1428,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5060.766890285553,variant_2,0.28,queued,1428,MOULDING,,,,{},5060.766890285553,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5060.766890285553,variant_2,0.28,running,1428,MOULDING,MOULDING_MACHINE_5,5063.947315861355,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5061.9496988243945,variant_6,0.28,START,1429,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5061.9496988243945,variant_6,0.28,queued,1429,MOULDING,,,,{},5061.9496988243945,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5061.9496988243945,variant_6,0.28,running,1429,MOULDING,MOULDING_MACHINE_4,5068.436832512305,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5062.410169844311,variant_6,0.28,START,1430,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5062.410169844311,variant_6,0.28,queued,1430,MOULDING,,,,{},5062.410169844311,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5062.410169844311,variant_6,0.28,running,1430,MOULDING,MOULDING_MACHINE_2,5067.476864276083,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5063.947315861355,variant_2,0.28,gateway,1428,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5063.947315861355,variant_2,0.28,queued,1428,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5063.947315861355,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5063.947315861355,variant_2,0.28,running,1428,ASSEMBLY_1,LINE_ASSEMBLY1_3,5077.379376289355,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.22680915368,variant_2,0.28,START,1431,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.22680915368,variant_2,0.28,queued,1431,MOULDING,,,,{},5067.22680915368,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.22680915368,variant_2,0.28,running,1431,MOULDING,MOULDING_MACHINE_1,5067.867835850472,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.476864276083,variant_6,0.28,gateway,1430,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.476864276083,variant_6,0.28,queued,1430,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_2'},5067.476864276083,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.476864276083,variant_6,0.28,running,1430,ASSEMBLY_1,LINE_ASSEMBLY1_2,5096.293279067467,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.867835850472,variant_2,0.28,gateway,1431,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.867835850472,variant_2,0.28,queued,1431,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5067.867835850472,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5067.867835850472,variant_2,0.28,running,1431,ASSEMBLY_1,LINE_ASSEMBLY1_5,5078.724376187984,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5068.436832512305,variant_6,0.28,gateway,1429,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5068.436832512305,variant_6,0.28,queued,1429,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5068.436832512305,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.305508172962,variant_5,0.28,START,1432,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.305508172962,variant_5,0.28,queued,1432,MOULDING,,,,{},5070.305508172962,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.305508172962,variant_5,0.28,running,1432,MOULDING,MOULDING_MACHINE_3,5080.53418058362,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.429046826242,variant_4,0.28,START,1433,START,,,,{},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.429046826242,variant_4,0.28,queued,1433,MOULDING,,,,{},5070.429046826242,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.429046826242,variant_4,0.28,running,1433,MOULDING,MOULDING_MACHINE_5,5070.925831813777,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.925831813777,variant_4,0.28,gateway,1433,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5070.925831813777,variant_4,0.28,queued,1433,ASSEMBLY_1,,,,{'moulding_lane': 'ASSEMBLY_1_5'},5070.925831813777,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5072.772597452617,variant_4,0.28,gateway,1427,QC_AFTER_A1,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5072.772597452617,variant_4,0.28,queued,1427,ASSEMBLY_2,,,,{'moulding_lane': 'ASSEMBLY_1_1'},5072.772597452617,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5072.772597452617,variant_6,0.28,running,1429,ASSEMBLY_1,LINE_ASSEMBLY1_1,5081.052938236992,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5072.772597452617,variant_4,0.28,running,1427,ASSEMBLY_2,ASSEMBLY2_LINE_1,5078.074361967801,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
FIFO,6,0,5074.099901645747,variant_4,0.28,running,1433,ASSEMBLY_1,LINE_ASSEMBLY1_4,5096.8287533948,,,,0,experiment,pooled,6,C1,5,1.0,mild_all
