method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5059.921540746617,variant_6,0.28,START,1461,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5059.921540746617,variant_6,0.28,queued,1461,MOULDING,,,,{},5059.921540746617,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5059.921540746617,variant_6,0.28,running,1461,MOULDING,MOULDING_MACHINE_4,5063.042799623277,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5063.042799623277,variant_6,0.28,gateway,1461,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5063.042799623277,variant_6,0.28,queued,1461,MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},5063.042799623277,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5063.042799623277,variant_6,0.28,running,1461,MOULDING,MOULDING_MACHINE_1,5067.120016586652,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.120016586652,variant_6,0.28,gateway,1461,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.120016586652,variant_6,0.28,gateway,1461,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.120016586652,variant_6,0.28,queued,1461,ASSEMBLY_1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",5067.120016586652,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.120016586652,variant_6,0.28,running,1461,ASSEMBLY_1_5,LINE_5_ASSEMBLY1,5082.244942786716,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.278821858653,variant_4,0.28,START,1462,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.278821858653,variant_4,0.28,queued,1462,MOULDING,,,,{},5067.278821858653,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5067.278821858653,variant_4,0.28,running,1462,MOULDING,MOULDING_MACHINE_3,5068.546147232495,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.07472493384,variant_5,0.28,START,1463,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.07472493384,variant_5,0.28,queued,1463,MOULDING,,,,{},5068.07472493384,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.07472493384,variant_5,0.28,running,1463,MOULDING,MOULDING_MACHINE_2,5076.957529187893,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.546147232495,variant_4,0.28,gateway,1462,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.546147232495,variant_4,0.28,gateway,1462,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5068.546147232495,variant_4,0.28,queued,1462,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",5068.546147232495,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5070.783695944478,variant_5,0.28,START,1464,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5070.783695944478,variant_5,0.28,queued,1464,MOULDING,,,,{},5070.783695944478,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5070.783695944478,variant_5,0.28,running,1464,MOULDING,MOULDING_MACHINE_4,5083.313824673471,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5071.619493387818,variant_5,0.28,START,1465,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5071.619493387818,variant_5,0.28,queued,1465,MOULDING,,,,{},5071.619493387818,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5071.619493387818,variant_5,0.28,running,1465,MOULDING,MOULDING_MACHINE_1,5072.926022690864,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5072.926022690864,variant_5,0.28,gateway,1465,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5072.926022690864,variant_5,0.28,gateway,1465,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5072.926022690864,variant_5,0.28,queued,1465,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_4'}",5072.926022690864,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5072.926022690864,variant_5,0.28,running,1465,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,5083.20770128292,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5074.9462157467,variant_5,0.28,START,1466,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5074.9462157467,variant_5,0.28,queued,1466,MOULDING,,,,{},5074.9462157467,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5074.9462157467,variant_5,0.28,running,1466,MOULDING,MOULDING_MACHINE_3,5080.078015334563,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5075.15252993093,variant_1,0.28,START,1467,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5075.15252993093,variant_1,0.28,queued,1467,MOULDING,,,,{},5075.15252993093,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5075.15252993093,variant_1,0.28,running,1467,MOULDING,MOULDING_MACHINE_1,5077.885695724993,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.1634646038565,variant_4,0.28,running,1462,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,5090.966730700556,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.885456372123,variant_3,0.28,START,1468,START,,,,{},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.885456372123,variant_3,0.28,queued,1468,MOULDING,,,,{},5076.885456372123,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.957529187893,variant_5,0.28,gateway,1463,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.957529187893,variant_5,0.28,gateway,1463,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.957529187893,variant_5,0.28,queued,1463,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",5076.957529187893,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5076.957529187893,variant_3,0.28,running,1468,MOULDING,MOULDING_MACHINE_2,5077.595358560681,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.595358560681,variant_3,0.28,gateway,1468,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.595358560681,variant_3,0.28,gateway,1468,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.595358560681,variant_3,0.28,queued,1468,ASSEMBLY_1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",5077.595358560681,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.595358560681,variant_3,0.28,running,1468,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,5078.502883144191,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.885695724993,variant_1,0.28,gateway,1467,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_1'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.885695724993,variant_1,0.28,gateway,1467,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5077.885695724993,variant_1,0.28,queued,1467,ASSEMBLY_1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_3'}",5077.885695724993,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5078.502883144191,variant_3,0.28,gateway,1468,QC_AFTER_A1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5078.502883144191,variant_3,0.28,queued,1468,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",5078.502883144191,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5078.502883144191,variant_1,0.28,running,1467,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,5082.546662776896,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5079.893663975894,variant_3,0.28,running,1468,ASSEMBLY_2,ASSEMBLY2_LINE_2,5080.9712240452345,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5080.078015334563,variant_5,0.28,gateway,1466,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5080.078015334563,variant_5,0.28,gateway,1466,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5080.078015334563,variant_5,0.28,queued,1466,ASSEMBLY_1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",5080.078015334563,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5080.9712240452345,variant_3,0.28,gateway,1468,QC_AFTER_A2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5080.9712240452345,variant_3,0.28,queued,1468,SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_3'}",5080.9712240452345,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.244942786716,variant_6,0.28,gateway,1461,QC_AFTER_A1_5,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.244942786716,variant_6,0.28,queued,1461,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",5082.244942786716,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.244942786716,variant_6,0.28,running,1461,ASSEMBLY_2,ASSEMBLY2_LINE_2,5083.501755963756,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.546662776896,variant_1,0.28,gateway,1467,QC_AFTER_A1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.546662776896,variant_1,0.28,queued,1467,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_3'}",5082.546662776896,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5082.546662776896,variant_1,0.28,running,1467,ASSEMBLY_2,ASSEMBLY2_LINE_1,5098.338067072693,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.20770128292,variant_5,0.28,gateway,1465,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.20770128292,variant_5,0.28,queued,1465,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_4'}",5083.20770128292,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.20770128292,variant_5,0.28,running,1463,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,5083.451826671249,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.313824673471,variant_5,0.28,gateway,1464,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_4'},,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.313824673471,variant_5,0.28,gateway,1464,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.313824673471,variant_5,0.28,queued,1464,ASSEMBLY_1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",5083.313824673471,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.313824673471,variant_5,0.28,running,1464,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,5085.019339528214,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.451826671249,variant_5,0.28,gateway,1463,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.451826671249,variant_5,0.28,queued,1463,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_4'}",5083.451826671249,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.451826671249,variant_5,0.28,running,1466,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,5087.6774913396985,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.501755963756,variant_6,0.28,gateway,1461,QC_AFTER_A2,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.501755963756,variant_6,0.28,queued,1461,SORTING,,,,"{'moulding_lane': 'ASSEMBLY_1_1', 'a1_lane': 'ASSEMBLY_1_5'}",5083.501755963756,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5083.501755963756,variant_5,0.28,running,1465,ASSEMBLY_2,ASSEMBLY2_LINE_2,5089.805820675869,,,,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5085.019339528214,variant_5,0.28,gateway,1464,QC_AFTER_A1_3,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5085.019339528214,variant_5,0.28,queued,1464,ASSEMBLY_2,,,,"{'moulding_lane': 'ASSEMBLY_1_4', 'a1_lane': 'ASSEMBLY_1_3'}",5085.019339528214,0,experiment,hybrid30,6,C1,8,0.99,identical
FIFO,6,0,5087.6774913396985,variant_5,0.28,gateway,1466,QC_AFTER_A1_4,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_4'}",,0,experiment,hybrid30,6,C1,8,0.99,identical
