method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5071.129245350384,variant_6,0.28,START,1417,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5071.129245350384,variant_6,0.28,queued,1417,MOULDING,,,,{},5071.129245350384,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5071.129245350384,variant_6,0.28,running,1417,MOULDING,MOULDING_MACHINE_2,5080.366389505919,,,,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.418950304666,variant_5,0.28,START,1418,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.418950304666,variant_5,0.28,queued,1418,MOULDING,,,,{},5078.418950304666,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.418950304666,variant_5,0.28,running,1418,MOULDING,MOULDING_MACHINE_3,5087.929802914557,,,,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.803002104996,variant_3,0.28,START,1419,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.803002104996,variant_3,0.28,queued,1419,MOULDING,,,,{},5078.803002104996,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5078.803002104996,variant_3,0.28,running,1419,MOULDING,MOULDING_MACHINE_5,5085.127386897083,,,,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.208772673541,variant_1,0.28,START,1420,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.208772673541,variant_1,0.28,queued,1420,MOULDING,,,,{},5080.208772673541,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.366389505919,variant_6,0.28,gateway,1417,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.366389505919,variant_6,0.28,gateway,1417,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.366389505919,variant_6,0.28,queued,1417,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_2'}",5080.366389505919,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5080.366389505919,variant_1,0.28,running,1420,MOULDING,MOULDING_MACHINE_2,5081.315515224161,,,,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5081.315515224161,variant_1,0.28,gateway,1420,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5081.315515224161,variant_1,0.28,gateway,1420,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5081.315515224161,variant_1,0.28,queued,1420,ASSEMBLY_1_1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",5081.315515224161,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5085.127386897083,variant_3,0.28,gateway,1419,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_5'},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5085.127386897083,variant_3,0.28,gateway,1419,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5085.127386897083,variant_3,0.28,queued,1419,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_5', 'a1_lane': 'ASSEMBLY_1_2'}",5085.127386897083,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5087.929802914557,variant_5,0.28,gateway,1418,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_3'},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5087.929802914557,variant_5,0.28,gateway,1418,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5087.929802914557,variant_5,0.28,queued,1418,ASSEMBLY_1_2,,,,"{'moulding_lane': 'ASSEMBLY_1_3', 'a1_lane': 'ASSEMBLY_1_2'}",5087.929802914557,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5091.525757567345,variant_1,0.28,START,1421,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5091.525757567345,variant_1,0.28,queued,1421,MOULDING,,,,{},5091.525757567345,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5091.525757567345,variant_1,0.28,running,1421,MOULDING,MOULDING_MACHINE_2,5095.037844540734,,,,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5095.037844540734,variant_1,0.28,gateway,1421,QC_AFTER_MOULDING,,,,{'moulding_lane': 'ASSEMBLY_1_2'},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5095.037844540734,variant_1,0.28,gateway,1421,ROUTE_TO_A1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5095.037844540734,variant_1,0.28,queued,1421,ASSEMBLY_1_1,,,,"{'moulding_lane': 'ASSEMBLY_1_2', 'a1_lane': 'ASSEMBLY_1_1'}",5095.037844540734,0,experiment,hybrid30,6,C1,5,0.99,strong_all
FIFO,6,0,5098.352466666346,variant_4,0.28,START,1422,START,,,,{},,0,experiment,hybrid30,6,C1,5,0.99,strong_all
