method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,resource,end_time,cycle_time,data,queue_start,run,scenario,queue_style,variant_count,count_preset,activity_total,qc_pass,hetero
FIFO,6,0,5112.006760162391,variant_6,0.28,START,1442,START,,,,{},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5112.006760162391,variant_6,0.28,gateway,1442,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_5'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5112.006760162391,variant_6,0.28,queued,1442,MOULDING_5,,,,{'mould_lane': 'MOULDING_5'},5112.006760162391,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5114.07405742324,variant_6,0.28,running,1442,MOULDING_5,MOULDING_MACHINE_5,5117.6927456938665,,,,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.843527934852,variant_5,0.28,START,1443,START,,,,{},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.843527934852,variant_5,0.28,gateway,1443,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_3'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.843527934852,variant_5,0.28,queued,1443,MOULDING_3,,,,{'mould_lane': 'MOULDING_3'},5116.843527934852,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.843527934852,variant_5,0.28,running,1443,MOULDING_3,MOULDING_MACHINE_3,5121.289428542829,,,,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.937605556775,variant_4,0.28,START,1444,START,,,,{},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.937605556775,variant_4,0.28,gateway,1444,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_2'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.937605556775,variant_4,0.28,queued,1444,MOULDING_2,,,,{'mould_lane': 'MOULDING_2'},5116.937605556775,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5116.937605556775,variant_4,0.28,running,1444,MOULDING_2,MOULDING_MACHINE_2,5117.952638999239,,,,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.6927456938665,variant_6,0.28,gateway,1442,QC_AFTER_MOULDING_5,,,,{'mould_lane': 'MOULDING_5'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.6927456938665,variant_6,0.28,gateway,1442,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_5', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.6927456938665,variant_6,0.28,queued,1442,ASSEMBLY_1_3,,,,"{'mould_lane': 'MOULDING_5', 'a1_lane': 'ASSEMBLY_1_3'}",5117.6927456938665,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.6927456938665,variant_6,0.28,running,1442,ASSEMBLY_1_3,LINE_3_ASSEMBLY1,5136.20186927612,,,,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.952638999239,variant_4,0.28,gateway,1444,QC_AFTER_MOULDING_2,,,,{'mould_lane': 'MOULDING_2'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.952638999239,variant_4,0.28,gateway,1444,ROUTE_TO_A1,,,,"{'mould_lane': 'MOULDING_2', 'a1_lane': 'ASSEMBLY_1_3'}",,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5117.952638999239,variant_4,0.28,queued,1444,ASSEMBLY_1_3,,,,"{'mould_lane': 'MOULDING_2', 'a1_lane': 'ASSEMBLY_1_3'}",5117.952638999239,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5119.074017806051,variant_1,0.28,START,1445,START,,,,{},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5119.074017806051,variant_1,0.28,gateway,1445,ROUTE_TO_MOULD,,,,{'mould_lane': 'MOULDING_1'},,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5119.074017806051,variant_1,0.28,queued,1445,MOULDING_1,,,,{'mould_lane': 'MOULDING_1'},5119.074017806051,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5119.074017806051,variant_1,0.28,running,1445,MOULDING_1,MOULDING_MACHINE_1,5121.00710782772,,,,0,experiment,dedicated,6,C1,5,0.97,identical
FIFO,6,0,5121.00710782772,variant_1,0.28,gateway,1445,QC_AFTER_MOULDING_1,,,,{'mould_lane': 'MOULDING_1'},,0,experiment,dedicated,6,C1,5,0.97,identical
