case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1408;MOULDING_2;MOULDING_MACHINE_2;5139.60247345126;9.110191887149085;0.0;0.0;1;1;44.16729362911883;experiment;FIFO;0.28;0;variant_4
1410;MOULDING_2;MOULDING_MACHINE_2;5141.656146361326;2.0536729100658704;0.0;0.0;1;2;95.89886798608222;experiment;FIFO;0.28;0;variant_2
1411;MOULDING_4;MOULDING_MACHINE_4;5142.668429883166;2.8918779458972494;0.0;0.0;1;3;24.631769053862627;experiment;FIFO;0.28;0;variant_6
1408;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5143.627087622329;4.024614171068606;4.024614171068606;4.024614171068606;2;3;40.142679458050225;experiment;FIFO;0.28;0;variant_4
1409;MOULDING_5;MOULDING_MACHINE_5;5147.879361523619;14.177706019519064;0.0;0.0;1;4;71.22808563334002;experiment;FIFO;0.28;0;variant_5
1411;ASSEMBLY_1_2;LINE_2_ASSEMBLY1;5151.332311035876;8.663881152710019;8.663881152710019;8.663881152710019;2;4;15.967887901152608;experiment;FIFO;0.28;0;variant_6
1414;MOULDING_5;MOULDING_MACHINE_5;5151.804514386716;3.9251528630966277;0.0;0.0;1;5;33.74695442107077;experiment;FIFO;0.28;0;variant_5
1411;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5151.994724889058;0.6624138531815333;0.6624138531815333;9.326295005891552;3;5;15.305474047971074;experiment;FIFO;0.28;0;variant_6
1412;MOULDING_3;MOULDING_MACHINE_3;5153.313072996666;10.10480131809345;0.0;0.0;1;6;64.92960621184557;experiment;FIFO;0.28;0;variant_3
1411;SORTING;SORTING_ROBOT_1;5153.407298611073;0.08206760006214608;1.4125737220156225;10.738868727907175;4;6;13.892900325955452;experiment;FIFO;0.28;0;variant_6
1415;MOULDING_5;MOULDING_MACHINE_5;5156.577950054411;4.773435667695594;0.0;0.0;1;7;124.83133696076129;experiment;FIFO;0.28;0;variant_5
1412;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5156.720147764367;3.4070747677005784;3.4070747677005784;3.4070747677005784;2;7;61.52253144414499;experiment;FIFO;0.28;0;variant_3
1409;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5157.376084956779;9.496723433159787;9.496723433159787;9.496723433159787;2;7;61.73136220018023;experiment;FIFO;0.28;0;variant_5
1414;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5159.640479640082;2.2643946833031805;7.835965253366339;7.835965253366339;2;7;25.91098916770443;experiment;FIFO;0.28;0;variant_5
1408;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5161.75354237028;11.67352909998499;18.126454747951357;22.151068919019963;3;7;22.016224710098868;experiment;FIFO;0.28;0;variant_4
1417;MOULDING_1;MOULDING_MACHINE_1;5161.968628921643;2.9099912692408907;0.0;0.0;1;8;71.39137615594882;experiment;FIFO;0.28;0;variant_4
1413;MOULDING_3;MOULDING_MACHINE_3;5162.938562085893;9.625489089226903;0.0;0.0;1;9;67.20995117589973;experiment;FIFO;0.28;0;variant_5
1411;PACKAGING_1;PACKAGING_LINE_1;5163.499334710564;3.751667535046181;10.092036099490542;20.830904827397717;5;9;3.8008642264649097;experiment;FIFO;0.28;0;variant_6
