case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1424;MOULDING_1;MOULDING_MACHINE_1;5012.593414649296;0.39986713999678614;0.0;0.0;1;1;107.86468646422236;experiment;FIFO;0.28;0;variant_18
1423;MOULDING_2;MOULDING_MACHINE_2;5014.205590254972;2.8063861677055684;0.0;0.0;1;2;81.34433381085819;experiment;FIFO;0.28;0;variant_3
1422;MOULDING_4;MOULDING_MACHINE_4;5018.134339844658;7.249934074625344;0.0;0.0;1;3;94.12717897134189;experiment;FIFO;0.28;0;variant_12
1424;ASSEMBLY_1_4;LINE_4_ASSEMBLY1;5018.980967015887;6.387552366590171;6.387552366590171;6.387552366590171;2;3;101.47713409763219;experiment;FIFO;0.28;0;variant_18
1426;MOULDING_3;MOULDING_MACHINE_3;5023.920575213455;3.762210670620334;0.0;0.0;1;4;190.5222643319521;experiment;FIFO;0.28;0;variant_17
1428;MOULDING_3;MOULDING_MACHINE_3;5034.425912848543;1.1273393021010634;0.0;0.0;1;5;79.50350150844224;experiment;FIFO;0.28;0;variant_10
1425;MOULDING_5;MOULDING_MACHINE_5;5035.1752206024685;16.63644833211947;0.0;0.0;1;6;84.6236988389519;experiment;FIFO;0.28;0;variant_15
1427;MOULDING_4;MOULDING_MACHINE_4;5036.738178891188;8.186087239993867;0.0;0.0;1;7;37.586698482065;experiment;FIFO;0.28;0;variant_3
1429;MOULDING_2;MOULDING_MACHINE_2;5036.894879994179;2.2372331841334017;0.0;0.0;1;8;82.91183938193808;experiment;FIFO;0.28;0;variant_6
1430;MOULDING_3;MOULDING_MACHINE_3;5040.625822642971;5.789421851357474;0.0;0.0;1;9;99.20879592846813;experiment;FIFO;0.28;0;variant_2
1429;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;5042.727108322407;5.832228328227757;5.832228328227757;5.832228328227757;2;9;77.07961105371032;experiment;FIFO;0.28;0;variant_6
1431;MOULDING_3;MOULDING_MACHINE_3;5044.063692680053;3.437870037081666;0.0;0.0;1;10;48.96141518128661;experiment;FIFO;0.28;0;variant_18
1427;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5047.599822927598;10.861644036410325;10.861644036410325;10.861644036410325;2;10;26.725054445654678;experiment;FIFO;0.28;0;variant_3
1423;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5047.990410149533;1.3688374885650774;33.784819894561224;33.784819894561224;2;10;47.559513916296964;experiment;FIFO;0.28;0;variant_3
1433;MOULDING_4;MOULDING_MACHINE_4;5048.673889410151;4.287855129924537;0.0;0.0;1;11;66.81630427150503;experiment;FIFO;0.28;0;variant_6
1434;MOULDING_4;MOULDING_MACHINE_4;5049.013354692701;0.33946528255000885;0.0;0.0;1;12;125.15343600703454;experiment;FIFO;0.28;0;variant_9
1432;MOULDING_3;MOULDING_MACHINE_3;5049.360360733259;5.296668053206304;0.0;0.0;1;13;86.15382210608459;experiment;FIFO;0.28;0;variant_5
1432;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5049.423269102493;0.06290836923380994;0.06290836923380994;0.06290836923380994;2;13;86.09091373685078;experiment;FIFO;0.28;0;variant_5
1436;MOULDING_2;MOULDING_MACHINE_2;5052.745491859347;2.4548619088018313;0.0;0.0;1;14;66.64967953092037;experiment;FIFO;0.28;0;variant_4
1428;ASSEMBLY_1_4;LINE_4_ASSEMBLY1;5054.030899534975;19.604986686432312;19.604986686432312;19.604986686432312;2;14;59.89851482200993;experiment;FIFO;0.28;0;variant_10
1422;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5056.726495552859;8.736085403325887;38.59215570820106;38.59215570820106;2;14;55.53502326314083;experiment;FIFO;0.28;0;variant_12
1427;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5057.246577225355;3.6037703995498305;9.64675429775707;20.508398334167396;3;14;17.078300147897608;experiment;FIFO;0.28;0;variant_3
1431;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;5057.591713763388;13.528021083335261;13.528021083335261;13.528021083335261;2;14;35.43339409795135;experiment;FIFO;0.28;0;variant_18
1426;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5057.779164505551;1.0526689526923292;33.85858929209644;33.85858929209644;2;14;156.66367503985566;experiment;FIFO;0.28;0;variant_17
1436;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5058.184791880949;5.439300021602321;5.439300021602321;5.439300021602321;2;14;61.210379509318045;experiment;FIFO;0.28;0;variant_4
1427;SORTING;SORTING_ROBOT_1;5060.374186998011;3.1276097726558874;3.1276097726558874;23.636008106823283;4;14;13.95069037524172;experiment;FIFO;0.28;0;variant_3
1435;MOULDING_5;MOULDING_MACHINE_5;5063.180992016691;14.002747036588516;0.0;0.0;1;15;63.23803167043479;experiment;FIFO;0.28;0;variant_14
1427;PACKAGING_2;PACKAGING_LINE_2;5067.089206893614;6.715019895602381;6.715019895602381;30.351028002425664;5;15;7.235670479639339;experiment;FIFO;0.28;0;variant_3
1427;INSPECTION_1_1;INSPECTION_1_1_LINE;5068.878859970224;1.7896530766101932;1.7896530766101932;32.14068107903586;6;15;5.4460174030291455;experiment;FIFO;0.28;0;variant_3
1425;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5069.2930416318295;11.513877126278203;34.11782102936104;34.11782102936104;2;15;50.50587780959086;experiment;FIFO;0.28;0;variant_15
1427;INSPECTION_1_2;INSPECTION_1_2_LINE;5069.718568353496;0.8397083832724093;0.8397083832724093;32.98038946230827;7;15;4.606309019756736;experiment;FIFO;0.28;0;variant_3
1433;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;5072.233631193306;14.641917429918067;23.559741783155005;23.559741783155005;2;15;43.25656248835003;experiment;FIFO;0.28;0;variant_6
1437;MOULDING_2;MOULDING_MACHINE_2;5072.913343039737;0.9664682767779595;0.0;0.0;1;16;58.08470781806864;experiment;FIFO;0.28;0;variant_1
1424;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5073.0121585894685;5.693577964212636;54.031191573581964;60.418743940172135;3;16;47.445942524050224;experiment;FIFO;0.28;0;variant_18
1423;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5073.96373088375;16.717153658394636;25.97332073421694;59.758140628778165;3;16;21.586193182080024;experiment;FIFO;0.28;0;variant_3
1438;MOULDING_5;MOULDING_MACHINE_5;5074.140999474026;0.6261102182970717;0.0;0.0;1;17;136.98703385564386;experiment;FIFO;0.28;0;variant_18
1427;INSPECTION_1_3;INSPECTION_1_3_LINE;5074.324877373253;4.606309019756736;4.606309019756736;37.586698482065;8;16;0.0;experiment;FIFO;0.28;0;variant_3
1423;SORTING;SORTING_ROBOT_1;5076.47747883782;1.2215654419624116;2.5137479540699132;62.27188858284808;4;16;19.07244522801011;experiment;FIFO;0.28;0;variant_3
1429;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5082.267182286342;9.25502369687365;39.540073963935356;45.37230229216311;3;16;37.53953708977497;experiment;FIFO;0.28;0;variant_6
1429;SORTING;SORTING_ROBOT_1;5083.029805054918;0.7626227685759659;0.7626227685759659;46.13492506073908;4;16;36.776914321199;experiment;FIFO;0.28;0;variant_6
1431;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5083.347459357307;9.383728473557312;25.755745593919528;39.28376667725479;3;16;9.677648504031822;experiment;FIFO;0.28;0;variant_18
1440;MOULDING_2;MOULDING_MACHINE_2;5084.090670749496;1.5833569308470032;0.0;0.0;1;17;40.15105294980003;experiment;FIFO;0.28;0;variant_12
1436;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5084.300617025553;0.9531576682456944;26.11582514460406;31.55512516620638;3;17;35.094554364713986;experiment;FIFO;0.28;0;variant_4
1437;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5084.310510983576;11.397167943839122;11.397167943839122;11.397167943839122;2;17;46.687539874229515;experiment;FIFO;0.28;0;variant_1
1439;MOULDING_4;MOULDING_MACHINE_4;5085.708521998369;8.86572713012174;0.0;0.0;1;18;68.53819901214138;experiment;FIFO;0.28;0;variant_8
1425;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5085.709626161587;1.4090091360340011;16.41658452975753;50.53440555911857;3;18;34.08929327983333;experiment;FIFO;0.28;0;variant_15
1431;SORTING;SORTING_ROBOT_1;5086.164275736142;2.8168163788350284;2.8168163788350284;42.10058305608982;4;18;6.860832125196794;experiment;FIFO;0.28;0;variant_18
1436;SORTING;SORTING_ROBOT_1;5087.242888667589;1.0786129314465143;2.9422716420358483;34.49739680824223;4;18;32.15228272267814;experiment;FIFO;0.28;0;variant_4
1437;ASSEMBLY_2_2;ASSEMBLY2_LINE_2;5087.263545889568;1.553919727981338;2.9530349059923537;14.350202849831476;3;18;43.73450496823716;experiment;FIFO;0.28;0;variant_1
1431;PACKAGING_2;PACKAGING_LINE_2;5088.351322525701;2.1870467895587353;2.1870467895587353;44.28762984564855;5;18;4.673785335638058;experiment;FIFO;0.28;0;variant_18
1431;INSPECTION_1_1;INSPECTION_1_1_LINE;5089.1673434237;0.8160208979988965;0.8160208979988965;45.10365074364745;6;18;3.8577644376391618;experiment;FIFO;0.28;0;variant_18
1425;SORTING;SORTING_ROBOT_1;5089.195007016287;1.9521183486976952;3.4853808546995424;54.01978641381811;4;18;30.603912425133785;experiment;FIFO;0.28;0;variant_15
1440;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5089.296186988707;4.985676005130699;5.205516239210738;5.205516239210738;2;18;34.945536710589295;experiment;FIFO;0.28;0;variant_12
1423;PACKAGING_1;PACKAGING_LINE_1;5089.500205397216;5.785547988514736;13.022726559395778;75.29461514224386;5;18;6.049718668614332;experiment;FIFO;0.28;0;variant_3
1423;INSPECTION_1_1;INSPECTION_1_1_LINE;5089.793895259021;0.2936898618054329;0.2936898618054329;75.58830500404929;6;18;5.756028806808899;experiment;FIFO;0.28;0;variant_3
1430;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5090.4542896160765;21.161247984246984;49.828466973105606;49.828466973105606;2;18;49.38032895536253;experiment;FIFO;0.28;0;variant_2
1443;MOULDING_1;MOULDING_MACHINE_1;5090.542182725085;3.333495252732064;0.0;0.0;1;19;60.316188055234306;experiment;FIFO;0.28;0;variant_2
1437;SORTING;SORTING_ROBOT_1;5090.72410768692;1.5291006706338521;3.4605617973520566;17.810764647183532;4;19;40.273943170885104;experiment;FIFO;0.28;0;variant_1
1443;ASSEMBLY_1_4;LINE_4_ASSEMBLY1;5091.220461092346;0.6782783672615551;0.6782783672615551;0.6782783672615551;2;19;59.63790968797275;experiment;FIFO;0.28;0;variant_2
1431;INSPECTION_1_2;INSPECTION_1_2_LINE;5092.342792032859;3.175448609158593;3.175448609158593;48.27909935280604;7;19;0.6823158284805686;experiment;FIFO;0.28;0;variant_18
1431;INSPECTION_1_3;INSPECTION_1_3_LINE;5093.025107861339;0.6823158284805686;0.6823158284805686;48.96141518128661;8;18;0.0;experiment;FIFO;0.28;0;variant_18
1423;INSPECTION_1_2;INSPECTION_1_2_LINE;5093.445723831449;1.1029317985903617;3.651828572427803;79.24013357647709;7;18;2.1042002343810964;experiment;FIFO;0.28;0;variant_3
1441;MOULDING_2;MOULDING_MACHINE_2;5094.284156632047;10.193485882550704;0.0;0.0;1;19;61.37182360092356;experiment;FIFO;0.28;0;variant_3
1423;INSPECTION_1_2;INSPECTION_1_2_LINE;5095.153178450477;1.7074546190278852;1.7074546190278852;80.94758819550498;8;19;0.3967456153532112;experiment;FIFO;0.28;0;variant_3
1423;INSPECTION_1_2;INSPECTION_1_2_LINE;5095.1658849019805;0.012706451503618155;0.012706451503618155;80.9602946470086;9;19;0.384039163849593;experiment;FIFO;0.28;0;variant_3
1423;INSPECTION_1_3;INSPECTION_1_3_LINE;5095.54992406583;0.384039163849593;0.384039163849593;81.34433381085819;10;18;0.0;experiment;FIFO;0.28;0;variant_3
1441;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5096.0362596188525;1.7521029868057667;1.7521029868057667;1.7521029868057667;2;18;59.619720614117796;experiment;FIFO;0.28;0;variant_3
1439;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;5096.387247666924;10.678725668554762;10.678725668554762;10.678725668554762;2;18;57.859473343586615;experiment;FIFO;0.28;0;variant_8
1432;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5099.517541231762;17.250358945419975;50.094272129269484;50.157180498503294;3;18;35.996641607581296;experiment;FIFO;0.28;0;variant_5
1428;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5099.564960733866;0.047419502104276035;45.53406119889132;65.13904788532363;3;18;14.364453623118607;experiment;FIFO;0.28;0;variant_10
1445;MOULDING_2;MOULDING_MACHINE_2;5099.666959570957;3.979114224449404;0.0;0.0;1;19;121.7185715663145;experiment;FIFO;0.28;0;variant_4
1422;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5099.801266542342;0.23630580847566307;43.07477098948311;81.66692669768418;3;19;12.460252273657716;experiment;FIFO;0.28;0;variant_12
1442;MOULDING_4;MOULDING_MACHINE_4;5100.179510787322;14.470988788953036;0.0;0.0;1;20;29.919141173676508;experiment;FIFO;0.28;0;variant_3
1447;MOULDING_1;MOULDING_MACHINE_1;5100.635127300176;1.9021119801254827;0.0;0.0;1;21;69.57618996975452;experiment;FIFO;0.28;0;variant_9
1447;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;5100.797012564586;0.16188526441055728;0.16188526441055728;0.16188526441055728;2;21;69.41430470534397;experiment;FIFO;0.28;0;variant_9
1446;MOULDING_5;MOULDING_MACHINE_5;5101.228868524317;5.193177039825969;0.0;0.0;1;22;83.79119255427122;experiment;FIFO;0.28;0;variant_14
1444;MOULDING_4;MOULDING_MACHINE_4;5103.172938890082;2.9934281027599354;0.0;0.0;1;23;50.00199166366383;experiment;FIFO;0.28;0;variant_14
1432;SORTING;SORTING_ROBOT_1;5103.692352252664;4.1748110209018705;4.1748110209018705;54.331991519405165;4;23;31.821830586679425;experiment;FIFO;0.28;0;variant_5
1434;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;5104.126103643144;13.67181402706774;55.11274895044335;55.11274895044335;2;23;70.0406870565912;experiment;FIFO;0.28;0;variant_9
1446;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;5104.963301884095;3.73443335977845;3.73443335977845;3.73443335977845;2;23;80.05675919449277;experiment;FIFO;0.28;0;variant_14
1428;SORTING;SORTING_ROBOT_1;5105.972758283655;2.280406030990889;6.407797549788484;71.54684543511212;4;23;7.956656073330123;experiment;FIFO;0.28;0;variant_10
1433;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5106.131811986495;6.330545444153358;33.89818079318957;57.45792257634457;3;23;9.35838169516046;experiment;FIFO;0.28;0;variant_6
1442;ASSEMBLY_1_2;LINE_2_ASSEMBLY1;5106.436385667258;6.256874879935822;6.256874879935822;6.256874879935822;2;23;23.662266293740686;experiment;FIFO;0.28;0;variant_3
1424;ASSEMBLY_2_1;ASSEMBLY2_LINE_1;5106.466903993289;0.3350920067932748;33.4547454038202;93.87348934399233;4;23;13.991197120230026;experiment;FIFO;0.28;0;variant_18
