case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1403;MOULDING_2;MOULDING_MACHINE_2;4940.533068172166;5.700767183137032;0.0;0.0;1;1;356.44880444405044;experiment;FIFO;0.28;0;variant_6
1409;MOULDING_4;MOULDING_MACHINE_4;4942.086548059386;1.9850745058947723;0.0;0.0;1;2;98.3700777303593;experiment;FIFO;0.28;0;variant_3
1404;MOULDING_2;MOULDING_MACHINE_2;4945.503663876519;4.97059570435249;0.0;0.0;1;3;320.77670302268507;experiment;FIFO;0.28;0;variant_5
1404;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;4946.481113661317;0.9774497847984094;0.9774497847984094;0.9774497847984094;2;3;319.79925323788666;experiment;FIFO;0.28;0;variant_5
1407;MOULDING_2;MOULDING_MACHINE_2;4946.654116744534;1.1504528680152362;0.0;0.0;1;4;70.07860037420505;experiment;FIFO;0.28;0;variant_1
1410;MOULDING_5;MOULDING_MACHINE_5;4950.238731724048;0.513492578925252;0.0;0.0;1;5;94.31745796230825;experiment;FIFO;0.28;0;variant_2
1407;ASSEMBLY_1_3;LINE_3_ASSEMBLY1;4952.334582170296;5.680465425762122;5.680465425762122;5.680465425762122;2;5;64.39813494844293;experiment;FIFO;0.28;0;variant_1
1412;MOULDING_4;MOULDING_MACHINE_4;4963.951132833854;2.416307070208859;0.0;0.0;1;6;95.66611512868985;experiment;FIFO;0.28;0;variant_6
1411;MOULDING_2;MOULDING_MACHINE_2;4967.346335042631;12.998990566718021;0.0;0.0;1;7;70.48649155045769;experiment;FIFO;0.28;0;variant_2
1410;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;4969.405635932074;19.1669042080257;19.1669042080257;19.1669042080257;2;7;75.15055375428256;experiment;FIFO;0.28;0;variant_2
1411;ASSEMBLY_1_5;LINE_5_ASSEMBLY1;4972.787890350844;5.441555308212628;5.441555308212628;5.441555308212628;2;7;65.04493624224506;experiment;FIFO;0.28;0;variant_2
1415;MOULDING_2;MOULDING_MACHINE_2;4973.318100047693;0.017979754758016497;0.0;0.0;1;8;312.1970338058918;experiment;FIFO;0.28;0;variant_5
1415;ASSEMBLY_1_1;LINE_1_ASSEMBLY1;4976.061845883844;2.7437458361509925;2.7437458361509925;2.7437458361509925;2;8;309.4532879697408;experiment;FIFO;0.28;0;variant_5
1409;ASSEMBLY_1_2;LINE_2_ASSEMBLY1;4976.369178626504;23.198566558462517;34.28263056711876;34.28263056711876;2;8;64.08744716324054;experiment;FIFO;0.28;0;variant_3
