case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1396;MOULDING;MOULDING_MACHINE_4;5055.26203673888;10.893261131453983;0.0;0.0;1;1;91.70164766453127;experiment;FIFO;0.28;0;variant_5
1401;MOULDING;MOULDING_MACHINE_5;5056.950873757602;0.6399135918718457;0.0;0.0;1;2;90.73711376866413;experiment;FIFO;0.28;0;variant_6
1396;ASSEMBLY_1;LINE_ASSEMBLY1_2;5059.15279876211;3.890762023230309;3.890762023230309;3.890762023230309;2;2;87.81088564130096;experiment;FIFO;0.28;0;variant_5
1400;MOULDING;MOULDING_MACHINE_1;5060.367181105641;4.61661313033801;0.0;0.0;1;3;84.34089840697834;experiment;FIFO;0.28;0;variant_3
1400;ASSEMBLY_1;LINE_ASSEMBLY1_4;5060.7584423530425;0.39126124740141677;0.39126124740141677;0.39126124740141677;2;3;83.94963715957692;experiment;FIFO;0.28;0;variant_3
1399;MOULDING;MOULDING_MACHINE_3;5061.267005184438;11.217985106887681;0.0;0.0;1;4;111.49852314418058;experiment;FIFO;0.28;0;variant_2
1401;ASSEMBLY_1;LINE_ASSEMBLY1_3;5065.878423119591;8.927549361989804;8.927549361989804;8.927549361989804;2;4;81.80956440667433;experiment;FIFO;0.28;0;variant_6
1403;MOULDING;MOULDING_MACHINE_4;5067.5740723695335;0.1359917127801964;0.0;0.0;1;5;93.29424613600713;experiment;FIFO;0.28;0;variant_2
1402;MOULDING;MOULDING_MACHINE_2;5071.702391638666;14.436301297258069;0.0;0.0;1;6;74.23668397578604;experiment;FIFO;0.28;0;variant_6
1396;ASSEMBLY_2;ASSEMBLY2_LINE_2;5074.629614609348;0.06573593668326794;15.476815847237958;19.367577870468267;3;6;72.334069794063;experiment;FIFO;0.28;0;variant_5
1402;ASSEMBLY_1;LINE_ASSEMBLY1_5;5075.328278338086;3.6258866994203345;3.6258866994203345;3.6258866994203345;2;6;70.6107972763657;experiment;FIFO;0.28;0;variant_6
1400;ASSEMBLY_2;ASSEMBLY2_LINE_2;5076.96040769474;2.330793085391633;16.20196534169736;16.593226589098776;3;6;67.74767181787956;experiment;FIFO;0.28;0;variant_3
1404;MOULDING;MOULDING_MACHINE_5;5080.923250416207;10.985294261889976;0.0;0.0;1;7;76.48141333306648;experiment;FIFO;0.28;0;variant_6
1402;ASSEMBLY_2;ASSEMBLY2_LINE_2;5081.5846645304455;0.21038209393918805;6.256386192359059;9.882272891779394;3;7;64.35441108400664;experiment;FIFO;0.28;0;variant_6
1406;MOULDING;MOULDING_MACHINE_3;5082.05783683549;2.722400921909866;0.0;0.0;1;8;80.43137446401488;experiment;FIFO;0.28;0;variant_1
1401;ASSEMBLY_2;ASSEMBLY2_LINE_1;5083.208742019885;2.964545057034229;17.330318900293605;26.25786826228341;3;8;64.47924550638072;experiment;FIFO;0.28;0;variant_6
1405;MOULDING;MOULDING_MACHINE_1;5083.635331588283;12.024269622115753;0.0;0.0;1;9;83.0471149358873;experiment;FIFO;0.28;0;variant_4
1406;ASSEMBLY_1;LINE_ASSEMBLY1_3;5084.230196058394;2.1723592229036512;2.1723592229036512;2.1723592229036512;2;9;78.25901524111123;experiment;FIFO;0.28;0;variant_1
1404;ASSEMBLY_1;LINE_ASSEMBLY1_1;5084.704343846445;3.7810934302378882;3.7810934302378882;3.7810934302378882;2;9;72.7003199028286;experiment;FIFO;0.28;0;variant_6
1407;MOULDING;MOULDING_MACHINE_4;5084.889427016824;3.466681072603933;0.0;0.0;1;10;85.33503632047359;experiment;FIFO;0.28;0;variant_1
1403;ASSEMBLY_1;LINE_ASSEMBLY1_4;5085.426486535384;17.85241416585086;17.85241416585086;17.85241416585086;2;10;75.44183197015627;experiment;FIFO;0.28;0;variant_2
1404;ASSEMBLY_2;ASSEMBLY2_LINE_1;5086.2081223894265;1.5037785429813084;1.5037785429813084;5.284871973219197;3;10;71.19654135984729;experiment;FIFO;0.28;0;variant_6
1408;MOULDING;MOULDING_MACHINE_2;5087.082200609562;2.2564322495318265;0.0;0.0;1;11;83.14784200191025;experiment;FIFO;0.28;0;variant_6
