case_id;activity;resource;Complete Timestamp;activity_duration;timesincelastevent;timesincecasestart;event_nr;open_cases;remtime;scenario;method;l;simulation_run;process
1417;MOULDING;MOULDING_MACHINE_4;5113.451891914299;2.17230367673983;0.0;0.0;1;1;38.75378167769031;experiment;FIFO;0.28;0;variant_11
1417;ASSEMBLY_1;LINE_ASSEMBLY1_1;5115.566616400604;0.04124378981759946;2.114724486305022;2.114724486305022;2;1;36.63905719138529;experiment;FIFO;0.28;0;variant_11
1418;MOULDING;MOULDING_MACHINE_3;5115.907346038292;2.9219710204033618;0.0;0.0;1;2;70.09084851369335;experiment;FIFO;0.28;0;variant_13
1420;MOULDING;MOULDING_MACHINE_1;5116.85710659087;1.1114062803153502;0.0;0.0;1;3;105.12462624804812;experiment;FIFO;0.28;0;variant_7
1416;MOULDING;MOULDING_MACHINE_5;5118.904650691338;7.976723915671755;0.0;0.0;1;4;55.95239250612849;experiment;FIFO;0.28;0;variant_3
1422;MOULDING;MOULDING_MACHINE_3;5121.318976353118;1.6744494350450623;0.0;0.0;1;5;72.34051502479815;experiment;FIFO;0.28;0;variant_10
1421;MOULDING;MOULDING_MACHINE_4;5122.991066983071;4.2752201229013735;0.0;0.0;1;6;78.9270358514832;experiment;FIFO;0.28;0;variant_4
1420;ASSEMBLY_1;LINE_ASSEMBLY1_5;5125.004653716138;1.549385566692763;8.14754712526792;8.14754712526792;2;6;96.9770791227802;experiment;FIFO;0.28;0;variant_7
1419;MOULDING;MOULDING_MACHINE_2;5126.689541296615;11.454940500289922;0.0;0.0;1;7;67.98804401429697;experiment;FIFO;0.28;0;variant_3
1416;ASSEMBLY_1;LINE_ASSEMBLY1_3;5127.817111083719;3.0001614568927835;8.912460392381035;8.912460392381035;2;7;47.039932113747454;experiment;FIFO;0.28;0;variant_3
1422;ASSEMBLY_1;LINE_ASSEMBLY1_5;5128.191265916303;3.1866122001647454;6.872289563184495;6.872289563184495;2;7;65.46822546161366;experiment;FIFO;0.28;0;variant_10
1418;ASSEMBLY_1;LINE_ASSEMBLY1_1;5128.987394131406;10.683864782054115;13.080048093113874;13.080048093113874;2;7;57.01080042057947;experiment;FIFO;0.28;0;variant_13
1423;MOULDING;MOULDING_MACHINE_1;5129.3403768030685;5.914280270570089;0.0;0.0;1;8;80.88175877302183;experiment;FIFO;0.28;0;variant_6
1426;MOULDING;MOULDING_MACHINE_4;5129.938794074411;1.2123895668464684;0.0;0.0;1;9;117.05519640160583;experiment;FIFO;0.28;0;variant_18
1428;MOULDING;MOULDING_MACHINE_1;5131.290608554279;1.8150908902916854;0.0;0.0;1;10;90.1177628689702;experiment;FIFO;0.28;0;variant_2
1429;MOULDING;MOULDING_MACHINE_4;5132.123115821895;0.532825547070388;0.0;0.0;1;11;62.379775080384206;experiment;FIFO;0.28;0;variant_8
1417;ASSEMBLY_2;ASSEMBLY2_LINE_1;5132.554008020976;5.274929783639891;16.987391620371454;19.102116106676476;3;11;19.651665571013837;experiment;FIFO;0.28;0;variant_11
1427;MOULDING;MOULDING_MACHINE_2;5132.72167336017;3.34892367298562;0.0;0.0;1;12;82.00770746586113;experiment;FIFO;0.28;0;variant_10
1425;MOULDING;MOULDING_MACHINE_3;5133.347674321982;6.049203024766939;0.0;0.0;1;13;85.32685179808504;experiment;FIFO;0.28;0;variant_5
1424;MOULDING;MOULDING_MACHINE_5;5135.9866217791205;9.791673710235955;0.0;0.0;1;14;72.90777913475358;experiment;FIFO;0.28;0;variant_5
1419;ASSEMBLY_1;LINE_ASSEMBLY1_3;5137.367762058046;9.550650974326345;10.678220761430566;10.678220761430566;2;14;57.30982325286641;experiment;FIFO;0.28;0;variant_3
1428;ASSEMBLY_1;LINE_ASSEMBLY1_3;5137.500114624091;0.1323525660454834;6.2095060698120506;6.2095060698120506;2;14;83.90825679915815;experiment;FIFO;0.28;0;variant_2
1420;ASSEMBLY_2;ASSEMBLY2_LINE_2;5140.875635851661;3.706649356176058;15.870982135523263;24.018529260791183;3;14;81.10609698725693;experiment;FIFO;0.28;0;variant_7
1431;MOULDING;MOULDING_MACHINE_4;5141.38802716726;2.4831780379408883;0.0;0.0;1;15;78.0377468695724;experiment;FIFO;0.28;0;variant_10
1430;MOULDING;MOULDING_MACHINE_1;5142.558536767918;3.6924910521547645;0.0;0.0;1;16;81.64498592314612;experiment;FIFO;0.28;0;variant_14
1429;ASSEMBLY_1;LINE_ASSEMBLY1_3;5143.527188641218;6.027074017127234;11.404072819323119;11.404072819323119;2;16;50.97570226106109;experiment;FIFO;0.28;0;variant_8
1423;ASSEMBLY_1;LINE_ASSEMBLY1_5;5144.204827830082;14.864451027013274;14.864451027013274;14.864451027013274;2;16;66.01730774600856;experiment;FIFO;0.28;0;variant_6
1421;ASSEMBLY_1;LINE_ASSEMBLY1_4;5144.320521098691;16.561642462735108;21.329454115620138;21.329454115620138;2;16;57.59758173586306;experiment;FIFO;0.28;0;variant_4
1424;ASSEMBLY_1;LINE_ASSEMBLY1_5;5147.035150784924;2.830322954841904;11.048529005803175;11.048529005803175;2;16;61.85925012895041;experiment;FIFO;0.28;0;variant_5
1427;ASSEMBLY_1;LINE_ASSEMBLY1_2;5147.839497037418;8.34661446989594;15.117823677248452;15.117823677248452;2;16;66.88988378861268;experiment;FIFO;0.28;0;variant_10
1432;MOULDING;MOULDING_MACHINE_2;5149.338413475538;2.2106833933758026;0.0;0.0;1;17;68.30468101158021;experiment;FIFO;0.28;0;variant_13
1417;SORTING;SORTING_ROBOT_1;5150.340118015822;0.07327877795705717;17.7861099948459;36.88822610152238;4;17;1.8655555761679352;experiment;FIFO;0.28;0;variant_11
1426;ASSEMBLY_1;LINE_ASSEMBLY1_1;5150.369866758982;20.431072684571518;20.431072684571518;20.431072684571518;2;17;96.62412371703431;experiment;FIFO;0.28;0;variant_18
1416;ASSEMBLY_2;ASSEMBLY2_LINE_2;5151.274380193431;10.398744341769998;23.457269109711888;32.36972950209292;3;17;23.582663004035567;experiment;FIFO;0.28;0;variant_3
1417;PACKAGING;PACKAGING_LINE_1;5152.20567359199;0.6167981429907741;1.8655555761679352;38.75378167769031;5;16;0.0;experiment;FIFO;0.28;0;variant_11
1432;ASSEMBLY_1;LINE_ASSEMBLY1_2;5152.39658627293;3.058172797392217;3.058172797392217;3.058172797392217;2;16;65.246508214188;experiment;FIFO;0.28;0;variant_13
1418;ASSEMBLY_2;ASSEMBLY2_LINE_2;5155.009916801764;3.73553660833295;26.02252267035783;39.102570763471704;3;16;30.98827775022164;experiment;FIFO;0.28;0;variant_13
1419;ASSEMBLY_2;ASSEMBLY2_LINE_2;5155.627944996712;0.6180281949482378;18.26018293866673;28.938403700097297;3;16;39.04964031419968;experiment;FIFO;0.28;0;variant_3
1430;ASSEMBLY_1;LINE_ASSEMBLY1_5;5157.731253028048;10.696102243124187;15.172716260130073;15.172716260130073;2;16;66.47226966301605;experiment;FIFO;0.28;0;variant_14
1425;ASSEMBLY_1;LINE_ASSEMBLY1_3;5161.883940940014;18.356752298795982;28.53626661803264;28.53626661803264;2;16;56.7905851800524;experiment;FIFO;0.28;0;variant_5
1431;ASSEMBLY_1;LINE_ASSEMBLY1_4;5162.291152735352;17.970631636660983;20.903125568092037;20.903125568092037;2;16;57.134621301480365;experiment;FIFO;0.28;0;variant_10
1422;ASSEMBLY_2;ASSEMBLY2_LINE_1;5162.364621395976;21.10436817968821;34.17335547967377;41.04564504285827;3;16;31.294869981939883;experiment;FIFO;0.28;0;variant_10
1435;MOULDING;MOULDING_MACHINE_4;5162.891249445043;2.882904324537776;0.0;0.0;1;17;57.758354934219824;experiment;FIFO;0.28;0;variant_5
1434;MOULDING;MOULDING_MACHINE_5;5164.482326770292;5.448465509850394;0.0;0.0;1;18;59.17876546762636;experiment;FIFO;0.28;0;variant_16
1434;ASSEMBLY_1;LINE_ASSEMBLY1_2;5164.7399002773145;0.2575735070222436;0.2575735070222436;0.2575735070222436;2;18;58.92119196060412;experiment;FIFO;0.28;0;variant_16
1435;ASSEMBLY_1;LINE_ASSEMBLY1_1;5166.877234590483;3.985985145439372;3.985985145439372;3.985985145439372;2;18;53.77236978878045;experiment;FIFO;0.28;0;variant_5
1433;MOULDING;MOULDING_MACHINE_3;5169.779301312166;10.930096441816204;0.0;0.0;1;19;65.02331401109404;experiment;FIFO;0.28;0;variant_11
