case_id,timestamp,activity,resource,status,prefix_index,elapsed_time,remaining_time,case_start_time,case_complete_time,method,l,simulation_run
5168,18746.994444505755,PACKAGING,,queued,21,128.8374284078127,3.444588531376212,18618.157016097943,18750.43903303713,FIFO,0.0155555555555555,0
5168,18746.994444505755,PACKAGING,PACKAGING_LINE_2,running,22,128.8374284078127,3.444588531376212,18618.157016097943,18750.43903303713,FIFO,0.0155555555555555,0
5168,18750.43903303713,QC_AFTER_PACKAGING,,gateway,23,132.2820169391889,0.0,18618.157016097943,18750.43903303713,FIFO,0.0155555555555555,0
5168,18750.43903303713,END,,COMPLETE,24,132.2820169391889,0.0,18618.157016097943,18750.43903303713,FIFO,0.0155555555555555,0
5169,18620.731914497643,START,,START,1,0.0,96.84556540396443,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18620.731914497643,MOULDING,,queued,2,0.0,96.84556540396443,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18620.731914497643,MOULDING,MOULDING_MACHINE_2,running,3,0.0,96.84556540396443,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18627.2826701674,QC_AFTER_MOULDING,,gateway,4,6.550755669755745,90.29480973420868,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18627.2826701674,ROUTE_TO_A1,,gateway,5,6.550755669755745,90.29480973420868,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18627.2826701674,ASSEMBLY_1_2,,queued,6,6.550755669755745,90.29480973420868,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18627.2826701674,ASSEMBLY_1_2,LINE_2_ASSEMBLY1,running,7,6.550755669755745,90.29480973420868,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18628.503610834578,QC_AFTER_ASSEMBLY1_2,,gateway,8,7.771696336934838,89.07386906702959,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18628.503610834578,ASSEMBLY_2,,queued,9,7.771696336934838,89.07386906702959,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18648.80576667814,ASSEMBLY_2,ASSEMBLY2_LINE_2,running,10,28.073852180496033,68.7717132234684,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18656.35268821684,QC_AFTER_ASSEMBLY2,,gateway,11,35.62077371919804,61.22479168476639,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18656.35268821684,SORTING,,queued,12,35.62077371919804,61.22479168476639,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18710.838608605,SORTING,SORTING_ROBOT,running,13,90.10669410735863,6.738871296605794,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18715.53588889467,QC_AFTER_SORTING,,gateway,14,94.80397439702574,2.0415910069386882,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18715.53588889467,PACKAGING,,queued,15,94.80397439702574,2.0415910069386882,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18715.53588889467,PACKAGING,PACKAGING_LINE_3,running,16,94.80397439702574,2.0415910069386882,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18717.577479901607,QC_AFTER_PACKAGING,,gateway,17,96.84556540396443,0.0,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5169,18717.577479901607,END,,COMPLETE,18,96.84556540396443,0.0,18620.731914497643,18717.577479901607,FIFO,0.0155555555555555,0
5170,18621.086204322524,START,,START,1,0.0,103.12900797063048,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18621.086204322524,MOULDING,,queued,2,0.0,103.12900797063048,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18621.086204322524,MOULDING,MOULDING_MACHINE_4,running,3,0.0,103.12900797063048,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18626.778288568446,QC_AFTER_MOULDING,,gateway,4,5.69208424592216,97.43692372470832,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18626.778288568446,ROUTE_TO_A1,,gateway,5,5.69208424592216,97.43692372470832,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18626.778288568446,ASSEMBLY_1_4,,queued,6,5.69208424592216,97.43692372470832,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18626.778288568446,ASSEMBLY_1_4,LINE_4_ASSEMBLY1,running,7,5.69208424592216,97.43692372470832,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18636.097447873828,QC_AFTER_ASSEMBLY1_4,,gateway,8,15.011243551303778,88.1177644193267,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18636.097447873828,ASSEMBLY_2,,queued,9,15.011243551303778,88.1177644193267,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18656.35268821684,ASSEMBLY_2,ASSEMBLY2_LINE_2,running,10,35.26648389431648,67.862524076314,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18657.447053211006,QC_AFTER_ASSEMBLY2,,gateway,11,36.360848888481996,66.76815908214849,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18657.447053211006,SORTING,,queued,12,36.360848888481996,66.76815908214849,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18715.53588889467,SORTING,SORTING_ROBOT,running,13,94.44968457214418,8.679323398486304,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18719.477160010618,QC_AFTER_SORTING,,gateway,14,98.39095568809353,4.738052282536955,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18719.477160010618,PACKAGING,,queued,15,98.39095568809353,4.738052282536955,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18719.477160010618,PACKAGING,PACKAGING_LINE_1,running,16,98.39095568809353,4.738052282536955,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18724.215212293155,QC_AFTER_PACKAGING,,gateway,17,103.12900797063048,0.0,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5170,18724.215212293155,END,,COMPLETE,18,103.12900797063048,0.0,18621.086204322524,18724.215212293155,FIFO,0.0155555555555555,0
5171,18627.351263313296,START,,START,1,0.0,115.90809006596464,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18627.351263313296,MOULDING,,queued,2,0.0,115.90809006596464,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18627.351263313296,MOULDING,MOULDING_MACHINE_1,running,3,0.0,115.90809006596464,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18650.26856456644,QC_AFTER_MOULDING,,gateway,4,22.917301253142796,92.99078881282185,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18650.26856456644,ROUTE_TO_A1,,gateway,5,22.917301253142796,92.99078881282185,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18650.26856456644,ASSEMBLY_1_1,,queued,6,22.917301253142796,92.99078881282185,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18650.26856456644,ASSEMBLY_1_1,LINE_1_ASSEMBLY1,running,7,22.917301253142796,92.99078881282185,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18658.22932442832,QC_AFTER_ASSEMBLY1_1,,gateway,8,30.878061115025048,85.0300289509396,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18658.22932442832,ASSEMBLY_2,,queued,9,30.878061115025048,85.0300289509396,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18678.69210328935,ASSEMBLY_2,ASSEMBLY2_LINE_1,running,10,51.34083997605558,64.56725008990907,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18680.330114019376,QC_AFTER_ASSEMBLY2,,gateway,11,52.978850706080266,62.92923935988438,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18680.330114019376,SORTING,,queued,12,52.978850706080266,62.92923935988438,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18741.69555483401,SORTING,SORTING_ROBOT,running,13,114.34429152071243,1.5637985452522116,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18741.97187557112,QC_AFTER_SORTING,,gateway,14,114.62061225782236,1.2874778081422846,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18741.97187557112,PACKAGING,,queued,15,114.62061225782236,1.2874778081422846,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18741.97187557112,PACKAGING,PACKAGING_LINE_3,running,16,114.62061225782236,1.2874778081422846,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18743.25935337926,QC_AFTER_PACKAGING,,gateway,17,115.90809006596464,0.0,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5171,18743.25935337926,END,,COMPLETE,18,115.90809006596464,0.0,18627.351263313296,18743.25935337926,FIFO,0.0155555555555555,0
5172,18628.646830735008,START,,START,1,0.0,99.20207363391091,18628.646830735008,18727.84890436892,FIFO,0.0155555555555555,0
