case_id,timestamp,activity,resource,status,prefix_index,elapsed_time,remaining_time,case_start_time,case_complete_time,method,l,simulation_run,process
822,3017.6806906815964,START,,START,1,0.0,47.38298802388044,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3017.6806906815964,MOULDING,,queued,2,0.0,47.38298802388044,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3017.6806906815964,MOULDING,MOULDING_MACHINE_3,running,3,0.0,47.38298802388044,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3017.7451012415268,QC_AFTER_MOULDING,,gateway,4,0.06441055993036571,47.31857746395008,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3017.7451012415268,ASSEMBLY_1,,queued,5,0.06441055993036571,47.31857746395008,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3017.7451012415268,ASSEMBLY_1,LINE_ASSEMBLY1_3,running,6,0.06441055993036571,47.31857746395008,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3028.72142981311,QC_AFTER_A1,,gateway,7,11.04073913151342,36.342248892367024,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3028.72142981311,ASSEMBLY_2,,queued,8,11.04073913151342,36.342248892367024,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3049.8455959139665,ASSEMBLY_2,ASSEMBLY2_LINE_1,running,9,32.164905232370074,15.21808279151037,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3050.2400959532115,QC_AFTER_A2,,gateway,10,32.559405271615105,14.823582752265338,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3050.2400959532115,SORTING,,queued,11,32.559405271615105,14.823582752265338,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3058.7762363287043,SORTING,SORTING_ROBOT_1,running,12,41.09554564710788,6.28744237677256,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3060.553003160711,QC_AFTER_SORTING,,gateway,13,42.8723124791145,4.510675544765945,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3060.553003160711,PACKAGING,,queued,14,42.8723124791145,4.510675544765945,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3060.553003160711,PACKAGING,PACKAGING_LINE_1,running,15,42.8723124791145,4.510675544765945,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3062.944483301937,QC_AFTER_PACKAGING,,gateway,16,45.26379262034061,2.119195403539834,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3062.944483301937,PACKAGING,,queued,17,45.26379262034061,2.119195403539834,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3062.944483301937,PACKAGING,PACKAGING_LINE_2,running,18,45.26379262034061,2.119195403539834,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.233636487084,QC_AFTER_PACKAGING,,gateway,19,46.552945805487525,0.8300422183929186,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.233636487084,INSPECTION_1,,queued,20,46.552945805487525,0.8300422183929186,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.233636487084,INSPECTION_1,INSPECTION_1_LINE_2,running,21,46.552945805487525,0.8300422183929186,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.37165040228,QC_AFTER_INSPECTION_1,,gateway,22,46.69095972068362,0.6920283031968211,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.37165040228,INSPECTION_2,,queued,23,46.69095972068362,0.6920283031968211,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.37165040228,INSPECTION_2,INSPECTION_2_LINE_1,running,24,46.69095972068362,0.6920283031968211,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.810313527937,QC_AFTER_INSPECTION_2,,gateway,25,47.12962284634068,0.25336517753976295,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.810313527937,INSPECTION_3,,queued,26,47.12962284634068,0.25336517753976295,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3064.810313527937,INSPECTION_3,INSPECTION_3_LINE_2,running,27,47.12962284634068,0.25336517753976295,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3065.063678705477,QC_AFTER_INSPECTION_3,,gateway,28,47.38298802388044,0.0,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
822,3065.063678705477,END,,COMPLETE,29,47.38298802388044,0.0,3017.6806906815964,3065.063678705477,FIFO,0.0155555555555555,0,variant_6
823,3024.844636922819,START,,START,1,0.0,48.58150016053969,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
823,3024.844636922819,MOULDING,,queued,2,0.0,48.58150016053969,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
823,3024.844636922819,MOULDING,MOULDING_MACHINE_3,running,3,0.0,48.58150016053969,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
823,3031.833778740449,QC_AFTER_MOULDING,,gateway,4,6.989141817629843,41.59235834290985,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
823,3031.833778740449,ASSEMBLY_1,,queued,5,6.989141817629843,41.59235834290985,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
823,3031.833778740449,ASSEMBLY_1,LINE_ASSEMBLY1_2,running,6,6.989141817629843,41.59235834290985,3024.844636922819,3073.4261370833588,FIFO,0.0155555555555555,0,variant_1
